,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
13,,,,,-15.5,0.83,15.5,0.83,131.5,0.83,131.5,0.83,131.5,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,42.0,1.0,20180717114647.0,11077.0,,0.0,0.0
14,,,,,-15.5,0.83,15.5,0.83,130.5,0.83,131.5,0.83,130.5,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,42.0,1.0,20180717114647.0,21077.0,,0.0,0.0
15,,,,,-15.5,0.83,15.5,0.83,130.5,0.83,130.5,0.83,130.5,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,34.0,1.0,20180717114655.0,21077.0,,0.0,0.0
16,,,,,-15.5,0.83,15.5,0.83,130.5,0.83,130.5,0.83,130.5,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,34.0,1.0,20180717114655.0,21077.0,,0.0,0.0
17,,,,,-15.5,0.83,15.5,0.83,130.5,0.83,130.5,0.83,130.5,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,26.0,1.0,20180717114704.0,21077.0,,0.0,0.0
18,,,,,-15.5,0.83,15.5,0.83,130.5,0.83,130.5,0.83,130.5,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,26.0,1.0,20180717114704.0,21077.0,,0.0,0.0
19,,,,,-15.5,0.83,15.5,0.83,129.5,0.83,130.5,0.83,129.5,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,21.0,1.0,20180717114707.0,21077.0,,0.0,0.0
20,,,,,-15.5,0.83,15.5,0.83,129.5,0.83,129.5,0.83,129.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,21.0,1.0,20180717114707.0,21077.0,,0.0,0.0
21,,,,,-15.5,0.83,15.5,0.83,129.5,0.83,129.5,0.83,129.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,,,0.0,0.0,1,9.0,1~GD,21.0,1.0,20180717114707.0,11077.0,,0.0,0.0
22,,,,,-13.5,0.8,13.5,0.83,129.5,0.83,129.5,0.83,-13.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1,9.0,1~GD,15.0,1.0,20180717114713.0,11077.0,,0.0,0.0
23,,,,,-13.5,0.8,13.5,0.87,129.5,0.87,129.5,0.83,13.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1,9.0,1~GD,15.0,1.0,20180717114713.0,11077.0,,0.0,0.0
24,,,,,-13.5,0.8,13.5,0.87,131.5,0.87,129.5,0.8,131.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1,9.0,1~GD,15.0,1.0,20180717114713.0,11077.0,,0.0,0.0
25,,,,,-13.5,0.8,13.5,0.87,131.5,0.87,131.5,0.8,131.5,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1,9.0,1~GD,15.0,1.0,20180717114713.0,11077.0,,0.0,0.0
26,,,,,-13.5,0.8,13.5,0.87,131.5,0.87,131.5,0.8,131.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1,9.0,1~GD,15.0,1.0,20180717114713.0,11074.0,,0.0,0.0
27,,,,,-13.5,0.8,13.5,0.87,131.5,0.87,131.5,0.8,131.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1,9.0,1~GD,14.0,0.0,20180717114714.0,11074.0,,0.0,0.0
28,,,,,-13.5,0.8,13.5,0.87,131.5,0.87,131.5,0.8,131.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1,9.0,1~GD,14.0,0.0,20180717114714.0,11074.0,,0.0,0.0
29,,,,,-13.5,0.8,13.5,0.87,131.5,0.87,131.5,0.8,131.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1,9.0,1~GD,14.0,0.0,20180717114721.0,11074.0,,0.0,0.0
30,,,,,-13.5,0.8,13.5,0.87,131.5,0.87,131.5,0.8,131.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1,9.0,1~GD,14.0,0.0,20180717114721.0,11074.0,,0.0,0.0
31,,,,,-13.5,0.8,13.5,0.87,131.5,0.87,131.5,0.8,131.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1,9.0,1~GD,14.0,1.0,20180717114727.0,11074.0,,0.0,0.0
32,,,,,-13.5,0.8,13.5,0.87,131.5,0.87,131.5,0.8,131.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1,9.0,1~GD,14.0,1.0,20180717114727.0,11074.0,,0.0,0.0
33,,,,,-13.5,0.8,13.5,0.87,131.5,0.83,131.5,0.83,131.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1,9.0,1~GD,6.0,1.0,20180717114735.0,21077.0,,0.0,0.0
34,,,,,-13.5,0.8,13.5,0.87,131.5,0.83,131.5,0.83,131.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1,9.0,1~GD,6.0,1.0,20180717114735.0,21077.0,,0.0,0.0
35,,,,,-13.5,0.8,13.5,0.87,133.5,0.83,131.5,0.83,133.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1,9.0,1~GD,6.0,1.0,20180717114735.0,21077.0,,0.0,0.0
36,,,,,-13.5,0.8,13.5,0.87,133.5,0.83,133.5,0.83,133.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,9.0,1~GD,1.0,1.0,20180717114740.0,21077.0,,0.0,0.0
37,,,,,-15.5,0.83,15.5,0.87,133.5,0.83,133.5,0.83,-15.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,9.0,1~GD,1.0,1.0,20180717114740.0,21077.0,,0.0,0.0
38,,,,,-15.5,0.83,15.5,0.83,133.5,0.83,133.5,0.83,15.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,9.0,1~GD,0.0,1.0,20180717114740.0,21074.0,,0.0,0.0
39,,,,,-15.5,0.87,15.5,0.8,132.5,0.83,133.5,0.83,132.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,9.0,1~GD,0.0,1.0,20180717114749.0,11077.0,,0.0,0.0
40,,,,,-15.5,0.87,15.5,0.8,132.5,0.83,132.5,0.83,132.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,52.0,1.0,20180717114749.0,11077.0,,0.0,0.0
41,,,,,-15.5,0.87,15.5,0.8,132.5,0.83,132.5,0.83,132.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,52.0,1.0,20180717114751.0,11077.0,,0.0,0.0
42,,,,,-15.5,0.87,15.5,0.8,132.5,0.83,132.5,0.83,132.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,49.0,0.0,20180717114751.0,11077.0,,0.0,0.0
43,,,,,-15.5,0.87,15.5,0.8,132.5,0.83,132.5,0.83,132.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,49.0,0.0,20180717114802.0,11077.0,,0.0,0.0
44,,,,,-15.5,0.87,15.5,0.8,132.5,0.83,132.5,0.83,132.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,49.0,1.0,20180717114802.0,11077.0,,0.0,0.0
45,,,,,-14.5,0.8,14.5,0.8,132.5,0.8,132.5,0.87,-14.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,41.0,1.0,20180717114810.0,11077.0,,0.0,0.0
46,,,,,-14.5,0.8,14.5,0.87,132.5,0.8,132.5,0.87,14.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,1,8.0,1~GD,41.0,1.0,20180717114810.0,11077.0,,0.0,0.0
47,,,,,-12.5,0.8,14.5,0.87,135.5,0.83,132.5,0.87,135.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,1,8.0,1~GD,38.0,1.0,20180717114812.0,11077.0,,0.0,0.0
48,,,,,-12.5,0.8,14.5,0.87,135.5,0.83,132.5,0.83,-12.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,1,8.0,1~GD,38.0,1.0,20180717114812.0,11077.0,,0.0,0.0
49,,,,,-12.5,0.8,12.5,0.87,135.5,0.83,135.5,0.83,135.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,1,8.0,1~GD,38.0,1.0,20180717114812.0,11077.0,,0.0,0.0
50,,,,,-12.5,0.8,12.5,0.87,135.5,0.83,135.5,0.83,12.5,,0.0,,0.0,0.0,1.0,0.0,5.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,1,8.0,1~GD,38.0,1.0,20180717114812.0,11077.0,,0.0,0.0
51,,,,,-12.5,0.8,12.5,0.87,135.5,0.83,135.5,0.83,12.5,,0.0,,0.0,1.0,1.0,0.0,5.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,1,8.0,1~GD,38.0,1.0,20180717114812.0,11075.0,,0.0,0.0
52,,,,,-12.5,0.8,12.5,0.87,135.5,0.83,135.5,0.83,12.5,,0.0,,0.0,1.0,1.0,0.0,5.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,1,8.0,1~GD,37.0,1.0,20180717114814.0,11075.0,,0.0,0.0
53,,,,,-13.5,0.87,13.5,0.87,135.5,0.83,135.5,0.83,-13.5,,0.0,,0.0,1.0,1.0,0.0,5.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,1,8.0,1~GD,37.0,1.0,20180717114814.0,11075.0,,0.0,0.0
54,,,,,-13.5,0.87,13.5,0.8,135.5,0.8,135.5,0.87,13.5,,0.0,,0.0,1.0,1.0,0.0,5.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,1,8.0,1~GD,29.0,1.0,20180717114822.0,21077.0,,0.0,0.0
55,,,,,-12.5,0.8,12.5,0.8,135.5,0.8,135.5,0.87,-12.5,,0.0,,0.0,1.0,1.0,0.0,5.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,1,8.0,1~GD,29.0,1.0,20180717114822.0,21077.0,,0.0,0.0
56,,,,,-12.5,0.8,12.5,0.87,135.5,0.87,135.5,0.87,12.5,,0.0,,0.0,1.0,1.0,0.0,5.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,1,8.0,1~GD,29.0,1.0,20180717114822.0,21077.0,,0.0,0.0
57,,,,,-12.5,0.8,12.5,0.87,134.5,0.87,135.5,0.8,134.5,,0.0,,0.0,1.0,1.0,0.0,5.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,1,8.0,1~GD,29.0,1.0,20180717114822.0,21077.0,,0.0,0.0
58,,,,,-12.5,0.8,12.5,0.87,134.5,0.87,134.5,0.8,134.5,,0.0,,0.0,1.0,1.0,0.0,5.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,1,8.0,1~GD,27.0,0.0,20180717114824.0,21077.0,,0.0,0.0
59,,,,,-12.5,0.8,12.5,0.87,134.5,0.87,134.5,0.8,134.5,,0.0,,0.0,1.0,1.0,0.0,5.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,1,8.0,1~GD,27.0,0.0,20180717114824.0,11086.0,,0.0,0.0
60,,,,,-12.5,0.8,12.5,0.87,134.5,0.87,134.5,0.8,134.5,,0.0,,0.0,1.0,1.0,0.0,5.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,1,8.0,1~GD,27.0,0.0,20180717114831.0,11086.0,,0.0,0.0
61,,,,,-12.5,0.8,12.5,0.87,134.5,0.87,134.5,0.8,134.5,,0.0,,0.0,1.0,1.0,0.0,5.0,1.0,0.0,5.0,2.0,5.0,0.0,0.0,1,8.0,1~GD,27.0,0.0,20180717114831.0,11086.0,,0.0,0.0
62,,,,,-12.5,0.8,12.5,0.87,134.5,0.87,134.5,0.8,134.5,,0.0,,0.0,1.0,1.0,0.0,5.0,1.0,0.0,5.0,2.0,5.0,0.0,0.0,1,8.0,1~GD,27.0,1.0,20180717114838.0,11086.0,,0.0,0.0
63,,,,,-12.5,0.8,12.5,0.87,136.5,0.87,134.5,0.8,136.5,,0.0,,0.0,1.0,1.0,0.0,5.0,1.0,0.0,5.0,2.0,5.0,0.0,0.0,1,8.0,1~GD,27.0,1.0,20180717114838.0,21077.0,,0.0,0.0
64,,,,,-14.5,0.8,12.5,0.87,136.5,0.87,136.5,0.8,136.5,,0.0,,0.0,1.0,1.0,0.0,5.0,1.0,0.0,5.0,4.0,5.0,0.0,0.0,1,8.0,1~GD,20.0,1.0,20180717114845.0,21077.0,,0.0,0.0
65,,,,,-14.5,0.83,14.5,0.87,136.5,0.87,136.5,0.8,-14.5,,0.0,,0.0,1.0,1.0,0.0,5.0,1.0,0.0,5.0,4.0,5.0,0.0,0.0,1,8.0,1~GD,20.0,1.0,20180717114845.0,21077.0,,0.0,0.0
66,,,,,-14.5,0.87,14.5,0.83,136.5,0.87,136.5,0.8,14.5,,0.0,,0.0,1.0,1.0,0.0,5.0,1.0,0.0,5.0,4.0,5.0,0.0,0.0,1,8.0,1~GD,20.0,1.0,20180717114845.0,21074.0,,0.0,0.0
67,,,,,-14.5,0.87,14.5,0.8,136.5,0.83,136.5,0.83,14.5,,0.0,,0.0,1.0,1.0,0.0,5.0,1.0,0.0,5.0,4.0,5.0,0.0,0.0,1,8.0,1~GD,12.0,1.0,20180717114853.0,11077.0,,0.0,0.0
68,,,,,-14.5,0.87,14.5,0.8,136.5,0.83,136.5,0.83,14.5,,0.0,,0.0,1.0,1.0,0.0,5.0,1.0,0.0,8.0,4.0,5.0,0.0,0.0,1,8.0,1~GD,12.0,1.0,20180717114853.0,11077.0,,0.0,0.0
69,,,,,-11.5,0.87,14.5,0.8,139.5,0.83,136.5,0.83,139.5,,0.0,,0.0,1.0,1.0,0.0,5.0,1.0,0.0,8.0,4.0,8.0,0.0,0.0,1,8.0,1~GD,4.0,1.0,20180717114901.0,11077.0,,0.0,0.0
70,,,,,-11.5,0.8,11.5,0.8,139.5,0.83,136.5,0.83,-11.5,,0.0,,0.0,1.0,1.0,0.0,5.0,1.0,0.0,8.0,4.0,8.0,0.0,0.0,1,8.0,1~GD,4.0,1.0,20180717114901.0,11077.0,,0.0,0.0
71,,,,,-11.5,0.8,11.5,0.87,139.5,0.83,136.5,0.83,11.5,,0.0,,0.0,1.0,1.0,0.0,5.0,1.0,0.0,8.0,4.0,8.0,0.0,0.0,1,8.0,1~GD,4.0,1.0,20180717114901.0,11077.0,,0.0,0.0
72,,,,,-11.5,0.8,11.5,0.87,139.5,0.83,139.5,0.83,139.5,,0.0,,0.0,1.0,1.0,0.0,5.0,1.0,0.0,8.0,4.0,8.0,0.0,0.0,1,8.0,1~GD,4.0,1.0,20180717114901.0,11077.0,,0.0,0.0
73,,,,,-11.5,0.8,11.5,0.87,139.5,0.83,139.5,0.83,139.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,4.0,8.0,0.0,0.0,1,8.0,1~GD,4.0,1.0,20180717114901.0,11075.0,,0.0,0.0
74,,,,,-12.5,0.87,11.5,0.87,139.5,0.83,139.5,0.83,-12.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,4.0,8.0,0.0,0.0,1,8.0,1~GD,3.0,1.0,20180717114902.0,11075.0,,0.0,0.0
75,,,,,-12.5,0.87,12.5,0.8,139.5,0.8,139.5,0.87,12.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,4.0,8.0,0.0,0.0,1,8.0,1~GD,3.0,1.0,20180717114902.0,21077.0,,0.0,0.0
76,,,,,-12.5,0.87,12.5,0.8,139.5,0.8,139.5,0.87,12.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,4.0,8.0,0.0,0.0,1,7.0,1~GD,55.0,1.0,20180717114910.0,21077.0,,0.0,0.0
77,,,,,-12.5,0.87,12.5,0.8,138.5,0.83,139.5,0.87,138.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,4.0,8.0,0.0,0.0,1,7.0,1~GD,55.0,1.0,20180717114910.0,21077.0,,0.0,0.0
78,,,,,-12.5,0.87,12.5,0.8,138.5,0.83,138.5,0.83,138.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,4.0,8.0,0.0,0.0,1,7.0,1~GD,47.0,1.0,20180717114919.0,21077.0,,0.0,0.0
79,,,,,-11.5,0.8,11.5,0.8,138.5,0.83,138.5,0.83,-11.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,4.0,8.0,0.0,0.0,1,7.0,1~GD,47.0,1.0,20180717114919.0,21077.0,,0.0,0.0
80,,,,,-11.5,0.8,11.5,0.87,138.5,0.83,138.5,0.83,11.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,41.0,1.0,20180717114923.0,21077.0,,0.0,0.0
81,,,,,-11.5,0.8,11.5,0.87,141.5,0.83,138.5,0.83,141.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,41.0,1.0,20180717114923.0,21077.0,,0.0,0.0
82,,,,,-14.5,0.8,11.5,0.87,141.5,0.83,141.5,0.83,141.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,41.0,1.0,20180717114923.0,21077.0,,0.0,0.0
83,,,,,-14.5,0.87,14.5,0.87,141.5,0.83,141.5,0.83,-14.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,41.0,1.0,20180717114923.0,21077.0,,0.0,0.0
84,,,,,-14.5,0.87,14.5,0.8,141.5,0.83,141.5,0.83,14.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,41.0,1.0,20180717114923.0,21075.0,,0.0,0.0
85,,,,,-13.5,0.83,14.5,0.8,141.5,0.83,141.5,0.83,-13.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,40.0,1.0,20180717114925.0,21075.0,,0.0,0.0
86,,,,,-13.5,0.83,13.5,0.83,141.5,0.83,141.5,0.83,13.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,40.0,1.0,20180717114925.0,11077.0,,0.0,0.0
87,,,,,-13.5,0.83,13.5,0.83,141.5,0.83,141.5,0.83,13.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,32.0,1.0,20180717114933.0,11077.0,,0.0,0.0
88,,,,,-13.5,0.83,13.5,0.83,140.5,0.83,141.5,0.83,140.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,32.0,1.0,20180717114933.0,11077.0,,0.0,0.0
89,,,,,-13.5,0.83,13.5,0.83,140.5,0.83,140.5,0.83,140.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,25.0,0.0,20180717114939.0,11077.0,,0.0,0.0
90,,,,,-13.5,0.83,13.5,0.83,140.5,0.83,140.5,0.83,140.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,25.0,0.0,20180717114939.0,11077.0,,0.0,0.0
91,,,,,-13.5,0.83,13.5,0.83,140.5,0.83,140.5,0.83,140.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,25.0,0.0,20180717114940.0,11077.0,,0.0,0.0
92,,,,,-13.5,0.83,13.5,0.83,140.5,0.83,140.5,0.83,140.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,25.0,0.0,20180717114940.0,21086.0,,0.0,0.0
93,,,,,-13.5,0.83,13.5,0.83,140.5,0.83,140.5,0.83,140.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,25.0,0.0,20180717114945.0,21086.0,,0.0,0.0
94,,,,,-13.5,0.83,13.5,0.83,140.5,0.83,140.5,0.83,140.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,25.0,0.0,20180717114945.0,21086.0,,0.0,0.0
95,,,,,-13.5,0.83,13.5,0.83,140.5,0.83,140.5,0.83,140.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,25.0,1.0,20180717114956.0,21086.0,,0.0,0.0
96,,,,,-13.5,0.83,13.5,0.83,140.5,0.83,140.5,0.83,140.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,25.0,1.0,20180717114956.0,21086.0,,0.0,0.0
97,,,,,-13.5,0.83,13.5,0.83,140.5,0.83,140.5,0.83,140.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,25.0,1.0,20180717114957.0,21086.0,,0.0,0.0
98,,,,,-13.5,0.83,13.5,0.83,140.5,0.83,140.5,0.83,140.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,25.0,1.0,20180717114957.0,11077.0,,0.0,0.0
99,,,,,-13.5,0.83,13.5,0.83,140.5,0.83,140.5,0.83,140.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,22.0,0.0,20180717115000.0,11077.0,,0.0,0.0
100,,,,,-13.5,0.83,13.5,0.83,141.5,0.83,140.5,0.83,141.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,22.0,0.0,20180717115000.0,21086.0,,0.0,0.0
101,,,,,-13.5,0.83,13.5,0.83,141.5,0.83,141.5,0.83,141.5,,0.0,,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8.0,7.0,8.0,0.0,0.0,1,7.0,1~GD,22.0,0.0,20180717115000.0,21086.0,,0.0,0.0
