,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
11,,,,,-1.5,0.87,1.5,0.8,164.5,0.83,164.5,0.83,164.5,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,39.0,0.0,20180717120058.0,21077.0,,0.8,0.87
12,,,,,-1.5,0.87,1.5,0.8,164.5,0.83,164.5,0.83,164.5,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,39.0,0.0,20180717120058.0,11086.0,,0.8,0.87
13,,,,,-1.5,0.87,1.5,0.8,164.5,0.83,164.5,0.83,164.5,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,39.0,0.0,20180717120059.0,11086.0,,0.8,0.87
14,,,,,-1.5,0.87,1.5,0.8,165.5,0.83,164.5,0.83,165.5,,0.71,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,39.0,0.0,20180717120059.0,11086.0,,0.8,0.87
15,,,,,-1.5,0.87,1.5,0.8,165.5,0.83,165.5,0.83,165.5,,1.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,0.0,1,9.0,1~GD,39.0,0.0,20180717120105.0,11086.0,,0.8,0.87
16,,,,,-1.5,0.8,1.5,0.87,165.5,0.83,165.5,0.83,165.5,,0.77,1:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,39.0,0.0,20180717120105.0,21078.0,,0.8,0.87
17,,,,,-1.5,0.8,1.5,0.87,165.5,0.83,165.5,0.83,165.5,,0.91,1:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,39.0,0.0,20180717120124.0,21078.0,,0.8,0.87
18,,,,,-1.5,0.83,1.5,0.83,164.5,0.83,165.5,0.83,164.5,,0.8,1:2^2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,39.0,0.0,20180717120124.0,21080^21078,,0.8,0.87
19,,,,,-1.5,0.83,1.5,0.83,164.5,0.83,164.5,0.83,164.5,,0.87,1:2^2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,39.0,1.0,20180717120143.0,21080^21078,,0.8,0.87
20,,,,,-1.5,0.87,1.5,0.8,164.5,0.83,164.5,0.83,164.5,,0.87,2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,39.0,1.0,20180717120143.0,21080.0,,0.8,0.87
21,,,,,-1.5,0.87,1.5,0.8,164.5,0.83,164.5,0.83,164.5,,0.87,2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,39.0,1.0,20180717120144.0,21080.0,,0.8,0.87
22,,,,,-1.5,0.87,1.5,0.8,164.5,0.83,164.5,0.83,164.5,,0.87,2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,39.0,1.0,20180717120144.0,21080.0,,0.8,0.87
23,,,,,-1.5,0.87,1.5,0.8,164.5,0.83,164.5,0.83,164.5,,0.87,2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,39.0,0.0,20180717120145.0,21080.0,,0.8,0.87
24,,,,,-1.5,0.87,1.5,0.8,164.5,0.83,164.5,0.83,164.5,,0.87,2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,39.0,0.0,20180717120145.0,21080.0,,0.8,0.87
25,,,,,-1.5,0.87,1.5,0.8,164.5,0.83,164.5,0.83,164.5,,0.87,2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,39.0,0.0,20180717120149.0,21080.0,,0.8,0.87
26,,,,,-1.5,0.87,1.5,0.8,164.5,0.83,164.5,0.83,164.5,,0.87,2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,39.0,0.0,20180717120149.0,21080.0,,0.8,0.87
27,,,,,-1.5,0.87,1.5,0.8,164.5,0.83,164.5,0.83,164.5,,0.87,2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,39.0,1.0,20180717120156.0,21080.0,,0.8,0.87
28,,,,,-1.5,0.87,1.5,0.8,163.5,0.87,164.5,0.8,163.5,,0.87,2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,39.0,1.0,20180717120156.0,21080.0,,0.8,0.87
29,,,,,-1.5,0.87,1.5,0.8,163.5,0.87,163.5,0.8,163.5,,0.87,2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,31.0,1.0,20180717120204.0,21080.0,,0.8,0.87
30,,,,,-1.5,0.87,1.5,0.8,163.5,0.83,163.5,0.83,163.5,,0.87,2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,31.0,1.0,20180717120204.0,21080.0,,0.8,0.87
31,,,,,-1.5,0.87,1.5,0.8,163.5,0.83,163.5,0.83,163.5,,0.87,2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,23.0,1.0,20180717120212.0,21080.0,,0.8,0.87
32,,,,,-1.5,0.87,1.5,0.8,163.5,0.83,163.5,0.83,163.5,,0.87,2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,23.0,1.0,20180717120212.0,21080.0,,0.8,0.87
33,,,,,-1.5,0.87,1.5,0.8,162.5,0.83,163.5,0.83,162.5,,0.87,2:2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,19.0,1.0,20180717120215.0,21080.0,,0.8,0.87
34,,,,,-1.5,0.87,1.5,0.8,162.5,0.83,162.5,0.83,162.5,,0.87,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,19.0,1.0,20180717120215.0,21077.0,,0.8,0.87
35,,,,,-1.5,0.87,1.5,0.8,162.5,0.83,162.5,0.83,162.5,,0.87,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,15.0,0.0,20180717120220.0,21077.0,,0.8,0.87
36,,,,,-1.5,0.87,1.5,0.8,162.5,0.83,162.5,0.83,162.5,,0.87,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,15.0,0.0,20180717120220.0,21077.0,,0.8,0.87
37,,,,,-1.5,0.87,1.5,0.8,162.5,0.83,162.5,0.83,162.5,,0.87,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,15.0,0.0,20180717120221.0,21077.0,,0.8,0.87
38,,,,,-1.5,0.87,1.5,0.8,162.5,0.83,162.5,0.83,162.5,,0.87,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,15.0,0.0,20180717120221.0,21077.0,,0.8,0.87
39,,,,,-1.5,0.87,1.5,0.8,162.5,0.83,162.5,0.83,162.5,,0.87,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,15.0,1.0,20180717120230.0,21077.0,,0.8,0.87
40,,,,,-1.5,0.87,1.5,0.8,161.5,0.87,162.5,0.8,161.5,,0.87,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,15.0,1.0,20180717120230.0,21077.0,,0.8,0.87
41,,,,,-1.5,0.87,1.5,0.8,161.5,0.87,161.5,0.8,161.5,,0.87,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,8.0,1.0,20180717120234.0,21077.0,,0.8,0.87
42,,,,,-1.5,0.87,1.5,0.8,161.5,0.83,161.5,0.8,161.5,,0.87,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,8.0,1.0,20180717120234.0,21077.0,,0.8,0.87
43,,,,,-1.5,0.87,1.5,0.8,161.5,0.83,161.5,0.83,161.5,,0.87,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,0.0,1.0,20180717120242.0,21077.0,,0.8,0.87
44,,,,,-1.5,0.87,1.5,0.8,160.5,0.83,161.5,0.83,160.5,,0.87,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,9.0,1~GD,0.0,1.0,20180717120242.0,21077.0,,0.8,0.87
45,,,,,-1.5,0.87,1.5,0.8,160.5,0.83,160.5,0.83,160.5,,0.87,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,8.0,1~GD,55.0,1.0,20180717120247.0,21077.0,,0.8,0.87
46,,,,,-1.5,0.87,1.5,0.8,160.5,0.8,160.5,0.87,160.5,,0.87,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,8.0,1~GD,55.0,1.0,20180717120247.0,21077.0,,0.8,0.87
47,,,,,-1.5,0.87,1.5,0.8,160.5,0.8,160.5,0.87,160.5,,0.87,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,8.0,1~GD,47.0,1.0,20180717120255.0,21077.0,,0.8,0.87
48,,,,,-1.5,0.87,1.5,0.8,159.5,0.83,160.5,0.83,159.5,,0.87,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,8.0,1~GD,47.0,1.0,20180717120255.0,21077.0,,0.8,0.87
49,,,,,-1.5,0.87,1.5,0.8,159.5,0.83,159.5,0.83,159.5,,0.87,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,8.0,1~GD,43.0,0.0,20180717120258.0,21077.0,,0.8,0.87
50,,,,,-1.5,0.87,1.5,0.8,162.5,0.83,159.5,0.83,162.5,,0.66,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,0.0,0.0,1,8.0,1~GD,43.0,0.0,20180717120258.0,21077.0,,0.8,0.87
51,,,,,-1.5,0.87,1.5,0.8,162.5,0.83,162.5,0.83,162.5,,1.1,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,2.0,0.0,0.0,0.0,1,8.0,1~GD,43.0,0.0,20180717120300.0,21077.0,,0.8,0.87
52,,,,,-2.5,0.83,2.5,0.8,162.5,0.83,162.5,0.83,-2.5,,1.1,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,2.0,0.0,0.0,0.0,1,8.0,1~GD,43.0,0.0,20180717120300.0,21077.0,,0.8,0.87
53,,,,,-2.5,0.83,2.5,0.83,162.5,0.83,162.5,0.83,2.5,,1.1,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,2.0,0.0,0.0,0.0,1,8.0,1~GD,43.0,0.0,20180717120307.0,21074.0,,0.8,0.87
54,,,,,-2.5,0.83,2.5,0.83,162.5,0.83,162.5,0.83,2.5,,0.63,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,2.0,0.0,0.0,0.0,1,8.0,1~GD,43.0,0.0,20180717120307.0,11086.0,,0.8,0.87
55,,,,,-2.5,0.83,2.5,0.83,162.5,0.83,162.5,0.83,2.5,,1.2,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,2.0,0.0,0.0,0.0,1,8.0,1~GD,43.0,0.0,20180717120308.0,11086.0,,0.8,0.87
56,,,,,-2.5,0.8,2.5,0.87,163.5,0.83,162.5,0.83,163.5,,0.0,1:1,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,2.0,0.0,0.0,0.0,1,8.0,1~GD,43.0,0.0,20180717120308.0,21078.0,,0.8,0.87
57,,,,,-2.5,0.8,2.5,0.87,163.5,0.83,163.5,0.83,163.5,,1.25,1:1,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,3.0,0.0,0.0,0.0,1,8.0,1~GD,43.0,0.0,20180717120323.0,21078.0,,0.8,0.87
58,,,,,-3.5,0.83,3.5,0.87,163.5,0.83,163.5,0.83,-3.5,,1.25,1:1,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,3.0,0.0,0.0,0.0,1,8.0,1~GD,43.0,0.0,20180717120323.0,21078.0,,0.8,0.87
59,,,,,-3.5,0.83,3.5,0.83,163.5,0.83,163.5,0.83,3.5,,1.25,1:1,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,3.0,0.0,0.0,0.0,1,8.0,1~GD,43.0,1.0,20180717120326.0,21079.0,,0.8,0.87
60,,,,,-3.5,0.87,3.5,0.8,162.5,0.83,163.5,0.83,162.5,,1.25,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,3.0,0.0,0.0,0.0,1,8.0,1~GD,43.0,1.0,20180717120326.0,11077.0,,0.8,0.87
61,,,,,-3.5,0.87,3.5,0.8,162.5,0.83,162.5,0.83,162.5,,1.25,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,3.0,0.0,0.0,0.0,1,8.0,1~GD,35.0,1.0,20180717120334.0,11077.0,,0.8,0.87
62,,,,,-3.5,0.87,3.5,0.8,162.5,0.83,162.5,0.83,162.5,,1.25,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,3.0,0.0,0.0,0.0,1,8.0,1~GD,35.0,1.0,20180717120334.0,11077.0,,0.8,0.87
63,,,,,-3.5,0.87,3.5,0.8,162.5,0.83,162.5,0.83,162.5,,1.25,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,3.0,0.0,0.0,0.0,1,8.0,1~GD,30.0,1.0,20180717120339.0,11077.0,,0.8,0.87
64,,,,,-3.5,0.83,3.5,0.83,162.5,0.83,162.5,0.83,162.5,,1.25,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,3.0,0.0,0.0,0.0,1,8.0,1~GD,30.0,1.0,20180717120339.0,21077.0,,0.8,0.87
65,,,,,-3.5,0.83,3.5,0.83,162.5,0.83,162.5,0.83,162.5,,1.25,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,3.0,0.0,0.0,0.0,1,8.0,1~GD,27.0,1.0,20180717120342.0,21077.0,,0.8,0.87
66,,,,,-3.5,0.87,3.5,0.8,161.5,0.83,162.5,0.83,161.5,,1.25,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,3.0,0.0,0.0,0.0,1,8.0,1~GD,27.0,1.0,20180717120342.0,11077.0,,0.8,0.87
67,,,,,-3.5,0.87,3.5,0.8,161.5,0.83,161.5,0.83,161.5,,1.25,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,3.0,0.0,0.0,0.0,1,8.0,1~GD,23.0,0.0,20180717120346.0,11077.0,,0.8,0.87
68,,,,,-3.5,0.87,3.5,0.8,161.5,0.83,161.5,0.83,161.5,,1.25,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,3.0,0.0,0.0,0.0,1,8.0,1~GD,23.0,0.0,20180717120346.0,11077.0,,0.8,0.87
69,,,,,-3.5,0.87,3.5,0.8,161.5,0.83,161.5,0.83,161.5,,1.25,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,3.0,0.0,0.0,0.0,1,8.0,1~GD,23.0,0.0,20180717120348.0,11077.0,,0.8,0.87
70,,,,,-3.5,0.87,3.5,0.8,161.5,0.83,161.5,0.83,161.5,,1.25,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,3.0,0.0,0.0,0.0,1,8.0,1~GD,23.0,0.0,20180717120348.0,21086.0,,0.8,0.87
71,,,,,-3.5,0.87,3.5,0.8,161.5,0.83,161.5,0.83,161.5,,1.25,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,3.0,0.0,0.0,0.0,1,8.0,1~GD,23.0,0.0,20180717120349.0,21086.0,,0.8,0.87
72,,,,,-3.5,0.87,3.5,0.8,161.5,0.83,161.5,0.83,161.5,,1.25,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,3.0,0.0,0.0,0.0,1,8.0,1~GD,23.0,0.0,20180717120349.0,21086.0,,0.8,0.87
73,,,,,-3.5,0.87,3.5,0.8,161.5,0.83,161.5,0.83,161.5,,1.25,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,3.0,0.0,0.0,0.0,1,8.0,1~GD,23.0,0.0,20180717120357.0,21086.0,,0.8,0.87
74,,,,,-3.5,0.87,3.5,0.8,161.5,0.83,161.5,0.83,161.5,,1.25,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,3.0,0.0,0.0,0.0,1,8.0,1~GD,23.0,0.0,20180717120357.0,21086.0,,0.8,0.87
75,,,,,-3.5,0.87,3.5,0.8,161.5,0.83,161.5,0.83,161.5,,1.25,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,3.0,0.0,0.0,0.0,1,8.0,1~GD,23.0,1.0,20180717120411.0,21086.0,,0.8,0.87
76,,,,,-3.5,0.87,3.5,0.8,163.5,0.87,161.5,0.8,163.5,,0.71,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,3.0,0.0,0.0,0.0,1,8.0,1~GD,23.0,1.0,20180717120411.0,21086.0,,0.8,0.87
77,,,,,-3.5,0.87,3.5,0.8,163.5,0.87,163.5,0.8,163.5,,1.0,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1,8.0,1~GD,19.0,1.0,20180717120414.0,21086.0,,0.8,0.87
78,,,,,-1.5,0.83,1.5,0.8,163.5,0.87,163.5,0.8,-1.5,,1.0,,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1,8.0,1~GD,19.0,1.0,20180717120414.0,21086.0,,0.8,0.87
79,,,,,-1.5,0.83,1.5,0.83,163.5,0.83,163.5,0.83,1.5,,1.0,,0.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1,8.0,1~GD,17.0,1.0,20180717120417.0,11074.0,,0.8,0.87
80,,,,,-1.5,0.83,1.5,0.83,163.5,0.8,163.5,0.83,1.5,,1.0,,0.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1,8.0,1~GD,17.0,1.0,20180717120417.0,21077.0,,0.8,0.87
81,,,,,-1.5,0.83,1.5,0.83,163.5,0.8,163.5,0.87,1.5,,1.0,,0.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1,8.0,1~GD,9.0,1.0,20180717120425.0,21077.0,,0.8,0.87
82,,,,,-1.5,0.83,1.5,0.83,162.5,0.83,163.5,0.83,162.5,,1.0,,0.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1,8.0,1~GD,9.0,1.0,20180717120425.0,21077.0,,0.8,0.87
83,,,,,-1.5,0.83,1.5,0.83,162.5,0.83,162.5,0.83,162.5,,1.0,,0.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1,8.0,1~GD,2.0,1.0,20180717120432.0,21077.0,,0.8,0.87
84,,,,,-1.5,0.83,1.5,0.83,161.5,0.83,162.5,0.83,161.5,,1.0,,0.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1,8.0,1~GD,2.0,1.0,20180717120432.0,11077.0,,0.8,0.87
85,,,,,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,161.5,,1.0,,0.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1,7.0,1~GD,54.0,1.0,20180717120440.0,11077.0,,0.8,0.87
86,,,,,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,161.5,,1.0,,0.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1,7.0,1~GD,54.0,1.0,20180717120440.0,11077.0,,0.8,0.87
87,,,,,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,161.5,,1.0,,0.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1,7.0,1~GD,53.0,0.0,20180717120441.0,11077.0,,0.8,0.87
88,,,,,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,161.5,,1.0,,0.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1,7.0,1~GD,53.0,0.0,20180717120441.0,11077.0,,0.8,0.87
89,,,,,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,161.5,,1.0,,0.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1,7.0,1~GD,53.0,0.0,20180717120443.0,11077.0,,0.8,0.87
90,,,,,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,161.5,,1.0,,0.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1,7.0,1~GD,53.0,0.0,20180717120443.0,11086.0,,0.8,0.87
91,,,,,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,161.5,,1.0,,0.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1,7.0,1~GD,53.0,0.0,20180717120447.0,11086.0,,0.8,0.87
92,,,,,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,161.5,,1.0,,0.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1,7.0,1~GD,53.0,0.0,20180717120447.0,11086.0,,0.8,0.87
93,,,,,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,161.5,,1.0,,0.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1,7.0,1~GD,53.0,0.0,20180717120448.0,11086.0,,0.8,0.87
94,,,,,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,161.5,,1.0,,0.0,0.0,1.0,0.0,5.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,1,7.0,1~GD,53.0,0.0,20180717120448.0,11086.0,,0.8,0.87
95,,,,,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,161.5,,1.0,,0.0,0.0,1.0,0.0,5.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,1,7.0,1~GD,53.0,1.0,20180717120509.0,11086.0,,0.8,0.87
96,,,,,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,161.5,,1.0,,0.0,0.0,1.0,0.0,5.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,1,7.0,1~GD,53.0,1.0,20180717120509.0,11086.0,,0.8,0.87
97,,,,,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,161.5,,1.0,,0.0,0.0,1.0,0.0,5.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,1,7.0,1~GD,48.0,0.0,20180717120514.0,11086.0,,0.8,0.87
98,,,,,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,161.5,,1.0,,0.0,0.0,1.0,0.0,5.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,1,7.0,1~GD,48.0,0.0,20180717120514.0,11086.0,,0.8,0.87
99,,,,,-1.5,0.83,1.5,0.83,161.5,0.83,161.5,0.83,161.5,,1.0,,0.0,0.0,1.0,0.0,5.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,1,7.0,1~GD,48.0,1.0,20180717120527.0,11086.0,,0.8,0.87
100,,,,,-1.5,0.83,1.5,0.83,160.5,0.83,161.5,0.83,160.5,,1.0,,0.0,0.0,1.0,0.0,5.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,1,7.0,1~GD,48.0,1.0,20180717120527.0,11086.0,,0.8,0.87
101,,,,,-1.5,0.83,1.5,0.83,160.5,0.83,160.5,0.83,160.5,,1.0,,0.0,0.0,1.0,0.0,5.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,1,7.0,1~GD,42.0,1.0,20180717120533.0,11086.0,,0.8,0.87
102,,,,,-1.5,0.83,1.5,0.83,159.5,0.87,160.5,0.8,159.5,,1.0,,0.0,0.0,1.0,0.0,5.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,1,7.0,1~GD,42.0,1.0,20180717120533.0,11077.0,,0.8,0.87
