,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
11,,,,第3节,-13.5,0.83,13.5,0.91,155.5,0.87,155.5,0.87,155.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,9.0,28.0,0,,11077.0,0.0,0.0,
12,,,,第3节,-13.5,0.91,15.5,0.83,155.5,0.87,155.5,0.87,15.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,9.0,28.0,0,,11077.0,0.0,0.0,
13,,,,第3节,-15.5,0.91,15.5,0.83,155.5,0.87,156.5,0.87,-15.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,9.0,28.0,0,,11077.0,0.0,0.0,
14,,,,第3节,-15.5,0.91,15.5,0.83,156.5,0.87,156.5,0.87,156.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,9.0,28.0,0,,11077.0,0.0,0.0,
15,,,,第3节,-15.5,0.91,15.5,0.83,156.5,0.87,156.5,0.87,156.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,9.0,28.0,0,,11095.0,0.0,0.0,"0.90,0.62"
16,,,,第3节,-15.5,0.91,15.5,0.83,156.5,0.87,156.5,0.87,156.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,9.0,19.0,0,,21077.0,0.0,0.0,
17,,,,第3节,-15.5,0.87,15.5,0.87,155.5,0.91,155.5,0.83,155.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,9.0,19.0,0,,21077.0,0.0,0.0,
18,,,,第3节,-15.5,0.87,15.5,0.87,155.5,0.91,155.5,0.83,155.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,9.0,19.0,0,,21094.0,0.0,0.0,"0.33,0.67"
19,,,,第3节,-15.5,0.8,14.5,0.95,155.5,0.91,155.5,0.83,14.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,9.0,19.0,0,,11077.0,0.0,0.0,
20,,,,第3节,-14.5,0.8,14.5,0.95,155.5,0.91,154.5,0.83,-14.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,9.0,19.0,0,,11077.0,0.0,0.0,
21,,,,第3节,-14.5,0.8,14.5,0.95,154.5,0.91,154.5,0.83,154.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,9.0,19.0,0,,11077.0,0.0,0.0,
22,,,,第3节,-14.5,0.8,14.5,0.95,154.5,0.91,154.5,0.83,154.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,9.0,5.0,0,,11077.0,0.0,0.0,
23,,,,第3节,-14.5,0.87,15.5,0.87,154.5,0.91,154.5,0.83,15.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,9.0,5.0,0,,21077.0,0.0,0.0,
24,,,,第3节,-15.5,0.87,15.5,0.87,154.5,0.91,154.5,0.83,-15.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,9.0,2.0,0,,21077.0,0.0,0.0,
25,,,,第3节,-15.5,0.8,14.5,0.95,154.5,0.91,154.5,0.83,14.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,9.0,2.0,0,,21077.0,0.0,0.0,
26,,,,第3节,-14.5,0.8,14.5,0.95,154.5,0.87,154.5,0.87,-14.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,9.0,2.0,0,,11077.0,0.0,0.0,
27,,,,第3节,-14.5,0.8,14.5,0.95,154.5,0.87,154.5,0.87,-14.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,9.0,2.0,0,,11095.0,0.0,0.0,"0.78,0.52"
28,,,,第3节,-14.5,0.87,15.5,0.87,154.5,0.87,154.5,0.87,15.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,9.0,2.0,0,,21077.0,0.0,0.0,
29,,,,第3节,-15.5,0.87,15.5,0.87,154.5,0.87,153.5,0.87,-15.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,9.0,2.0,0,,21077.0,0.0,0.0,
30,,,,第3节,-15.5,0.87,15.5,0.87,153.5,0.87,153.5,0.87,153.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,9.0,2.0,0,,21077.0,0.0,0.0,
31,,,,第3节,-15.5,0.87,15.5,0.87,153.5,0.87,153.5,0.87,153.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,8.0,47.0,0,,21077.0,0.0,0.0,
32,,,,第3节,-15.5,0.83,14.5,0.91,153.5,0.87,153.5,0.87,14.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,8.0,47.0,0,,11077.0,0.0,0.0,
33,,,,第3节,-14.5,0.83,14.5,0.91,153.5,0.87,152.5,0.83,-14.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,8.0,47.0,0,,11077.0,0.0,0.0,
34,,,,第3节,-14.5,0.83,14.5,0.91,152.5,0.91,152.5,0.83,152.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,8.0,47.0,0,,11077.0,0.0,0.0,
35,,,,第3节,-14.5,0.83,14.5,0.91,152.5,0.91,152.5,0.83,152.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,8.0,41.0,0,,11077.0,0.0,0.0,
36,,,,第3节,-14.5,0.83,14.5,0.91,152.5,0.91,152.5,0.83,152.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,8.0,41.0,0,,11095.0,0.0,0.0,"0.90,0.29"
37,,,,第3节,-14.5,0.83,14.5,0.91,152.5,0.91,152.5,0.83,152.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,8.0,29.0,0,,21077.0,0.0,0.0,
38,,,,第3节,-14.5,0.87,15.5,0.87,152.5,0.91,152.5,0.83,15.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,8.0,29.0,0,,21077.0,0.0,0.0,
39,,,,第3节,-15.5,0.87,15.5,0.87,152.5,0.91,151.5,0.83,-15.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,8.0,29.0,0,,21077.0,0.0,0.0,
40,,,,第3节,-15.5,0.87,15.5,0.87,151.5,0.91,151.5,0.83,151.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,8.0,29.0,0,,21077.0,0.0,0.0,
41,,,,第3节,-15.5,0.87,15.5,0.87,151.5,0.91,151.5,0.83,151.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,0.0,0.0,100.0,91.7,46.0,32.0,0.0,1,8.0,25.0,0,,21077.0,0.0,0.0,
42,,,,第3节,-15.5,0.87,15.5,0.87,151.5,0.91,151.5,0.83,151.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,1.0,0.0,100.0,91.7,46.0,32.0,0.0,1,8.0,25.0,0,,11086.0,0.0,0.0,
43,,,,第3节,-15.5,0.87,15.5,0.87,151.5,0.87,151.5,0.87,151.5,3.0,,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,1.0,0.0,100.0,91.7,46.0,32.0,0.0,1,8.0,25.0,0,,21077.0,0.0,0.0,
44,,,,第3节,-15.5,0.95,16.5,0.8,151.5,0.87,151.5,0.87,16.5,3.0,1:2,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,1.0,0.0,100.0,91.7,46.0,32.0,0.0,1,8.0,25.0,0,,21078.0,0.0,0.0,
45,,,,第3节,-16.5,0.95,16.5,0.8,151.5,0.87,152.5,0.8,-16.5,3.0,1:2,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,1.0,0.0,100.0,91.7,46.0,32.0,0.0,1,8.0,25.0,0,,21078.0,0.0,0.0,
46,,,,第3节,-16.5,0.95,16.5,0.8,152.5,0.95,152.5,0.8,152.5,3.0,1:2,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,1.0,0.0,100.0,91.7,46.0,32.0,0.0,1,8.0,25.0,0,,21078.0,0.0,0.0,
47,,,,第3节,-16.5,0.95,16.5,0.8,152.5,0.95,152.5,0.8,152.5,3.0,1:2,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,1.0,0.0,100.0,84.6,46.0,32.0,0.0,1,8.0,25.0,0,,21080.0,0.0,0.0,"0.21,0.50"
48,,,,第3节,-16.5,0.87,15.5,0.87,152.5,0.95,152.5,0.8,15.5,3.0,2:2,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,1.0,0.0,100.0,84.6,46.0,32.0,0.0,1,8.0,25.0,0,,21078.0,0.0,0.0,"0.21,0.50"
49,,,,第3节,-15.5,0.87,15.5,0.87,152.5,0.87,152.5,0.87,-15.5,3.0,2:2,,1.0,3.0,13.0,13.0,3.0,11.0,5.0,4.0,1.0,0.0,100.0,84.6,46.0,32.0,0.0,1,8.0,25.0,0,,21078.0,0.0,0.0,"0.21,0.50"
50,,,,第3节,-15.5,0.87,15.5,0.87,152.5,0.91,152.5,0.83,-15.5,3.0,2:2,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,0.0,100.0,85.7,46.0,47.0,0.0,1,8.0,25.0,0,,21079.0,0.0,0.0,"0.21,0.50"
51,,,,第3节,-15.5,0.87,15.5,0.87,152.5,0.91,152.5,0.83,-15.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,0.0,100.0,85.7,47.0,32.0,0.0,1,8.0,25.0,0,,11077.0,0.0,0.0,
52,,,,第3节,-15.5,0.87,15.5,0.87,152.5,0.91,152.5,0.83,-15.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,0.0,100.0,85.7,47.0,32.0,0.0,1,8.0,23.0,0,,11077.0,0.0,0.0,
53,,,,第3节,-15.5,0.91,16.5,0.83,152.5,0.91,152.5,0.83,16.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,0.0,100.0,85.7,47.0,32.0,0.0,1,8.0,23.0,0,,11077.0,0.0,0.0,
54,,,,第3节,-16.5,0.91,16.5,0.83,152.5,0.91,151.5,0.87,-16.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,0.0,100.0,85.7,47.0,32.0,0.0,1,8.0,23.0,0,,11077.0,0.0,0.0,
55,,,,第3节,-16.5,0.91,16.5,0.83,151.5,0.87,151.5,0.87,151.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,0.0,100.0,85.7,47.0,32.0,0.0,1,8.0,23.0,0,,11077.0,0.0,0.0,
56,,,,第3节,-16.5,0.91,16.5,0.83,151.5,0.87,151.5,0.87,151.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,0.0,100.0,85.7,47.0,32.0,0.0,1,8.0,23.0,0,,11095.0,0.0,0.0,"0.75,0.55"
57,,,,第3节,-16.5,0.91,16.5,0.83,151.5,0.87,151.5,0.87,151.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,0.0,100.0,85.7,47.0,32.0,0.0,1,8.0,8.0,0,,21077.0,0.0,0.0,
58,,,,第3节,-16.5,0.91,16.5,0.83,151.5,0.87,151.5,0.87,151.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,0.0,100.0,85.7,47.0,32.0,0.0,1,7.0,8.0,0,,21077.0,0.0,0.0,
59,,,,第3节,-16.5,0.91,16.5,0.83,151.5,0.87,151.5,0.87,151.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,0.0,100.0,85.7,47.0,32.0,0.0,1,7.0,51.0,0,,21077.0,0.0,0.0,
60,,,,第3节,-16.5,0.91,16.5,0.83,151.5,0.87,151.5,0.87,151.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,0.0,100.0,85.7,47.0,32.0,0.0,1,7.0,51.0,0,,21077.0,0.0,0.0,
61,,,,第3节,-16.5,0.91,16.5,0.83,151.5,0.87,151.5,0.87,151.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,0.0,100.0,85.7,47.0,32.0,0.0,1,7.0,44.0,0,,21077.0,0.0,0.0,
62,,,,第3节,-16.5,0.87,16.5,0.87,149.5,0.91,149.5,0.83,149.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,0.0,100.0,85.7,47.0,32.0,0.0,1,7.0,44.0,0,,21077.0,0.0,0.0,
63,,,,第3节,-16.5,0.87,16.5,0.87,149.5,0.91,149.5,0.83,149.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,0.0,100.0,85.7,47.0,32.0,0.0,1,7.0,47.0,0,,21077.0,0.0,0.0,
64,,,,第3节,-16.5,0.87,15.5,0.87,149.5,0.91,149.5,0.83,15.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,0.0,100.0,85.7,47.0,32.0,0.0,1,7.0,47.0,0,,11077.0,0.0,0.0,
65,,,,第3节,-15.5,0.87,15.5,0.87,149.5,0.91,149.5,0.83,-15.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,0.0,100.0,85.7,47.0,32.0,0.0,1,7.0,47.0,0,,11077.0,0.0,0.0,
66,,,,第3节,-15.5,0.87,16.5,0.87,149.5,0.91,149.5,0.83,16.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,0.0,100.0,85.7,47.0,32.0,0.0,1,7.0,47.0,0,,11077.0,0.0,0.0,
67,,,,第3节,-16.5,0.87,16.5,0.87,149.5,0.91,149.5,0.83,-16.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,0.0,100.0,85.7,47.0,32.0,0.0,1,7.0,47.0,0,,21077.0,0.0,0.0,
68,,,,第3节,-16.5,0.87,16.5,0.87,149.5,0.91,149.5,0.83,-16.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,32.0,0.0,1,7.0,47.0,0,,21086.0,0.0,0.0,
69,,,,第3节,-16.5,0.87,15.5,0.87,149.5,0.91,149.5,0.83,15.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,32.0,1.0,1,7.0,47.0,0,,11077.0,0.0,0.0,
70,,,,第3节,-15.5,0.87,15.5,0.87,149.5,0.91,149.5,0.83,-15.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,32.0,1.0,1,7.0,47.0,0,,11077.0,0.0,0.0,
71,,,,第3节,-15.5,0.87,15.5,0.87,149.5,0.91,149.5,0.83,-15.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,32.0,1.0,1,7.0,47.0,0,,11077.0,0.0,0.0,
72,,,,第3节,-15.5,0.87,15.5,0.87,149.5,0.91,149.5,0.83,-15.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,32.0,1.0,1,7.0,47.0,0,,11077.0,0.0,0.0,
73,,,,第3节,-15.5,0.87,15.5,0.87,149.5,0.91,149.5,0.83,-15.5,3.0,,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,32.0,1.0,1,7.0,47.0,0,,11077.0,0.0,0.0,
74,,,,第3节,-15.5,0.83,15.5,0.91,150.5,0.87,150.5,0.87,150.5,3.0,1:1,,1.0,3.0,13.0,13.0,3.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,32.0,1.0,1,7.0,47.0,0,,11078.0,0.0,0.0,
75,,,,第3节,-15.5,0.83,15.5,0.91,150.5,0.87,150.5,0.87,150.5,3.0,1:1,,1.0,3.0,13.0,13.0,4.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,33.0,32.0,1.0,1,7.0,47.0,0,,11079.0,0.0,0.0,"0.80,0.50"
76,,,,第3节,-15.5,0.83,15.5,0.91,150.5,0.87,150.5,0.87,150.5,3.0,,,1.0,3.0,13.0,13.0,4.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,33.0,1.0,1,7.0,47.0,0,,21077.0,0.0,0.0,
77,,,,第3节,-15.5,0.87,15.5,0.87,151.5,0.8,151.5,0.95,151.5,3.0,,,1.0,3.0,13.0,13.0,4.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,33.0,1.0,1,7.0,47.0,0,,21077.0,0.0,0.0,
78,,,,第3节,-15.5,0.87,15.5,0.87,151.5,0.8,150.5,0.83,151.5,3.0,,,1.0,3.0,13.0,13.0,4.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,33.0,1.0,1,7.0,47.0,0,,21077.0,0.0,0.0,
79,,,,第3节,-15.5,0.87,15.5,0.87,150.5,0.91,150.5,0.83,150.5,3.0,,,1.0,3.0,13.0,13.0,4.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,33.0,1.0,1,7.0,47.0,0,,21077.0,0.0,0.0,
80,,,,第3节,-15.5,0.87,15.5,0.87,150.5,0.91,150.5,0.83,150.5,3.0,,,1.0,3.0,13.0,13.0,4.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,33.0,1.0,1,7.0,45.0,0,,21077.0,0.0,0.0,
81,,,,第3节,-15.5,0.87,15.5,0.87,150.5,0.91,150.5,0.83,150.5,3.0,,,1.0,3.0,13.0,13.0,4.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,33.0,1.0,1,7.0,45.0,0,,21077.0,0.0,0.0,
82,,,,第3节,-15.5,0.87,15.5,0.87,150.5,0.91,150.5,0.83,150.5,3.0,,,1.0,3.0,13.0,13.0,4.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,33.0,1.0,1,7.0,44.0,0,,21077.0,0.0,0.0,
83,,,,第3节,-15.5,0.87,14.5,0.87,150.5,0.91,150.5,0.83,14.5,3.0,,,1.0,3.0,13.0,13.0,4.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,33.0,1.0,1,7.0,44.0,0,,11077.0,0.0,0.0,
84,,,,第3节,-14.5,0.87,14.5,0.87,150.5,0.91,150.5,0.83,-14.5,3.0,1:1,,1.0,3.0,13.0,13.0,4.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,34.0,33.0,1.0,1,7.0,44.0,0,,11078.0,0.0,0.0,
85,,,,第3节,-14.5,0.87,14.5,0.87,150.5,0.91,150.5,0.83,-14.5,3.0,1:1,,1.0,3.0,13.0,13.0,5.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,34.0,33.0,1.0,1,7.0,44.0,0,,11079.0,0.0,0.0,"0.80,0.50"
86,,,,第3节,-14.5,0.87,14.5,0.87,150.5,0.91,150.5,0.83,-14.5,3.0,,,1.0,3.0,13.0,13.0,5.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,34.0,1.0,1,7.0,44.0,0,,21077.0,0.0,0.0,
87,,,,第3节,-14.5,0.83,14.5,0.91,151.5,0.91,151.5,0.83,151.5,3.0,,,1.0,3.0,13.0,13.0,5.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,34.0,1.0,1,7.0,44.0,0,,21077.0,0.0,0.0,
88,,,,第3节,-14.5,0.83,14.5,0.91,151.5,0.91,151.5,0.83,151.5,3.0,,,1.0,3.0,13.0,13.0,5.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,34.0,1.0,1,7.0,39.0,0,,21077.0,0.0,0.0,
89,,,,第3节,-14.5,0.83,14.5,0.91,151.5,0.91,151.5,0.83,151.5,3.0,,,1.0,3.0,13.0,13.0,5.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,34.0,1.0,1,7.0,39.0,0,,21077.0,0.0,0.0,
90,,,,第3节,-14.5,0.83,14.5,0.91,151.5,0.91,151.5,0.83,151.5,3.0,,,1.0,3.0,13.0,13.0,5.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,34.0,1.0,1,7.0,48.0,0,,21077.0,0.0,0.0,
91,,,,第3节,-14.5,0.83,14.5,0.91,152.5,0.83,152.5,0.91,152.5,3.0,,,1.0,3.0,13.0,13.0,5.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,34.0,1.0,1,7.0,48.0,0,,21077.0,0.0,0.0,
92,,,,第3节,-14.5,0.83,14.5,0.91,152.5,0.83,152.5,0.91,152.5,3.0,,,1.0,3.0,13.0,13.0,5.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,34.0,1.0,1,7.0,48.0,0,,11077.0,0.0,0.0,
93,,,,第3节,-14.5,0.83,13.5,0.91,152.5,0.83,152.5,0.91,13.5,3.0,,,1.0,3.0,13.0,13.0,5.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,34.0,1.0,1,7.0,48.0,0,,11077.0,0.0,0.0,
94,,,,第3节,-13.5,0.83,13.5,0.91,152.5,0.83,152.5,0.91,-13.5,3.0,,,1.0,3.0,13.0,13.0,5.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,34.0,1.0,1,7.0,38.0,0,,11077.0,0.0,0.0,
95,,,,第3节,-13.5,0.83,13.5,0.91,152.5,0.83,152.5,0.91,-13.5,3.0,,,1.0,3.0,13.0,13.0,5.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,34.0,1.0,1,7.0,38.0,0,,11077.0,0.0,0.0,
96,,,,第3节,-13.5,0.83,13.5,0.91,152.5,0.83,152.5,0.91,-13.5,3.0,,,1.0,3.0,13.0,13.0,5.0,12.0,5.0,4.0,1.0,1.0,100.0,85.7,47.0,34.0,1.0,1,7.0,33.0,0,,11077.0,0.0,0.0,
