,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第3节,-4.5,0.83,4.5,0.83,166.5,0.83,166.5,0.83,,,,,1.0,4.0,21.0,24.0,9.0,2.0,2.0,4.0,0.0,4.0,60.0,50.0,54.0,62.0,0.0,1,3.0,6.0,0,,21077,0.0,0.0
1,,,,第3节,-4.5,0.83,4.5,0.83,166.5,0.83,166.5,0.83,,,,,1.0,4.0,21.0,24.0,9.0,2.0,2.0,4.0,0.0,4.0,60.0,50.0,54.0,62.0,0.0,1,3.0,5.0,0,,21077,0.0,0.0
2,,,,第3节,-4.5,0.83,4.5,0.83,166.5,0.83,166.5,0.83,,,,,1.0,4.0,21.0,25.0,9.0,2.0,2.0,4.0,0.0,4.0,60.0,50.0,54.0,64.0,0.0,1,3.0,5.0,0,,21074.0,0.0,0.0
3,,,,第3节,-4.5,0.83,4.5,0.83,166.5,0.83,166.5,0.83,,,,,1.0,4.0,21.0,25.0,9.0,2.0,2.0,4.0,0.0,4.0,60.0,50.0,64.0,54.0,0.0,1,3.0,5.0,0,,11077.0,0.0,0.0
4,,,,第3节,-4.5,0.87,5.5,0.8,166.5,0.83,166.5,0.83,5.5,,,,1.0,4.0,21.0,25.0,9.0,2.0,2.0,4.0,0.0,4.0,60.0,50.0,64.0,54.0,0.0,1,3.0,5.0,0,,11077.0,0.0,0.0
5,,,,第3节,-5.5,0.87,5.5,0.8,166.5,0.83,168.5,0.83,-5.5,,,,1.0,4.0,21.0,25.0,9.0,2.0,2.0,4.0,0.0,4.0,60.0,50.0,64.0,54.0,0.0,1,3.0,5.0,0,,11077.0,0.0,0.0
6,,,,第3节,-5.5,0.87,5.5,0.8,168.5,0.83,168.5,0.83,168.5,,,,1.0,4.0,21.0,25.0,9.0,2.0,2.0,4.0,0.0,4.0,60.0,50.0,64.0,54.0,0.0,1,3.0,5.0,0,,11077.0,0.0,0.0
7,,,,第3节,-5.5,0.87,5.5,0.8,168.5,0.83,168.5,0.83,168.5,,,,1.0,4.0,21.0,25.0,9.0,2.0,2.0,4.0,1.0,4.0,60.0,50.0,64.0,54.0,0.0,1,3.0,5.0,0,,11086.0,0.0,0.0
8,,,,第3节,-5.5,0.87,5.5,0.8,168.5,0.83,168.5,0.83,168.5,,,,1.0,4.0,21.0,25.0,9.0,2.0,2.0,4.0,1.0,4.0,60.0,50.0,64.0,54.0,0.0,1,2.0,59.0,0,,21077.0,0.0,0.0
9,,,,第3节,-5.5,0.87,6.5,0.8,168.5,0.83,168.5,0.83,6.5,,,,1.0,4.0,21.0,25.0,9.0,2.0,2.0,4.0,1.0,4.0,60.0,50.0,64.0,54.0,0.0,1,2.0,59.0,0,,21077.0,0.0,0.0
10,,,,第3节,-6.5,0.87,6.5,0.8,168.5,0.83,168.5,0.83,-6.5,,,,1.0,4.0,21.0,25.0,9.0,2.0,2.0,4.0,1.0,4.0,60.0,50.0,64.0,54.0,0.0,1,2.0,56.0,0,,21077.0,0.0,0.0
11,,,,第3节,-6.5,0.87,6.5,0.8,168.5,0.83,168.5,0.83,-6.5,,,,1.0,4.0,21.0,25.0,9.0,2.0,2.0,4.0,1.0,4.0,60.0,50.0,64.0,54.0,0.0,1,2.0,56.0,0,,21077.0,0.0,0.0
12,,,,第3节,-6.5,0.87,6.5,0.8,168.5,0.83,168.5,0.83,-6.5,,,,1.0,4.0,21.0,25.0,9.0,2.0,2.0,4.0,1.0,4.0,60.0,50.0,64.0,54.0,0.0,1,2.0,59.0,0,,21077.0,0.0,0.0
13,,,,第3节,-6.5,0.8,5.5,0.87,168.5,0.83,168.5,0.83,5.5,,1:1,,1.0,4.0,21.0,25.0,9.0,2.0,2.0,4.0,1.0,4.0,60.0,50.0,64.0,54.0,0.0,1,2.0,59.0,0,,21078.0,0.0,0.0
14,,,,第3节,-5.5,0.8,5.5,0.87,168.5,0.83,168.5,0.83,-5.5,,1:1,,1.0,4.0,21.0,25.0,9.0,3.0,2.0,4.0,1.0,4.0,60.0,60.0,64.0,65.0,0.0,1,2.0,59.0,0,,21079.0,0.0,0.0
15,,,,第3节,-5.5,0.8,5.5,0.87,168.5,0.83,168.5,0.83,-5.5,,,,1.0,4.0,21.0,25.0,9.0,3.0,2.0,4.0,1.0,4.0,60.0,60.0,65.0,54.0,0.0,1,2.0,59.0,0,,11077.0,0.0,0.0
16,,,,第3节,-5.5,0.8,5.5,0.87,168.5,0.83,168.5,0.83,-5.5,,,,1.0,4.0,21.0,25.0,9.0,3.0,2.0,4.0,1.0,4.0,60.0,60.0,65.0,54.0,0.0,1,2.0,45.0,0,,11077.0,0.0,0.0
17,,,,第3节,-5.5,0.87,6.5,0.8,168.5,0.83,168.5,0.83,6.5,,,,1.0,4.0,21.0,25.0,9.0,3.0,2.0,4.0,1.0,4.0,60.0,60.0,65.0,54.0,0.0,1,2.0,45.0,0,,11077.0,0.0,0.0
18,,,,第3节,-6.5,0.87,6.5,0.8,168.5,0.83,168.5,0.83,-6.5,,,,1.0,4.0,21.0,25.0,9.0,3.0,2.0,4.0,1.0,4.0,60.0,60.0,65.0,54.0,0.0,1,2.0,23.0,0,,11077.0,0.0,0.0
19,,,,第3节,-6.5,0.87,6.5,0.8,168.5,0.83,168.5,0.83,-6.5,,,,2.0,4.0,21.0,25.0,9.0,3.0,2.0,4.0,1.0,4.0,60.0,60.0,57.0,54.0,0.0,1,2.0,23.0,0,,11075.0,0.0,0.0
20,,,,第3节,-6.5,0.87,6.5,0.8,168.5,0.83,168.5,0.83,-6.5,,,,2.0,4.0,21.0,25.0,9.0,3.0,2.0,4.0,1.0,4.0,60.0,60.0,65.0,57.0,0.0,1,2.0,23.0,0,,21077.0,0.0,0.0
21,,,,第3节,-6.5,0.8,4.5,0.87,168.5,0.83,168.5,0.83,4.5,,,,2.0,4.0,21.0,25.0,9.0,3.0,2.0,4.0,1.0,4.0,60.0,60.0,65.0,57.0,0.0,1,2.0,23.0,0,,21077.0,0.0,0.0
22,,,,第3节,-4.5,0.8,4.5,0.87,168.5,0.83,170.5,0.83,-4.5,,,,2.0,4.0,21.0,25.0,9.0,3.0,2.0,4.0,1.0,4.0,60.0,60.0,65.0,57.0,0.0,1,2.0,23.0,0,,21077.0,0.0,0.0
23,,,,第3节,-4.5,0.8,4.5,0.87,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,25.0,9.0,3.0,2.0,4.0,1.0,4.0,60.0,60.0,65.0,57.0,0.0,1,2.0,23.0,0,,21077.0,0.0,0.0
24,,,,第3节,-4.5,0.8,4.5,0.87,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,9.0,3.0,2.0,4.0,1.0,4.0,60.0,60.0,65.0,67.0,0.0,1,2.0,23.0,0,,21074.0,0.0,0.0
25,,,,第3节,-4.5,0.8,4.5,0.87,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,9.0,3.0,2.0,4.0,1.0,4.0,60.0,60.0,67.0,57.0,0.0,1,2.0,23.0,0,,11077.0,0.0,0.0
26,,,,第3节,-4.5,0.83,5.5,0.83,170.5,0.83,170.5,0.83,5.5,,,,2.0,4.0,21.0,26.0,9.0,3.0,2.0,4.0,1.0,4.0,60.0,60.0,67.0,57.0,0.0,1,2.0,23.0,0,,11077.0,0.0,0.0
27,,,,第3节,-5.5,0.83,5.5,0.83,170.5,0.83,171.5,0.83,-5.5,,,,2.0,4.0,21.0,26.0,9.0,3.0,2.0,4.0,1.0,4.0,60.0,60.0,67.0,57.0,0.0,1,2.0,23.0,0,,11077.0,0.0,0.0
28,,,,第3节,-5.5,0.83,5.5,0.83,171.5,0.83,171.5,0.83,171.5,,,,2.0,4.0,21.0,26.0,9.0,3.0,2.0,4.0,1.0,4.0,60.0,60.0,67.0,57.0,0.0,1,2.0,23.0,0,,11077.0,0.0,0.0
29,,,,第3节,-5.5,0.83,5.5,0.83,171.5,0.83,171.5,0.83,171.5,,,,2.0,4.0,21.0,26.0,9.0,3.0,2.0,4.0,1.0,4.0,60.0,60.0,67.0,57.0,0.0,1,2.0,6.0,0,,11077.0,0.0,0.0
30,,,,第3节,-5.5,0.8,5.5,0.87,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,9.0,3.0,2.0,4.0,1.0,4.0,60.0,60.0,67.0,57.0,0.0,1,2.0,6.0,0,,11077.0,0.0,0.0
31,,,,第3节,-5.5,0.8,5.5,0.87,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,9.0,3.0,2.0,4.0,1.0,4.0,60.0,60.0,67.0,57.0,0.0,1,1.0,50.0,0,,11077.0,0.0,0.0
32,,,,第3节,-5.5,0.8,5.5,0.87,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,9.0,3.0,2.0,4.0,1.0,5.0,60.0,60.0,67.0,57.0,0.0,1,1.0,50.0,0,,21086.0,0.0,0.0
33,,,,第3节,-5.5,0.8,5.5,0.87,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,9.0,3.0,2.0,4.0,1.0,5.0,60.0,60.0,67.0,57.0,0.0,1,1.0,41.0,0,,11077.0,0.0,0.0
34,,,,第3节,-5.5,0.8,5.5,0.87,170.5,0.83,170.5,0.83,170.5,,1:2,,2.0,4.0,21.0,26.0,9.0,3.0,2.0,4.0,1.0,5.0,60.0,60.0,67.0,57.0,0.0,1,1.0,41.0,0,,11078.0,0.0,0.0
35,,,,第3节,-5.5,0.8,5.5,0.87,170.5,0.83,170.5,0.83,170.5,,1:2,,2.0,4.0,21.0,26.0,9.0,3.0,2.0,4.0,1.0,5.0,60.0,60.0,67.0,57.0,0.0,1,1.0,50.0,0,,11078.0,0.0,0.0
36,,,,第3节,-5.5,0.83,5.5,0.83,171.5,0.83,171.5,0.83,171.5,,1:2,,2.0,4.0,21.0,26.0,9.0,3.0,2.0,4.0,1.0,5.0,60.0,60.0,67.0,57.0,0.0,1,1.0,50.0,0,,11078.0,0.0,0.0
37,,,,第3节,-5.5,0.83,5.5,0.83,171.5,0.83,171.5,0.83,171.5,,1:2,,2.0,4.0,21.0,26.0,9.0,3.0,2.0,4.0,1.0,5.0,56.2,60.0,67.0,57.0,0.0,1,1.0,50.0,0,,11080.0,0.0,0.0
38,,,,第3节,-5.5,0.83,5.5,0.83,171.5,0.83,171.5,0.83,171.5,,2:2,,2.0,4.0,21.0,26.0,9.0,3.0,2.0,4.0,1.0,5.0,56.2,60.0,67.0,57.0,0.0,1,1.0,41.0,0,,11078.0,0.0,0.0
39,,,,第3节,-5.5,0.83,5.5,0.83,171.5,0.83,171.5,0.83,171.5,,2:2,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,1.0,5.0,58.8,60.0,58.0,57.0,0.0,1,1.0,41.0,0,,11079.0,0.0,0.0
40,,,,第3节,-5.5,0.77,5.5,0.91,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,1.0,5.0,58.8,60.0,58.0,57.0,0.0,1,1.0,41.0,0,,21077.0,0.0,0.0
41,,,,第3节,-5.5,0.77,5.5,0.91,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,1.0,5.0,58.8,60.0,67.0,58.0,0.0,1,1.0,41.0,0,,21077.0,0.0,0.0
42,,,,第3节,-5.5,0.77,5.5,0.91,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,1.0,5.0,58.8,60.0,67.0,58.0,1.0,1,1.0,41.0,0,,21077.0,0.0,0.0
43,,,,第3节,-5.5,0.77,5.5,0.91,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,1.0,5.0,58.8,60.0,67.0,58.0,1.0,1,1.0,41.0,0,,21077.0,0.0,0.0
44,,,,第3节,-5.5,0.77,5.5,0.91,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,1.0,5.0,58.8,60.0,67.0,58.0,1.0,1,1.0,41.0,0,,21077.0,0.0,0.0
45,,,,第3节,-5.5,0.77,5.5,0.91,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,1.0,5.0,58.8,60.0,67.0,58.0,1.0,1,1.0,41.0,0,,21077.0,0.0,0.0
46,,,,第3节,-5.5,0.77,5.5,0.91,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,1.0,5.0,58.8,60.0,67.0,58.0,1.0,1,1.0,41.0,0,,21077.0,0.0,0.0
47,,,,第3节,-5.5,0.77,5.5,0.91,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,1.0,5.0,58.8,60.0,67.0,58.0,1.0,1,1.0,41.0,0,,21077.0,0.0,0.0
48,,,,第3节,-5.5,0.77,5.5,0.91,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,1.0,5.0,58.8,60.0,67.0,58.0,0.0,1,1.0,41.0,0,,21077.0,0.0,0.0
49,,,,第3节,-5.5,0.77,5.5,0.91,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,1.0,5.0,58.8,60.0,67.0,58.0,0.0,1,1.0,41.0,0,,21077.0,0.0,0.0
50,,,,第3节,-5.5,0.77,5.5,0.91,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,1.0,5.0,58.8,60.0,67.0,58.0,0.0,1,1.0,41.0,0,,21077.0,0.0,0.0
51,,,,第3节,-5.5,0.77,5.5,0.91,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,1.0,5.0,58.8,60.0,67.0,58.0,0.0,1,1.0,41.0,0,,21077.0,0.0,0.0
52,,,,第3节,-5.5,0.77,5.5,0.91,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,1.0,5.0,58.8,60.0,67.0,58.0,0.0,1,1.0,41.0,0,,21077.0,0.0,0.0
53,,,,第3节,-5.5,0.77,5.5,0.91,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,1.0,5.0,58.8,60.0,67.0,58.0,0.0,1,1.0,25.0,0,,21077.0,0.0,0.0
54,,,,第3节,-5.5,0.77,5.5,0.91,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,1.0,5.0,58.8,60.0,67.0,58.0,0.0,1,1.0,25.0,0,,21077.0,0.0,0.0
55,,,,第3节,-5.5,0.77,5.5,0.91,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,1.0,5.0,58.8,60.0,67.0,58.0,0.0,1,1.0,19.0,0,,21077.0,0.0,0.0
56,,,,第3节,-5.5,0.77,5.5,0.91,170.5,0.83,170.5,0.83,170.5,,,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,2.0,5.0,58.8,60.0,67.0,58.0,0.0,1,1.0,19.0,0,,11086.0,0.0,0.0
57,,,,第3节,-5.5,0.87,6.5,0.8,170.5,0.83,170.5,0.83,6.5,,,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,2.0,5.0,58.8,60.0,67.0,58.0,0.0,1,1.0,19.0,0,,21077.0,0.0,0.0
58,,,,第3节,-6.5,0.87,6.5,0.8,170.5,0.83,169.5,0.83,-6.5,,,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,2.0,5.0,58.8,60.0,67.0,58.0,0.0,1,1.0,19.0,0,,21077.0,0.0,0.0
59,,,,第3节,-6.5,0.87,6.5,0.8,169.5,0.83,169.5,0.83,169.5,,,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,2.0,5.0,58.8,60.0,67.0,58.0,0.0,1,1.0,19.0,0,,21077.0,0.0,0.0
60,,,,第3节,-6.5,0.83,6.5,0.83,169.5,0.83,170.5,0.83,169.5,,,,2.0,4.0,21.0,26.0,10.0,3.0,2.0,4.0,2.0,5.0,58.8,60.0,67.0,58.0,0.0,1,1.0,19.0,0,,21077.0,0.0,0.0
