,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
0,,,4.0,23.5,0.8333333333333334,-23.5,0.8333333333333334,173.5,0.8333333333333334,173.5,0.8333333333333334,,,,7.0,5,25.0,19.0,17.0,10,3.0,2,2.0,4.0,94.4,76.9,88.0,63,0,1,5.0,38.0,1,20181013020113,11077
1,,,4.0,23.5,0.8333333333333334,-23.5,0.8333333333333334,172.5,1.0,172.5,0.7142857142857143,,,,7.0,5,25.0,19.0,17.0,10,3.0,2,2.0,4.0,94.4,76.9,88.0,63,0,1,5.0,28.0,1,20181013020122.0,11077
2,,,4.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,172.5,0.9090909090909091,172.5,0.7692307692307693,9.0,,,7.0,5,25.0,19.0,17.0,10,3.0,2,2.0,4.0,94.4,76.9,88.0,63,0,1,5.0,27.0,1,20181013020124.0,21077.0
3,,,4.0,21.5,0.8333333333333334,-21.5,0.8333333333333334,174.5,0.8333333333333334,174.5,0.8333333333333334,9.0,^,,7.0,5,25.0,20.0,17.0,10,3.0,2,2.0,4.0,94.4,76.9,88.0,65,0,1,5.0,20.0,1,20181013020131.0,21074^11077
4,,,4.0,21.5,0.8333333333333334,-21.5,0.8333333333333334,174.5,0.8333333333333334,174.5,0.8333333333333334,9.0,,,7.0,5,25.0,20.0,17.0,10,3.0,2,2.0,4.0,94.4,76.9,88.0,65,0,1,5.0,20.0,1,20181013020133.0,11077.0
5,,,4.0,21.5,0.8333333333333334,-21.5,0.8333333333333334,173.5,0.9090909090909091,173.5,0.7692307692307693,9.0,,,7.0,5,25.0,20.0,17.0,10,3.0,2,2.0,4.0,94.4,76.9,88.0,65,0,1,5.0,10.0,1,20181013020142.0,11077.0
6,,,4.0,21.5,0.8333333333333334,-21.5,0.8333333333333334,173.5,0.7692307692307693,173.5,0.9090909090909091,9.0,,,7.0,5,25.0,20.0,17.0,10,3.0,2,2.0,4.0,94.4,76.9,88.0,65,0,1,5.0,0.0,1,20181013020152.0,11077.0
7,,,4.0,21.5,0.8695652173913043,-21.5,0.8,173.5,0.7692307692307693,173.5,0.9090909090909091,8.0,,,7.0,5,25.0,20.0,17.0,10,3.0,2,2.0,4.0,94.4,76.9,88.0,65,0,1,4.0,56.0,1,20181013020155.0,11095.0
8,,,4.0,20.5,0.8695652173913043,-20.5,0.8,173.5,0.7692307692307693,173.5,0.9090909090909091,8.0,,,7.0,5,25.0,20.0,17.0,10,3.0,2,2.0,4.0,94.4,76.9,88.0,65,0,1,4.0,56.0,1,20181013020157.0,21077.0
9,,,4.0,20.5,0.8695652173913043,-20.5,0.8,173.5,0.7692307692307693,173.5,0.9090909090909091,8.0,,,7.0,5,25.0,20.0,17.0,10,3.0,2,2.0,4.0,94.4,76.9,88.0,65,0,1,4.0,47.0,1,20181013020204.0,21094.0
