,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
48,,,,第1节,171.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,171.5,1.0,0.8,,,1.0,1.0,0.0,5.0,2.0,0.0,5.0,3.0,0.0,1,8.0,GD,43.0,0,,11077.0,0.87,0.8
49,,,,第1节,170.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,170.5,1.0,0.8,,,1.0,1.0,0.0,5.0,2.0,0.0,5.0,3.0,0.0,1,8.0,GD,43.0,0,,21077.0,0.87,0.8
50,,,,第1节,170.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,170.5,1.0,0.91,,,1.0,1.0,0.0,5.0,2.0,0.0,5.0,3.0,0.0,1,8.0,GD,43.0,0,,21077.0,0.87,0.8
51,,,,第1节,170.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,170.5,1.0,0.77,,,1.0,1.0,0.0,5.0,2.0,0.0,5.0,3.0,0.0,1,8.0,GD,32.0,0,,21077.0,0.87,0.8
52,,,,第1节,170.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,170.5,1.0,0.77,,,2.0,1.0,0.0,5.0,2.0,0.0,5.0,8.0,0.0,1,8.0,GD,32.0,0,,21075.0,0.87,0.8
53,,,,第1节,170.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,170.5,1.0,0.77,,,2.0,1.0,0.0,5.0,2.0,0.0,8.0,3.0,0.0,1,8.0,GD,32.0,0,,11077.0,0.87,0.8
54,,,,第1节,170.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,170.5,1.0,0.77,,,2.0,1.0,0.0,5.0,2.0,0.0,8.0,3.0,0.0,1,8.0,GD,18.0,0,,11077.0,0.87,0.8
55,,,,第1节,3.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,3.5,1.0,0.77,,,2.0,1.0,0.0,5.0,2.0,0.0,8.0,3.0,0.0,1,8.0,GD,18.0,0,,11077.0,0.87,0.8
56,,,,第1节,-3.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,-3.5,1.0,0.77,,,2.0,1.0,0.0,5.0,2.0,0.0,8.0,3.0,0.0,1,8.0,GD,18.0,0,,11077.0,0.87,0.8
57,,,,第1节,173.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,173.5,1.0,0.77,,,2.0,1.0,0.0,5.0,2.0,0.0,8.0,3.0,0.0,1,8.0,GD,18.0,0,,11077.0,0.87,0.8
58,,,,第1节,173.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,173.5,1.0,1.25,,,2.0,1.0,0.0,5.0,2.0,0.0,8.0,3.0,0.0,1,8.0,GD,18.0,0,,11077.0,0.87,0.8
59,,,,第1节,173.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,173.5,1.0,0.0,,,2.0,1.0,0.0,5.0,2.0,0.0,8.0,3.0,0.0,1,8.0,GD,13.0,0,,11077.0,0.87,0.8
60,,,,第1节,173.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,173.5,1.0,0.0,,,2.0,1.0,0.0,5.0,2.0,0.0,8.0,3.0,0.0,1,8.0,GD,13.0,0,,11077.0,0.87,0.8
61,,,,第1节,173.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,173.5,1.0,0.0,,,2.0,1.0,0.0,5.0,2.0,0.0,8.0,3.0,0.0,1,8.0,GD,4.0,0,,11077.0,0.87,0.8
