,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
391,44.0,5.0,第2节,第2节,,-10.5,0.8,10.5,0.87,145.5,0.83,145.5,0.83,-10.5,2.0,0.0,,26.0,16.0,0.0,0.0,9.0,46.0,0.0,20180630124809.0,21077.0,0.66,1.1
392,44.0,5.0,第2节,第2节,,-10.5,0.8,10.5,0.87,145.5,0.83,145.5,0.83,-10.5,2.0,0.0,,26.0,16.0,0.0,1.0,9.0,46.0,0.0,20180630124809.0,21077.0,0.66,1.1
393,44.0,5.0,第2节,第2节,,-10.5,0.8,10.5,0.87,145.5,0.83,145.5,0.83,-10.5,2.0,0.0,,26.0,16.0,0.0,1.0,9.0,46.0,0.0,20180630124809.0,11086.0,0.66,1.1
394,44.0,5.0,第2节,第2节,,-10.5,0.8,10.5,0.87,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,26.0,16.0,0.0,1.0,9.0,46.0,0.0,20180630124809.0,21077.0,0.66,1.1
395,44.0,5.0,第2节,第2节,,-10.5,0.8,10.5,0.8,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,26.0,16.0,0.0,1.0,9.0,46.0,0.0,20180630124809.0,21077.0,0.66,1.1
396,44.0,5.0,第2节,第2节,,-10.5,0.87,12.5,0.8,144.5,0.83,144.5,0.83,12.5,2.0,0.0,,26.0,16.0,0.0,1.0,9.0,46.0,0.0,20180630124809.0,21077.0,0.66,1.1
397,44.0,5.0,第2节,第2节,,-12.5,0.87,12.5,0.8,144.5,0.83,145.5,0.83,-12.5,2.0,0.0,,26.0,16.0,0.0,1.0,9.0,46.0,0.0,20180630124809.0,21077.0,0.66,1.1
398,44.0,5.0,第2节,第2节,,-12.5,0.87,12.5,0.8,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,26.0,16.0,0.0,1.0,9.0,46.0,0.0,20180630124809.0,21077.0,0.66,1.1
399,44.0,5.0,第2节,第2节,,-12.5,0.87,12.5,0.8,145.5,0.83,145.5,0.83,145.5,2.0,0.0,1:2,26.0,16.0,0.0,1.0,9.0,46.0,0.0,20180630124809.0,21078.0,0.66,1.1
400,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,146.5,0.83,146.5,0.83,146.5,2.0,0.0,1:2,26.0,16.0,0.0,1.0,9.0,46.0,0.0,20180630124809.0,21078.0,0.66,1.1
401,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,146.5,0.83,146.5,0.83,146.5,2.0,0.0,1:2,26.0,16.0,0.0,1.0,9.0,46.0,0.0,20180630124809.0,21079.0,0.66,1.1
402,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,146.5,0.83,146.5,0.83,146.5,2.0,0.0,2:2,27.0,16.0,0.0,1.0,9.0,46.0,0.0,20180630124809.0,21078.0,0.66,1.1
403,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,146.5,0.83,146.5,0.83,146.5,2.0,0.0,2:2,27.0,16.0,0.0,1.0,9.0,46.0,0.0,20180630124809.0,21078.0,0.66,1.1
404,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,146.5,0.83,146.5,0.83,146.5,2.0,0.0,2:2,27.0,16.0,0.0,1.0,9.0,46.0,0.0,20180630124809.0,21079.0,0.66,1.1
405,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,146.5,0.83,146.5,0.83,146.5,2.0,0.0,,28.0,16.0,0.0,1.0,9.0,46.0,0.0,20180630124809.0,11077.0,0.66,1.1
406,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,146.5,0.83,146.5,0.83,146.5,2.0,0.0,,28.0,16.0,0.0,1.0,9.0,46.0,0.0,20180630124809.0,11077.0,0.66,1.1
407,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,146.5,0.83,146.5,0.83,146.5,2.0,0.0,,28.0,16.0,0.0,0.0,9.0,46.0,0.0,20180630124809.0,11077.0,0.66,1.1
408,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,146.5,0.83,146.5,0.83,146.5,2.0,0.0,,28.0,16.0,0.0,0.0,9.0,45.0,1.0,20180630124836.0,11077.0,0.66,1.1
409,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,146.5,0.83,146.5,0.83,146.5,2.0,0.0,,28.0,16.0,0.0,1.0,9.0,45.0,1.0,20180630124836.0,11077.0,0.66,1.1
410,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,146.5,0.83,146.5,0.83,146.5,2.0,0.0,,28.0,16.0,0.0,1.0,9.0,28.0,1.0,20180630124854.0,11077.0,0.66,1.1
411,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,28.0,16.0,0.0,1.0,9.0,28.0,1.0,20180630124854.0,11077.0,0.66,1.1
412,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,28.0,16.0,0.0,1.0,9.0,28.0,1.0,20180630124855.0,11077.0,0.66,1.1
413,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,28.0,16.0,0.0,1.0,9.0,28.0,1.0,20180630124855.0,11077.0,0.66,1.1
414,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,28.0,16.0,0.0,1.0,9.0,16.0,1.0,20180630124906.0,11077.0,0.66,1.1
415,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,28.0,16.0,0.0,1.0,9.0,16.0,1.0,20180630124906.0,11077.0,0.66,1.1
416,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,28.0,16.0,0.0,1.0,9.0,16.0,1.0,20180630124907.0,11077.0,0.66,1.1
417,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,28.0,16.0,0.0,1.0,9.0,16.0,0.0,20180630124907.0,11077.0,0.66,1.1
418,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,28.0,16.0,0.0,1.0,9.0,3.0,0.0,20180630124919.0,11077.0,0.66,1.1
419,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,28.0,16.0,0.0,1.0,9.0,3.0,1.0,20180630124919.0,11077.0,0.66,1.1
420,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,28.0,16.0,0.0,1.0,9.0,3.0,1.0,20180630124926.0,11077.0,0.66,1.1
421,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,0.0,,28.0,16.0,0.0,1.0,9.0,3.0,1.0,20180630124926.0,11077.0,0.66,1.1
422,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,0.0,,28.0,16.0,0.0,1.0,9.0,2.0,1.0,20180630124927.0,11077.0,0.66,1.1
423,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,0.0,,28.0,16.0,0.0,1.0,9.0,2.0,1.0,20180630124927.0,21077.0,0.66,1.1
424,44.0,5.0,第2节,第2节,,-12.5,0.83,12.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,0.0,,28.0,16.0,0.0,1.0,8.0,51.0,1.0,20180630124938.0,21077.0,0.66,1.1
425,44.0,5.0,第2节,第2节,,-12.5,0.8,12.5,0.87,142.5,0.83,142.5,0.83,142.5,2.0,0.0,,28.0,16.0,0.0,1.0,8.0,51.0,1.0,20180630124938.0,21077.0,0.66,1.1
426,44.0,5.0,第2节,第2节,,-12.5,0.8,12.5,0.87,142.5,0.83,142.5,0.83,142.5,2.0,0.0,,28.0,16.0,0.0,1.0,8.0,51.0,1.0,20180630124938.0,21077.0,0.66,1.1
427,44.0,5.0,第2节,第2节,,-12.5,0.8,12.5,0.87,142.5,0.83,142.5,0.83,142.5,2.0,0.0,,28.0,16.0,0.0,1.0,8.0,38.0,1.0,20180630124951.0,21077.0,0.66,1.1
428,44.0,5.0,第2节,第2节,,-12.5,0.8,12.5,0.87,142.5,0.83,142.5,0.83,142.5,2.0,0.0,,28.0,16.0,0.0,1.0,8.0,38.0,1.0,20180630124951.0,21074.0,0.66,1.1
429,44.0,5.0,第2节,第2节,,-12.5,0.8,12.5,0.87,142.5,0.83,142.5,0.83,142.5,2.0,0.0,,30.0,16.0,0.0,1.0,8.0,38.0,1.0,20180630124951.0,11077.0,0.66,1.1
430,44.0,5.0,第2节,第2节,,-12.5,0.83,14.5,0.83,142.5,0.83,142.5,0.83,14.5,2.0,0.0,,30.0,16.0,0.0,1.0,8.0,38.0,1.0,20180630124951.0,11077.0,0.66,1.1
431,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,142.5,0.83,144.5,0.83,-14.5,2.0,0.0,,30.0,16.0,0.0,1.0,8.0,38.0,1.0,20180630124951.0,11077.0,0.66,1.1
432,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,30.0,16.0,0.0,1.0,8.0,38.0,1.0,20180630124951.0,11077.0,0.66,1.1
433,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,30.0,16.0,0.0,1.0,8.0,38.0,1.0,20180630124951.0,11077.0,0.66,1.1
434,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,30.0,16.0,0.0,1.0,8.0,38.0,1.0,20180630124953.0,11077.0,0.66,1.1
435,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,30.0,16.0,0.0,1.0,8.0,38.0,0.0,20180630124953.0,11077.0,0.66,1.1
436,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,30.0,16.0,0.0,1.0,8.0,21.0,0.0,20180630125008.0,11077.0,0.66,1.1
437,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,30.0,16.0,0.0,1.0,8.0,21.0,1.0,20180630125008.0,21077.0,0.66,1.1
438,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,30.0,16.0,0.0,1.0,8.0,21.0,1.0,20180630125021.0,21077.0,0.66,1.1
439,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,0.0,,30.0,16.0,0.0,1.0,8.0,21.0,1.0,20180630125021.0,21077.0,0.66,1.1
440,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,0.0,,30.0,16.0,0.0,1.0,8.0,21.0,1.0,20180630125021.0,21077.0,0.66,1.1
441,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,0.0,,30.0,16.0,0.0,1.0,8.0,21.0,1.0,20180630125021.0,21074.0,0.66,1.1
442,44.0,5.0,第2节,第2节,,-14.5,0.83,16.5,0.83,143.5,0.83,143.5,0.83,16.5,2.0,0.0,,30.0,16.0,0.0,1.0,8.0,21.0,1.0,20180630125021.0,11077.0,0.66,1.1
443,44.0,5.0,第2节,第2节,,-16.5,0.83,16.5,0.83,143.5,0.83,145.5,0.83,-16.5,2.0,0.0,,30.0,16.0,0.0,1.0,8.0,21.0,1.0,20180630125021.0,11077.0,0.66,1.1
444,44.0,5.0,第2节,第2节,,-16.5,0.83,16.5,0.83,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,30.0,16.0,0.0,1.0,8.0,21.0,1.0,20180630125021.0,11077.0,0.66,1.1
445,44.0,5.0,第2节,第2节,,-16.5,0.83,16.5,0.83,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,30.0,16.0,0.0,1.0,8.0,21.0,1.0,20180630125021.0,11077.0,0.66,1.1
446,44.0,5.0,第2节,第2节,,-16.5,0.83,16.5,0.83,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,32.0,16.0,0.0,1.0,8.0,12.0,1.0,20180630125030.0,11077.0,0.66,1.1
447,44.0,5.0,第2节,第2节,,-16.5,0.83,16.5,0.83,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,32.0,16.0,0.0,1.0,8.0,12.0,1.0,20180630125030.0,11077.0,0.66,1.1
448,44.0,5.0,第2节,第2节,,-16.5,0.83,16.5,0.83,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,32.0,16.0,0.0,1.0,8.0,12.0,1.0,20180630125032.0,11077.0,0.66,1.1
449,44.0,5.0,第2节,第2节,,-16.5,0.83,16.5,0.83,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,32.0,16.0,0.0,1.0,8.0,12.0,1.0,20180630125032.0,11074.0,0.66,1.1
450,44.0,5.0,第2节,第2节,,-16.5,0.83,16.5,0.83,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,58.0,1.0,20180630125044.0,21077.0,0.66,1.1
451,44.0,5.0,第2节,第2节,,-16.5,0.8,14.5,0.87,145.5,0.83,145.5,0.83,14.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,58.0,1.0,20180630125044.0,21077.0,0.66,1.1
452,44.0,5.0,第2节,第2节,,-14.5,0.8,14.5,0.87,145.5,0.83,146.5,0.83,-14.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,58.0,1.0,20180630125044.0,21077.0,0.66,1.1
453,44.0,5.0,第2节,第2节,,-14.5,0.8,14.5,0.87,146.5,0.83,146.5,0.83,146.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,58.0,1.0,20180630125044.0,21077.0,0.66,1.1
454,44.0,5.0,第2节,第2节,,-14.5,0.8,14.5,0.87,146.5,0.83,146.5,0.83,146.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,58.0,1.0,20180630125044.0,21077.0,0.66,1.1
455,44.0,5.0,第2节,第2节,,-14.5,0.8,14.5,0.87,146.5,0.83,146.5,0.83,146.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,58.0,1.0,20180630125045.0,21077.0,0.66,1.1
456,44.0,5.0,第2节,第2节,,-14.5,0.8,14.5,0.87,146.5,0.83,146.5,0.83,146.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,58.0,1.0,20180630125045.0,21077.0,0.66,1.1
457,44.0,5.0,第2节,第2节,,-14.5,0.8,14.5,0.87,146.5,0.83,146.5,0.83,146.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,45.0,1.0,20180630125057.0,21077.0,0.66,1.1
458,44.0,5.0,第2节,第2节,,-14.5,0.8,14.5,0.87,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,45.0,1.0,20180630125057.0,21077.0,0.66,1.1
459,44.0,5.0,第2节,第2节,,-14.5,0.8,14.5,0.87,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,45.0,1.0,20180630125059.0,21077.0,0.66,1.1
460,44.0,5.0,第2节,第2节,,-14.5,0.8,14.5,0.87,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,45.0,1.0,20180630125059.0,21077.0,0.66,1.1
461,44.0,5.0,第2节,第2节,,-14.5,0.8,14.5,0.87,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,42.0,1.0,20180630125100.0,21077.0,0.66,1.1
462,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,42.0,1.0,20180630125100.0,11077.0,0.66,1.1
463,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,42.0,1.0,20180630125102.0,11077.0,0.66,1.1
464,44.0,5.0,第2节,第2节,,-14.5,0.8,14.5,0.87,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,42.0,1.0,20180630125102.0,21077.0,0.66,1.1
465,44.0,5.0,第2节,第2节,,-14.5,0.8,14.5,0.87,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,25.0,1.0,20180630125117.0,21077.0,0.66,1.1
466,44.0,5.0,第2节,第2节,,-14.5,0.8,14.5,0.87,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,25.0,1.0,20180630125117.0,21077.0,0.66,1.1
467,44.0,5.0,第2节,第2节,,-14.5,0.8,14.5,0.87,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,25.0,1.0,20180630125119.0,21077.0,0.66,1.1
468,44.0,5.0,第2节,第2节,,-14.5,0.8,14.5,0.87,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,25.0,1.0,20180630125119.0,11077.0,0.66,1.1
469,44.0,5.0,第2节,第2节,,-14.5,0.8,14.5,0.87,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,11.0,1.0,20180630125131.0,11077.0,0.66,1.1
470,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,11.0,1.0,20180630125131.0,11077.0,0.66,1.1
471,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,11.0,1.0,20180630125133.0,11077.0,0.66,1.1
472,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,11.0,0.0,20180630125133.0,11077.0,0.66,1.1
473,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,3.0,0.0,20180630125139.0,11077.0,0.66,1.1
474,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,3.0,0.0,20180630125139.0,11081.0,0.66,1.1
475,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,3.0,1.0,20180630125250.0,11077.0,0.66,1.1
476,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,142.5,0.83,142.5,0.83,142.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,3.0,1.0,20180630125250.0,11077.0,0.66,1.1
477,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,142.5,0.83,142.5,0.83,142.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,2.0,1.0,20180630125251.0,11077.0,0.66,1.1
478,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,142.5,0.83,142.5,0.83,142.5,2.0,0.0,,32.0,18.0,0.0,1.0,7.0,2.0,0.0,20180630125251.0,11077.0,0.66,1.1
479,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,142.5,0.83,142.5,0.83,142.5,2.0,0.0,,32.0,18.0,0.0,1.0,6.0,58.0,0.0,20180630125255.0,11077.0,0.66,1.1
480,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,142.5,0.83,142.5,0.83,142.5,2.0,0.0,,32.0,18.0,0.0,1.0,6.0,58.0,1.0,20180630125255.0,11077.0,0.66,1.1
481,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,142.5,0.83,142.5,0.83,142.5,2.0,0.0,,32.0,18.0,0.0,1.0,6.0,58.0,1.0,20180630125302.0,11077.0,0.66,1.1
482,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,142.5,0.83,142.5,0.83,142.5,2.0,0.0,,32.0,18.0,0.0,1.0,6.0,58.0,1.0,20180630125302.0,21077.0,0.66,1.1
483,44.0,5.0,第2节,第2节,,-14.5,0.83,14.5,0.83,142.5,0.83,142.5,0.83,142.5,2.0,0.0,,32.0,18.0,0.0,1.0,6.0,57.0,1.0,20180630125303.0,21077.0,0.66,1.1
484,44.0,5.0,第2节,第2节,,-14.5,0.8,14.5,0.87,142.5,0.83,142.5,0.83,142.5,2.0,0.0,,32.0,18.0,0.0,1.0,6.0,57.0,1.0,20180630125303.0,21077.0,0.66,1.1
485,44.0,5.0,第2节,第2节,,-14.5,0.8,14.5,0.87,142.5,0.83,142.5,0.83,142.5,2.0,0.0,,32.0,18.0,0.0,1.0,6.0,57.0,1.0,20180630125303.0,21075.0,0.66,1.1
486,44.0,5.0,第2节,第2节,,-14.5,0.8,14.5,0.87,142.5,0.83,142.5,0.83,142.5,2.0,0.0,,35.0,18.0,0.0,1.0,6.0,57.0,1.0,20180630125303.0,11077.0,0.66,1.1
487,44.0,5.0,第2节,第2节,,-14.5,0.8,14.5,0.87,142.5,0.83,142.5,0.83,142.5,2.0,0.0,,35.0,18.0,0.0,1.0,6.0,39.0,1.0,20180630125321.0,11077.0,0.66,1.1
488,44.0,5.0,第2节,第2节,,-14.5,0.83,17.5,0.83,142.5,0.83,142.5,0.83,17.5,2.0,0.0,,35.0,18.0,0.0,1.0,6.0,39.0,1.0,20180630125321.0,11077.0,0.66,1.1
489,44.0,5.0,第2节,第2节,,-17.5,0.83,17.5,0.83,142.5,0.83,144.5,0.83,-17.5,2.0,0.0,,35.0,18.0,0.0,1.0,6.0,39.0,1.0,20180630125321.0,11077.0,0.66,1.1
490,44.0,5.0,第2节,第2节,,-17.5,0.83,17.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,35.0,18.0,0.0,1.0,6.0,39.0,1.0,20180630125321.0,11077.0,0.66,1.1
491,44.0,5.0,第2节,第2节,,-17.5,0.83,17.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,35.0,18.0,0.0,1.0,6.0,39.0,1.0,20180630125321.0,11077.0,0.66,1.1
492,44.0,5.0,第2节,第2节,,-17.5,0.83,17.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,35.0,18.0,0.0,1.0,6.0,39.0,1.0,20180630125323.0,11077.0,0.66,1.1
493,44.0,5.0,第2节,第2节,,-17.5,0.83,17.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,35.0,18.0,0.0,1.0,6.0,39.0,0.0,20180630125323.0,11077.0,0.66,1.1
494,44.0,5.0,第2节,第2节,,-17.5,0.83,17.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,35.0,18.0,0.0,1.0,6.0,25.0,0.0,20180630125335.0,11077.0,0.66,1.1
495,44.0,5.0,第2节,第2节,,-17.5,0.83,17.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,35.0,18.0,0.0,1.0,6.0,25.0,1.0,20180630125335.0,11077.0,0.66,1.1
496,44.0,5.0,第2节,第2节,,-17.5,0.83,17.5,0.83,144.5,0.83,144.5,0.83,144.5,2.0,0.0,,35.0,18.0,0.0,1.0,6.0,25.0,1.0,20180630125401.0,11077.0,0.66,1.1
497,44.0,5.0,第2节,第2节,,-17.5,0.83,17.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,0.0,,35.0,18.0,0.0,1.0,6.0,25.0,1.0,20180630125401.0,11077.0,0.66,1.1
498,44.0,5.0,第2节,第2节,,-17.5,0.83,17.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,0.0,,35.0,18.0,0.0,1.0,6.0,25.0,1.0,20180630125402.0,11077.0,0.66,1.1
499,44.0,5.0,第2节,第2节,,-17.5,0.83,17.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,0.0,,35.0,18.0,0.0,1.0,6.0,25.0,1.0,20180630125402.0,11077.0,0.66,1.1
500,44.0,5.0,第2节,第2节,,-17.5,0.83,17.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,0.0,,35.0,18.0,0.0,1.0,6.0,16.0,1.0,20180630125410.0,11077.0,0.66,1.1
501,44.0,5.0,第2节,第2节,,-17.5,0.83,17.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,0.0,,35.0,18.0,0.0,1.0,6.0,16.0,1.0,20180630125410.0,11074.0,0.66,1.1
502,44.0,5.0,第2节,第2节,,-17.5,0.83,17.5,0.83,143.5,0.83,143.5,0.83,143.5,2.0,0.0,,35.0,20.0,0.0,1.0,6.0,16.0,1.0,20180630125410.0,21077.0,0.66,1.1
503,44.0,5.0,第2节,第2节,,-17.5,0.83,15.5,0.83,143.5,0.83,143.5,0.83,15.5,2.0,0.0,,35.0,20.0,0.0,1.0,6.0,16.0,1.0,20180630125410.0,21077.0,0.66,1.1
504,44.0,5.0,第2节,第2节,,-15.5,0.83,15.5,0.83,143.5,0.83,145.5,0.83,-15.5,2.0,0.0,,35.0,20.0,0.0,1.0,6.0,16.0,1.0,20180630125410.0,21077.0,0.66,1.1
505,44.0,5.0,第2节,第2节,,-15.5,0.83,15.5,0.83,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,35.0,20.0,0.0,1.0,6.0,16.0,1.0,20180630125410.0,21077.0,0.66,1.1
506,44.0,5.0,第2节,第2节,,-15.5,0.83,15.5,0.83,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,35.0,20.0,0.0,1.0,6.0,16.0,1.0,20180630125410.0,21077.0,0.66,1.1
507,44.0,5.0,第2节,第2节,,-15.5,0.83,15.5,0.83,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,35.0,20.0,0.0,1.0,6.0,16.0,1.0,20180630125412.0,21077.0,0.66,1.1
508,44.0,5.0,第2节,第2节,,-15.5,0.83,15.5,0.83,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,35.0,20.0,0.0,1.0,6.0,16.0,1.0,20180630125412.0,21077.0,0.66,1.1
509,44.0,5.0,第2节,第2节,,-15.5,0.83,15.5,0.83,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,35.0,20.0,0.0,1.0,5.0,55.0,1.0,20180630125432.0,21077.0,0.66,1.1
510,44.0,5.0,第2节,第2节,,-15.5,0.83,15.5,0.83,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,35.0,20.0,0.0,1.0,5.0,55.0,1.0,20180630125432.0,21074.0,0.66,1.1
511,44.0,5.0,第2节,第2节,,-15.5,0.83,15.5,0.83,145.5,0.83,145.5,0.83,145.5,2.0,0.0,,37.0,20.0,0.0,1.0,5.0,55.0,1.0,20180630125432.0,11077.0,0.66,1.1
