,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第1节,-2.5,0.87,2.5,0.87,153.5,0.87,153.5,0.87,,,,,,,,,,,,,,,,,,,0.0,1,10.0,0.0,0,,,0.63,1.3
1,,,,第1节,-2.5,0.87,2.5,0.87,153.5,0.83,153.5,0.91,,,,,,,,,,,,,,,,,,,0.0,1,10.0,27.0,0,,,0.63,1.3
2,,,,第1节,-2.5,0.87,2.5,0.87,153.5,0.83,153.5,0.91,,,,,,,,,,,,,3.0,,,,,,0.0,1,10.0,27.0,0,,11086.0,0.63,1.3
3,,,,第1节,-2.5,0.83,2.5,0.91,152.5,0.87,152.5,0.87,152.5,,,,,,,,,,,,3.0,,,,,,0.0,1,10.0,27.0,0,,21077.0,0.63,1.3
4,,,,第1节,-2.5,0.83,2.5,0.91,152.5,0.87,152.5,0.87,152.5,,,,,,,,,,,,3.0,,,,,,0.0,1,10.0,17.0,0,,21077.0,0.61,1.35
5,,,,第1节,-2.5,0.83,2.5,0.91,152.5,0.87,152.5,0.87,152.5,,,,,,,3.0,,,,,3.0,,,,,16.0,0.0,1,10.0,17.0,0,,21074.0,0.61,1.35
6,,,,第1节,-2.5,0.83,2.5,0.91,152.5,0.87,152.5,0.87,152.5,,,,,,,3.0,,,,,3.0,,,,16.0,17.0,0.0,1,10.0,17.0,0,,11077.0,0.61,1.35
7,,,,第1节,-2.5,0.87,3.5,0.87,152.5,0.87,152.5,0.87,3.5,,,,,,,3.0,,,,,3.0,,,,16.0,17.0,0.0,1,10.0,17.0,0,,11077.0,0.61,1.35
8,,,,第1节,-3.5,0.87,3.5,0.87,152.5,0.87,154.5,0.91,-3.5,,,,,,,3.0,,,,,3.0,,,,16.0,17.0,0.0,1,10.0,17.0,0,,11077.0,0.61,1.35
9,,,,第1节,-3.5,0.87,3.5,0.87,154.5,0.83,154.5,0.91,154.5,,,,,,,3.0,,,,,3.0,,,,16.0,17.0,0.0,1,10.0,17.0,0,,11077.0,0.61,1.35
