,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
35,,,,第1节,4.5,0.83,-4.5,0.83,129.5,0.83,132.5,0.83,4.5,1.0,1.2,,0.0,4.0,0.0,1,8.0,GD,41.0,0,,21077.0,0.91,0.77
36,,,,第1节,4.5,0.83,-4.5,0.83,132.5,0.83,132.5,0.83,132.5,1.0,1.2,,0.0,4.0,0.0,1,8.0,GD,41.0,0,,21077.0,0.91,0.77
37,,,,第1节,4.5,0.83,-4.5,0.83,132.5,0.83,132.5,0.83,132.5,1.0,0.0,,0.0,4.0,0.0,1,8.0,GD,41.0,0,,21077.0,0.91,0.77
38,,,,第1节,4.5,0.83,-4.5,0.83,132.5,0.83,132.5,0.83,132.5,1.0,1.5,,0.0,4.0,0.0,1,8.0,GD,28.0,0,,21077.0,0.91,0.77
39,,,,第1节,4.5,0.83,-4.5,0.83,132.5,0.83,132.5,0.83,132.5,1.0,1.5,,0.0,4.0,0.0,1,8.0,GD,28.0,0,,11086.0,0.91,0.77
40,,,,第1节,4.5,0.83,-4.5,0.83,131.5,0.83,131.5,0.83,131.5,1.0,1.5,,0.0,4.0,0.0,1,8.0,GD,28.0,0,,21077.0,0.91,0.77
41,,,,第1节,4.5,0.83,-4.5,0.83,131.5,0.83,131.5,0.83,131.5,1.0,1.5,,0.0,4.0,0.0,1,8.0,GD,17.0,0,,21077.0,0.91,0.77
42,,,,第1节,4.5,0.83,-4.5,0.83,130.5,0.83,130.5,0.83,130.5,1.0,1.5,,0.0,4.0,0.0,1,8.0,GD,17.0,0,,11077.0,0.91,0.77
43,,,,第1节,4.5,0.83,-4.5,0.83,130.5,0.83,130.5,0.83,130.5,1.0,0.47,,0.0,4.0,0.0,1,8.0,GD,17.0,0,,11077.0,0.91,0.77
44,,,,第1节,4.5,0.83,-4.5,0.83,130.5,0.83,130.5,0.83,130.5,1.0,0.0,,0.0,4.0,0.0,1,8.0,GD,1.0,0,,21077.0,0.91,0.77
45,,,,第1节,4.5,0.83,-4.5,0.83,129.5,0.83,129.5,0.83,129.5,1.0,0.0,,0.0,4.0,0.0,1,8.0,GD,1.0,0,,21077.0,0.91,0.77
46,,,,第1节,4.5,0.83,-4.5,0.83,129.5,0.83,129.5,0.83,129.5,1.0,0.0,,0.0,4.0,0.0,1,8.0,GD,1.0,0,,21077.0,0.91,0.77
47,,,,第1节,4.5,0.83,-4.5,0.83,129.5,0.83,129.5,0.83,129.5,1.0,1.5,,0.0,4.0,0.0,1,7.0,GD,46.0,0,,21077.0,0.91,0.77
48,,,,第1节,4.5,0.83,-4.5,0.83,128.5,0.83,128.5,0.83,128.5,1.0,1.5,,0.0,4.0,0.0,1,7.0,GD,46.0,0,,21077.0,0.91,0.77
49,,,,第1节,4.5,0.83,-4.5,0.83,128.5,0.83,128.5,0.83,128.5,1.0,1.5,,0.0,4.0,0.0,1,7.0,GD,39.0,0,,21077.0,0.91,0.77
50,,,,第1节,4.5,0.83,-4.5,0.83,128.5,0.83,128.5,0.83,128.5,1.0,0.47,,0.0,4.0,0.0,1,7.0,GD,39.0,0,,11077.0,0.91,0.77
51,,,,第1节,4.5,0.83,-4.5,0.83,128.5,0.83,128.5,0.83,128.5,1.0,0.0,,0.0,4.0,0.0,1,7.0,GD,30.0,0,,11077.0,0.91,0.77
52,,,,第1节,4.5,0.83,-4.5,0.83,128.5,0.83,128.5,0.83,128.5,1.0,0.0,,0.0,4.0,0.0,1,7.0,GD,30.0,0,,11075.0,0.91,0.77
53,,,,第1节,4.5,0.83,-4.5,0.83,128.5,0.83,128.5,0.83,128.5,1.0,0.0,,0.0,7.0,0.0,1,7.0,GD,30.0,0,,21077.0,0.91,0.77
54,,,,第1节,4.5,0.83,-4.5,0.83,128.5,0.83,128.5,0.83,128.5,1.0,0.0,,0.0,7.0,0.0,1,7.0,GD,24.0,0,,21077.0,0.91,0.77
55,,,,第1节,4.5,0.83,-6.5,0.83,128.5,0.83,128.5,0.83,-6.5,1.0,0.0,,0.0,7.0,0.0,1,7.0,GD,24.0,0,,21077.0,0.91,0.77
56,,,,第1节,6.5,0.83,-6.5,0.83,128.5,0.83,130.5,0.83,6.5,1.0,0.0,,0.0,7.0,0.0,1,7.0,GD,24.0,0,,21077.0,0.91,0.77
57,,,,第1节,6.5,0.83,-6.5,0.83,130.5,0.83,130.5,0.83,130.5,1.0,0.0,,0.0,7.0,0.0,1,7.0,GD,24.0,0,,21077.0,0.91,0.77
58,,,,第1节,6.5,0.83,-6.5,0.83,130.5,0.83,130.5,0.83,130.5,1.0,0.0,,0.0,7.0,0.0,1,7.0,GD,24.0,0,,21077.0,0.91,0.77
59,,,,第1节,6.5,0.83,-6.5,0.83,130.5,0.83,130.5,0.83,130.5,1.0,0.0,,0.0,7.0,0.0,1,6.0,GD,57.0,0,,21077.0,0.91,0.77
60,,,,第1节,6.5,0.83,-6.5,0.83,128.5,0.83,128.5,0.83,128.5,1.0,0.0,,0.0,7.0,0.0,1,6.0,GD,57.0,0,,21077.0,0.91,0.77
61,,,,第1节,6.5,0.83,-6.5,0.83,128.5,0.83,128.5,0.83,128.5,1.0,0.0,,0.0,7.0,0.0,1,6.0,GD,57.0,0,,21077.0,0.91,0.77
62,,,,第1节,6.5,0.83,-6.5,0.83,128.5,0.83,128.5,0.83,128.5,1.0,0.0,,0.0,7.0,0.0,1,6.0,GD,57.0,0,,11086.0,0.91,0.77
63,,,,第1节,6.5,0.83,-6.5,0.83,129.5,0.83,129.5,0.83,129.5,1.0,0.0,,0.0,7.0,0.0,1,6.0,GD,57.0,0,,21077.0,0.91,0.77
64,,,,第1节,6.5,0.83,-6.5,0.83,129.5,0.83,129.5,0.83,129.5,1.0,0.0,,0.0,7.0,0.0,1,6.0,GD,57.0,0,,21077.0,0.91,0.77
65,,,,第1节,6.5,0.83,-6.5,0.83,129.5,0.83,129.5,0.83,129.5,1.0,0.0,,0.0,7.0,0.0,1,6.0,GD,49.0,0,,11077.0,0.91,0.77
66,,,,第1节,6.5,0.83,-6.5,0.83,128.5,0.83,128.5,0.83,128.5,1.0,0.0,,0.0,7.0,0.0,1,6.0,GD,49.0,0,,11077.0,0.91,0.77
67,,,,第1节,6.5,0.83,-6.5,0.83,128.5,0.83,128.5,0.83,128.5,1.0,0.0,,0.0,7.0,0.0,1,6.0,GD,49.0,0,,11077.0,0.91,0.77
68,,,,第1节,6.5,0.83,-6.5,0.83,128.5,0.83,128.5,0.83,128.5,1.0,0.0,,0.0,7.0,0.0,1,6.0,GD,33.0,0,,11077.0,0.91,0.77
69,,,,第1节,6.5,0.83,-6.5,0.83,127.5,0.83,127.5,0.83,127.5,1.0,0.0,,0.0,7.0,0.0,1,6.0,GD,33.0,0,,11077.0,0.91,0.77
70,,,,第1节,6.5,0.83,-6.5,0.83,127.5,0.83,127.5,0.83,127.5,1.0,0.0,,0.0,7.0,0.0,1,6.0,GD,33.0,0,,21086.0,0.91,0.77
71,,,,第1节,6.5,0.83,-6.5,0.83,127.5,0.83,127.5,0.83,127.5,1.0,0.0,,0.0,7.0,0.0,1,6.0,GD,33.0,0,,11077.0,0.91,0.77
72,,,,第1节,6.5,0.83,-7.5,0.83,127.5,0.83,127.5,0.83,-7.5,1.0,0.0,1:2,0.0,7.0,0.0,1,6.0,GD,33.0,0,,11078.0,0.91,0.77
73,,,,第1节,7.5,0.83,-7.5,0.83,127.5,0.83,128.5,0.83,7.5,1.0,0.0,1:2,0.0,7.0,0.0,1,6.0,GD,33.0,0,,11078.0,0.91,0.77
74,,,,第1节,7.5,0.83,-7.5,0.83,128.5,0.83,128.5,0.83,128.5,1.0,0.0,1:2,0.0,7.0,0.0,1,6.0,GD,33.0,0,,11078.0,0.91,0.77
75,,,,第1节,7.5,0.83,-7.5,0.83,128.5,0.83,128.5,0.83,128.5,1.0,0.0,1:2,0.0,7.0,0.0,1,6.0,GD,33.0,0,,11078.0,0.91,0.77
76,,,,第1节,7.5,0.83,-7.5,0.83,128.5,0.83,128.5,0.83,128.5,1.0,0.0,1:2,0.0,7.0,0.0,1,6.0,GD,33.0,0,,11080.0,0.91,0.77
77,,,,第1节,7.5,0.83,-7.5,0.83,128.5,0.83,128.5,0.83,128.5,1.0,0.0,2:2,0.0,7.0,0.0,1,6.0,GD,33.0,0,,11078.0,0.91,0.77
78,,,,第1节,7.5,0.83,-7.5,0.83,128.5,0.83,128.5,0.83,128.5,1.0,0.0,2:2,0.0,7.0,0.0,1,6.0,GD,33.0,0,,11079.0,0.91,0.77
79,,,,第1节,7.5,0.8,-7.5,0.87,128.5,0.83,128.5,0.83,128.5,1.0,0.0,,0.0,8.0,0.0,1,6.0,GD,33.0,0,,21077.0,0.91,0.77
80,,,,第1节,7.5,0.8,-7.5,0.87,128.5,0.83,128.5,0.83,128.5,1.0,0.0,,0.0,8.0,0.0,1,6.0,GD,33.0,0,,21077.0,0.91,0.77
81,,,,第1节,7.5,0.8,-7.5,0.87,128.5,0.83,128.5,0.83,128.5,1.0,0.0,,0.0,8.0,0.0,1,6.0,GD,20.0,0,,21077.0,0.91,0.77
82,,,,第1节,7.5,0.8,-7.5,0.87,128.5,0.83,128.5,0.83,128.5,1.0,0.0,,0.0,8.0,0.0,1,6.0,GD,20.0,0,,11086.0,0.91,0.77
83,,,,第1节,7.5,0.83,-6.5,0.83,128.5,0.83,128.5,0.83,-6.5,1.0,0.0,,0.0,8.0,0.0,1,6.0,GD,20.0,0,,21077.0,0.91,0.77
84,,,,第1节,6.5,0.83,-6.5,0.83,128.5,0.83,128.5,0.83,6.5,1.0,0.0,,0.0,8.0,0.0,1,6.0,GD,20.0,0,,21077.0,0.91,0.77
85,,,,第1节,6.5,0.83,-5.5,0.83,128.5,0.83,128.5,0.83,-5.5,1.0,0.0,1:2,0.0,8.0,0.0,1,6.0,GD,20.0,0,,21078.0,0.91,0.77
86,,,,第1节,5.5,0.83,-5.5,0.83,128.5,0.83,129.5,0.83,5.5,1.0,0.0,1:2,0.0,8.0,0.0,1,6.0,GD,20.0,0,,21078.0,0.91,0.77
87,,,,第1节,5.5,0.83,-5.5,0.83,129.5,0.83,129.5,0.83,129.5,1.0,0.0,1:2,0.0,8.0,0.0,1,6.0,GD,20.0,0,,21078.0,0.91,0.77
88,,,,第1节,5.5,0.83,-5.5,0.83,129.5,0.83,129.5,0.83,129.5,1.0,0.0,1:2,0.0,8.0,0.0,1,6.0,GD,20.0,0,,21078.0,0.91,0.77
89,,,,第1节,5.5,0.83,-5.5,0.83,129.5,0.83,129.5,0.83,129.5,1.0,0.0,1:2,0.0,8.0,0.0,1,6.0,GD,20.0,0,,21080.0,0.91,0.77
90,,,,第1节,5.5,0.8,-6.5,0.87,129.5,0.83,129.5,0.83,-6.5,1.0,0.0,2:2,0.0,8.0,0.0,1,6.0,GD,20.0,0,,21078.0,0.91,0.77
91,,,,第1节,6.5,0.8,-6.5,0.87,129.5,0.83,129.5,0.83,6.5,1.0,0.0,2:2,0.0,8.0,0.0,1,6.0,GD,20.0,0,,21078.0,0.91,0.77
92,,,,第1节,6.5,0.8,-6.5,0.87,129.5,0.83,129.5,0.83,6.5,1.0,0.0,2:2,0.0,8.0,0.0,1,6.0,GD,20.0,0,,21079.0,0.91,0.77
93,,,,第1节,6.5,0.8,-6.5,0.87,129.5,0.83,129.5,0.83,6.5,1.0,0.0,,1.0,8.0,0.0,1,6.0,GD,20.0,0,,11077.0,0.91,0.77
94,,,,第1节,6.5,0.8,-6.5,0.87,129.5,0.83,129.5,0.83,6.5,1.0,0.0,,1.0,8.0,0.0,1,6.0,GD,14.0,0,,11077.0,0.91,0.77
95,,,,第1节,6.5,0.87,-5.5,0.8,129.5,0.83,129.5,0.83,-5.5,1.0,0.0,,1.0,8.0,0.0,1,6.0,GD,14.0,0,,21077.0,0.91,0.77
96,,,,第1节,5.5,0.87,-5.5,0.8,129.5,0.83,129.5,0.83,5.5,1.0,0.0,,1.0,8.0,0.0,1,6.0,GD,14.0,0,,21077.0,0.91,0.77
97,,,,第1节,5.5,0.87,-5.5,0.8,129.5,0.83,129.5,0.83,5.5,1.0,0.0,,1.0,8.0,0.0,0.0,6.0,GD,20.0,0,,21077.0,0.91,0.77
98,,,,第1节,5.5,0.87,-5.5,0.8,129.5,0.83,129.5,0.83,5.5,1.0,0.0,,1.0,8.0,0.0,0.0,6.0,GD,20.0,0,,21074.0,0.91,0.77
99,,,,第1节,5.5,0.87,-5.5,0.8,129.5,0.83,129.5,0.83,5.5,1.0,0.0,,3.0,8.0,0.0,1.0,6.0,GD,4.0,0,,11077.0,0.91,0.77
100,,,,第1节,5.5,0.83,-4.5,0.83,129.5,0.83,129.5,0.83,-4.5,1.0,0.0,,3.0,8.0,0.0,1.0,6.0,GD,4.0,0,,11077.0,0.91,0.77
101,,,,第1节,4.5,0.83,-4.5,0.83,129.5,0.83,131.5,0.83,4.5,1.0,0.0,,3.0,8.0,0.0,1.0,6.0,GD,4.0,0,,11077.0,0.91,0.77
102,,,,第1节,4.5,0.83,-4.5,0.83,131.5,0.83,131.5,0.83,131.5,1.0,0.0,,3.0,8.0,0.0,1.0,6.0,GD,4.0,0,,11077.0,0.91,0.77
103,,,,第1节,4.5,0.83,-4.5,0.83,131.5,0.83,131.5,0.83,131.5,1.0,0.47,,3.0,8.0,0.0,1.0,6.0,GD,4.0,0,,11077.0,0.91,0.77
104,,,,第1节,4.5,0.83,-4.5,0.83,131.5,0.83,131.5,0.83,131.5,1.0,0.0,,3.0,8.0,0.0,1.0,5.0,GD,43.0,0,,11077.0,0.91,0.77
105,,,,第1节,4.5,0.83,-4.5,0.83,129.5,0.83,129.5,0.83,129.5,1.0,0.0,,3.0,8.0,0.0,1.0,5.0,GD,43.0,0,,21077.0,0.91,0.77
106,,,,第1节,4.5,0.83,-4.5,0.83,129.5,0.83,128.5,0.83,129.5,1.0,0.0,,3.0,8.0,0.0,1.0,5.0,GD,43.0,0,,21077.0,0.91,0.77
107,,,,第1节,4.5,0.83,-4.5,0.83,128.5,0.83,128.5,0.83,128.5,1.0,0.0,,3.0,8.0,0.0,1.0,5.0,GD,43.0,0,,21077.0,0.91,0.77
108,,,,第1节,4.5,0.83,-4.5,0.83,128.5,0.83,128.5,0.83,128.5,1.0,0.0,,3.0,8.0,0.0,1.0,5.0,GD,19.0,0,,21077.0,0.91,0.77
109,,,,第1节,4.5,0.83,-4.5,0.83,127.5,0.83,127.5,0.83,127.5,1.0,0.0,,3.0,8.0,0.0,1.0,5.0,GD,19.0,0,,21077.0,0.91,0.77
110,,,,第1节,4.5,0.83,-4.5,0.83,127.5,0.83,127.5,0.83,127.5,1.0,0.0,,3.0,8.0,0.0,1.0,5.0,GD,11.0,0,,21077.0,0.91,0.77
111,,,,第1节,4.5,0.83,-4.5,0.83,127.5,0.83,127.5,0.83,127.5,1.0,0.0,,3.0,8.0,0.0,1.0,5.0,GD,11.0,0,,21074.0,0.91,0.77
112,,,,第1节,4.5,0.83,-4.5,0.83,127.5,0.83,127.5,0.83,127.5,1.0,0.0,,5.0,8.0,0.0,1.0,5.0,GD,11.0,0,,11077.0,0.91,0.77
113,,,,第1节,4.5,0.83,-4.5,0.83,127.5,0.83,127.5,0.83,127.5,1.0,0.0,,5.0,8.0,0.0,1.0,5.0,GD,10.0,0,,11077.0,0.91,0.77
114,,,,第1节,4.5,0.8,-3.5,0.87,127.5,0.83,127.5,0.83,-3.5,1.0,0.0,,5.0,8.0,0.0,1.0,5.0,GD,10.0,0,,11077.0,0.91,0.77
115,,,,第1节,3.5,0.8,-3.5,0.87,127.5,0.83,129.5,0.83,3.5,1.0,0.0,,5.0,8.0,0.0,1.0,5.0,GD,10.0,0,,11077.0,0.91,0.77
116,,,,第1节,3.5,0.8,-3.5,0.87,129.5,0.83,129.5,0.83,129.5,1.0,0.0,,5.0,8.0,0.0,1.0,5.0,GD,10.0,0,,11077.0,0.91,0.77
117,,,,第1节,3.5,0.8,-3.5,0.87,129.5,0.83,129.5,0.83,129.5,1.0,0.0,,5.0,8.0,0.0,1.0,5.0,GD,10.0,0,,11077.0,0.91,0.77
118,,,,第1节,3.5,0.87,-2.5,0.8,129.5,0.83,129.5,0.83,-2.5,1.0,1.25,,5.0,8.0,0.0,1.0,5.0,GD,10.0,0,,11077.0,0.91,0.77
119,,,,第1节,2.5,0.87,-2.5,0.8,129.5,0.83,129.5,0.83,2.5,1.0,1.25,,5.0,8.0,0.0,1.0,5.0,GD,3.0,0,,21077.0,0.91,0.77
120,,,,第1节,2.5,0.87,-2.5,0.8,129.5,0.83,129.5,0.83,2.5,1.0,1.25,,5.0,8.0,0.0,1.0,4.0,GD,3.0,0,,11077.0,0.91,0.77
121,,,,第1节,2.5,0.87,-2.5,0.8,129.5,0.83,129.5,0.83,2.5,1.0,1.25,,5.0,8.0,0.0,1.0,4.0,GD,51.0,0,,11077.0,0.91,0.77
122,,,,第1节,2.5,0.8,-3.5,0.87,129.5,0.83,129.5,0.83,-3.5,1.0,1.25,,5.0,8.0,0.0,1.0,4.0,GD,51.0,0,,11077.0,0.91,0.77
123,,,,第1节,3.5,0.8,-3.5,0.87,129.5,0.83,128.5,0.83,3.5,1.0,1.25,,5.0,8.0,0.0,1.0,4.0,GD,51.0,0,,11077.0,0.91,0.77
124,,,,第1节,3.5,0.8,-3.5,0.87,128.5,0.83,128.5,0.83,128.5,1.0,1.25,,5.0,8.0,0.0,1.0,4.0,GD,51.0,0,,11077.0,0.91,0.77
125,,,,第1节,3.5,0.8,-3.5,0.87,128.5,0.83,128.5,0.83,128.5,1.0,1.25,,5.0,8.0,0.0,1.0,4.0,GD,42.0,0,,21077.0,0.91,0.77
126,,,,第1节,3.5,0.87,-2.5,0.8,128.5,0.83,128.5,0.83,-2.5,1.0,1.25,,5.0,8.0,0.0,1.0,4.0,GD,42.0,0,,21077.0,0.91,0.77
127,,,,第1节,2.5,0.87,-2.5,0.8,128.5,0.83,128.5,0.83,2.5,1.0,1.25,,5.0,8.0,0.0,1.0,4.0,GD,33.0,0,,21077.0,0.91,0.77
128,,,,第1节,2.5,0.8,-3.5,0.87,128.5,0.83,128.5,0.83,-3.5,1.0,1.25,,5.0,8.0,0.0,1.0,4.0,GD,33.0,0,,11077.0,0.91,0.77
129,,,,第1节,3.5,0.8,-3.5,0.87,128.5,0.83,127.5,0.83,3.5,1.0,1.25,,5.0,8.0,0.0,1.0,4.0,GD,33.0,0,,11077.0,0.91,0.77
130,,,,第1节,3.5,0.8,-3.5,0.87,127.5,0.83,127.5,0.83,127.5,1.0,1.25,,5.0,8.0,0.0,1.0,4.0,GD,33.0,0,,11077.0,0.91,0.77
131,44.0,5.0,,第1节,3.5,0.8,-3.5,0.87,127.5,0.83,125.5,0.83,127.5,1.0,1.25,,5.0,8.0,0.0,1.0,4.0,GD,33.0,0,,21081.0,0.91,0.77
132,44.0,5.0,,第1节,3.5,0.8,-3.5,0.87,125.5,0.83,125.5,0.83,125.5,1.0,1.25,,5.0,8.0,0.0,1.0,4.0,GD,33.0,0,,21081.0,0.91,0.77
133,44.0,5.0,,第1节,3.5,0.8,-3.5,0.87,125.5,0.83,125.5,0.83,125.5,1.0,1.25,,5.0,8.0,0.0,1.0,4.0,GD,9.0,0,,21081.0,0.91,0.77
134,44.0,5.0,,第1节,3.5,0.87,-2.5,0.8,125.5,0.83,125.5,0.83,-2.5,1.0,1.25,,5.0,8.0,0.0,1.0,4.0,GD,9.0,0,,11077.0,0.91,0.77
135,44.0,5.0,,第1节,2.5,0.87,-2.5,0.8,125.5,0.83,125.5,0.83,2.5,1.0,1.25,,5.0,8.0,0.0,1.0,4.0,GD,6.0,0,,11077.0,0.91,0.77
136,44.0,5.0,,第1节,2.5,0.87,-2.5,0.8,125.5,0.83,125.5,0.83,2.5,1.0,1.25,,5.0,8.0,0.0,1.0,3.0,GD,6.0,0,,21077.0,0.91,0.77
137,44.0,5.0,,第1节,2.5,0.87,-2.5,0.8,125.5,0.83,125.5,0.83,2.5,1.0,1.25,,5.0,8.0,0.0,1.0,3.0,GD,59.0,0,,21077.0,0.91,0.77
138,44.0,5.0,,第1节,2.5,0.87,-2.5,0.8,125.5,0.83,125.5,0.83,2.5,1.0,1.25,,5.0,8.0,0.0,1.0,3.0,GD,59.0,0,,11086.0,0.91,0.77
139,44.0,5.0,,第1节,2.5,0.83,-2.5,0.83,125.5,0.83,125.5,0.83,2.5,1.0,0.63,,5.0,8.0,0.0,1.0,3.0,GD,59.0,0,,21077.0,0.91,0.77
140,44.0,5.0,,第1节,2.5,0.83,-1.5,0.83,125.5,0.83,125.5,0.83,-1.5,1.0,1.2,1:2,5.0,8.0,0.0,1.0,3.0,GD,59.0,0,,21078.0,0.91,0.77
141,44.0,5.0,,第1节,1.5,0.83,-1.5,0.83,125.5,0.83,126.5,0.83,1.5,1.0,1.2,1:2,5.0,8.0,0.0,1.0,3.0,GD,59.0,0,,21078.0,0.91,0.77
142,44.0,5.0,,第1节,1.5,0.83,-1.5,0.83,126.5,0.83,126.5,0.83,126.5,1.0,1.2,1:2,5.0,8.0,0.0,1.0,3.0,GD,59.0,0,,21078.0,0.91,0.77
