,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
0,,,,第1节,4.5,0.87,-4.5,0.8,130.5,0.83,130.5,0.83,,,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,0.0,0.45,
1,,,,第1节,4.5,0.87,-4.5,0.8,130.5,0.83,130.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,0.0,0.45,
2,,,,第1节,4.5,0.87,-4.5,0.8,130.5,0.83,130.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,0.0,0.45,
3,,,,第1节,4.5,0.87,-4.5,0.8,130.5,0.83,130.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,0.0,0.45,
4,,,,第1节,4.5,0.87,-4.5,0.8,130.5,0.83,130.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,0.0,0.45,
5,,,,第1节,4.5,0.87,-4.5,0.8,130.5,0.83,130.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,0.0,0.45,
6,,,,第1节,4.5,0.87,-4.5,0.8,130.5,0.83,130.5,0.83,,,,,,,,,,,,,,,,,,,1.0,1,10.0,,0.0,0,,,0.0,0.45,
7,,,,第1节,4.5,0.87,-4.5,0.8,130.5,0.83,130.5,0.83,,,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,0.0,0.45,
8,,,,第1节,4.5,0.87,-4.5,0.8,130.5,0.83,130.5,0.83,,,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,0.0,0.45,
9,,,,第1节,4.5,0.87,-4.5,0.8,130.5,0.83,130.5,0.83,,,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,0.0,0.45,
10,,,,第1节,4.5,0.87,-4.5,0.8,130.5,0.83,130.5,0.83,,,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,0.0,0.45,
11,,,,第1节,4.5,0.87,-4.5,0.8,130.5,0.83,130.5,0.83,,,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,0.0,0.45,
12,,,,第1节,4.5,0.87,-4.5,0.8,130.5,0.83,130.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,10.0,,0.0,0,,1087.0,0.0,0.45,
13,,,,第1节,4.5,0.87,-4.5,0.8,130.5,0.83,130.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,46.0,0,,11077.0,0.0,0.45,
14,,,,第1节,4.5,0.87,-4.5,0.8,130.5,0.83,130.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,,,0.0,1,9.0,GD,46.0,0,,21086.0,0.0,0.45,
15,,,,第1节,4.5,0.87,-4.5,0.8,129.5,0.83,129.5,0.83,129.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,,,0.0,1,9.0,GD,46.0,0,,11077.0,0.0,0.45,
16,,,,第1节,4.5,0.87,-4.5,0.8,129.5,0.83,129.5,0.83,129.5,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,3.0,,0.0,1,9.0,GD,46.0,0,,11075.0,0.0,0.45,"0.67,0.45"
17,,,,第1节,4.5,0.87,-4.5,0.8,129.5,0.83,129.5,0.83,129.5,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1,9.0,GD,30.0,0,,21077.0,0.0,0.45,
18,,,,第1节,4.5,0.8,-7.5,0.87,129.5,0.83,129.5,0.83,-7.5,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1,9.0,GD,30.0,0,,21077.0,0.0,0.45,
19,,,,第1节,7.5,0.8,-7.5,0.87,129.5,0.83,131.5,0.83,7.5,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1,9.0,GD,30.0,0,,21077.0,0.0,0.45,
