,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
0,,,4.0,24.5,0.8,-24.5,0.8695652173913043,139.5,0.8,139.5,0.8695652173913043,,,,5,2,22.0,16.0,8.0,9.0,3,1.0,0.0,1.0,66.7,75.0,67,47,0,1,7.0,4.0,1,20181027142527,21077
1,,,4.0,25.5,0.8,-25.5,0.8695652173913043,139.5,0.8,139.5,0.8695652173913043,,,,5,2,22.0,16.0,8.0,9.0,3,1.0,0.0,1.0,66.7,75.0,67,47,0,1,7.0,4.0,1,20181027142533.0,11077.0
2,,,4.0,25.5,0.7692307692307693,-25.5,0.9090909090909091,139.5,0.8333333333333334,139.5,0.8333333333333334,,,,5,2,22.0,16.0,8.0,9.0,3,1.0,0.0,1.0,66.7,75.0,67,47,0,1,7.0,50.0,1,20181027142541.0,11077.0
3,,,4.0,25.5,0.7692307692307693,-25.5,0.9090909090909091,137.5,1.0,137.5,0.7142857142857143,,,,5,2,22.0,16.0,8.0,9.0,3,1.0,0.0,1.0,66.7,75.0,67,47,0,1,7.0,44.0,1,20181027142548.0,11095.0
4,,,4.0,24.5,0.7692307692307693,-24.5,0.9090909090909091,137.5,0.9090909090909091,137.5,0.7692307692307693,,,,5,2,22.0,16.0,8.0,9.0,3,1.0,0.0,1.0,66.7,75.0,67,47,0,1,7.0,43.0,0.0,20181027142549.0,21077.0
5,,,4.0,24.5,0.7692307692307693,-24.5,0.9090909090909091,137.5,0.9090909090909091,137.5,0.7692307692307693,,^,,5,2,22.0,16.0,8.0,9.0,3,1.0,1.0,1.0,66.7,75.0,67,47,0,1,7.0,43.0,0.0,20181027142602.0,11086^21077
6,,,4.0,24.5,0.7692307692307693,-24.5,0.9090909090909091,137.5,0.9090909090909091,137.5,0.7692307692307693,,^,,5,2,22.0,16.0,8.0,9.0,3,1.0,2.0,1.0,66.7,75.0,67,47,0,1,7.0,43.0,0.0,20181027142616.0,11086^21077
7,,,4.0,24.5,0.8333333333333334,-24.5,0.8333333333333334,138.5,0.8333333333333334,138.5,0.8333333333333334,,1:1,,5,2,22.0,16.0,8.0,9.0,3,1.0,2.0,1.0,66.7,75.0,67,47,0,1,7.0,43.0,0.0,20181027142617.0,21078.0
8,,,4.0,24.5,0.7692307692307693,-24.5,0.9090909090909091,138.5,1.0,138.5,0.7142857142857143,,1:1,,5,2,22.0,16.0,8.0,9.0,3,1.0,2.0,1.0,66.7,75.0,67,48,0,1,7.0,43.0,0.0,20181027142623.0,21078.0
9,,,4.0,24.5,0.7692307692307693,-24.5,0.9090909090909091,138.5,0.9090909090909091,138.5,0.7692307692307693,,1:1,,5,2,22.0,16.0,8.0,9.0,3,1.0,2.0,1.0,66.7,75.0,67,48,0,1,7.0,42.0,0.0,20181027142623.0,21078.0
10,,,4.0,23.5,0.7692307692307693,-23.5,0.9090909090909091,138.5,0.9090909090909091,138.5,0.7692307692307693,,1:1,,5,2,22.0,16.0,8.0,9.0,3,1.0,2.0,1.0,66.7,75.0,67,48,0,1,7.0,42.0,0.0,20181027142630.0,21077.0
11,,,4.0,23.5,0.7692307692307693,-23.5,0.9090909090909091,138.5,0.9090909090909091,138.5,0.7692307692307693,,1:1,,5,2,22.0,16.0,8.0,9.0,3,1.0,2.0,1.0,66.7,75.0,67,48,0,1,7.0,42.0,1.0,20181027142634.0,21077.0
12,,,4.0,22.5,0.7692307692307693,-22.5,0.9090909090909091,140.5,0.8695652173913043,140.5,0.8,,^,,5,2,22.0,17.0,8.0,9.0,3,1.0,2.0,1.0,66.7,75.0,67,50,0,1,7.0,37.0,1.0,20181027142640.0,21074^11077
13,,,4.0,21.5,0.9090909090909091,-21.5,0.7692307692307693,140.5,0.8,140.5,0.8695652173913043,,,,5,2,22.0,17.0,8.0,9.0,3,1.0,2.0,1.0,66.7,75.0,67,50,0,1,7.0,28.0,1.0,20181027142648.0,11077.0
14,,,4.0,21.5,0.9090909090909091,-21.5,0.7692307692307693,139.5,0.8695652173913043,139.5,0.8,,,,5,2,22.0,17.0,8.0,9.0,3,1.0,2.0,1.0,66.7,75.0,67,50,0,1,7.0,20.0,1.0,20181027142657.0,11077.0
15,,,4.0,21.5,0.8695652173913043,-21.5,0.8,139.5,0.8333333333333334,139.5,0.8333333333333334,,,,5,2,22.0,17.0,8.0,9.0,3,1.0,2.0,1.0,66.7,75.0,67,50,0,1,7.0,16.0,0.0,20181027142700.0,11077.0
16,,,4.0,21.5,0.8695652173913043,-21.5,0.8,139.5,0.8333333333333334,139.5,0.8333333333333334,,,,5,2,22.0,17.0,8.0,9.0,3,1.0,2.0,1.0,66.7,75.0,67,50,0,1,7.0,16.0,0.0,20181027142702.0,11095.0
17,,,4.0,20.5,0.8695652173913043,-20.5,0.8,139.5,0.8333333333333334,139.5,0.8333333333333334,,,,5,2,22.0,17.0,8.0,9.0,3,1.0,2.0,1.0,66.7,75.0,67,50,0,1,7.0,16.0,1.0,20181027142713.0,21077.0
18,,,4.0,20.5,0.8695652173913043,-20.5,0.8,138.5,0.9090909090909091,138.5,0.7692307692307693,,,,5,2,22.0,17.0,8.0,9.0,3,1.0,2.0,1.0,66.7,75.0,67,50,0,1,7.0,7.0,1.0,20181027142721.0,21077.0
19,,,4.0,20.5,0.8333333333333334,-20.5,0.8333333333333334,138.5,0.8333333333333334,138.5,0.8333333333333334,,,,5,2,22.0,17.0,8.0,9.0,3,1.0,2.0,1.0,66.7,75.0,67,50,0,1,5.0,59.0,1.0,20181027142729.0,21077.0
20,,,4.0,20.5,0.8333333333333334,-20.5,0.8333333333333334,138.5,0.8,138.5,0.8695652173913043,,,,5,2,22.0,17.0,8.0,9.0,3,1.0,2.0,1.0,66.7,75.0,67,50,0,1,5.0,58.0,0.0,20181027142732.0,21077.0
21,,,4.0,21.5,0.8333333333333334,-21.5,0.8333333333333334,138.5,0.8,138.5,0.8695652173913043,,^,,5,2,22.0,17.0,8.0,9.0,3,1.0,2.0,2.0,66.7,75.0,67,50,0,1,5.0,58.0,0.0,20181027142736.0,21086^11077
22,,,4.0,21.5,0.8333333333333334,-21.5,0.8333333333333334,138.5,0.8,138.5,0.8695652173913043,,,,5,2,22.0,17.0,8.0,9.0,3,1.0,2.0,2.0,66.7,75.0,67,50,0,1,5.0,58.0,1.0,20181027142754.0,11077.0
23,,,4.0,21.5,0.8333333333333334,-21.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,,,,5,2,22.0,17.0,8.0,9.0,3,1.0,2.0,2.0,66.7,75.0,67,50,0,1,5.0,49.0,1.0,20181027142802.0,11077.0
24,,,4.0,21.5,0.8333333333333334,-21.5,0.8333333333333334,137.5,0.9090909090909091,137.5,0.7692307692307693,,,,5,2,22.0,17.0,8.0,9.0,3,1.0,2.0,2.0,66.7,75.0,67,50,0,1,5.0,49.0,1.0,20181027142806.0,21077.0
