,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
39,,,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,60.0,95.0,0,1,3.0,26.0,0.0,20181108144351.0,11077.0
40,44.0,5.0,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,60.0,95.0,0,1,3.0,26.0,0.0,20181108144355.0,11081.0
41,44.0,5.0,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,60.0,95.0,0,1,3.0,28.0,0.0,20181108144359.0,11081.0
42,44.0,5.0,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,60.0,95.0,0,1,3.0,30.0,0.0,20181108144401.0,11081.0
43,44.0,5.0,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,60.0,95.0,0,1,3.0,32.0,0.0,20181108144401.0,11081.0
44,44.0,5.0,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,60.0,95.0,0,1,3.0,34.0,0.0,20181108144402.0,11081.0
45,,,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,^,60.0,95.0,0,1,3.0,34.0,0.0,20181108144506.0,11077^11077
46,,,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,^,60.0,95.0,0,1,3.0,32.0,0.0,20181108144511.0,11077^11077
47,,,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,^,60.0,95.0,0,1,3.0,34.0,0.0,20181108144535.0,11077^11077
48,,,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,^,60.0,95.0,0,1,3.0,36.0,0.0,20181108144536.0,11077^11077
49,,,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,60.0,95.0,0,1,3.0,36.0,0.0,20181108144539.0,11077.0
50,,,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,60.0,95.0,0,1,3.0,36.0,1.0,20181108144539.0,11077.0
51,,,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,60.0,95.0,0,1,3.0,32.0,1.0,20181108144542.0,11077.0
52,,,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,60.0,95.0,0,1,3.0,23.0,1.0,20181108144550.0,11077.0
53,,,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,60.0,95.0,0,1,3.0,16.0,1.0,20181108144558.0,11077.0
54,,,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,60.0,95.0,0,1,3.0,14.0,0.0,20181108144601.0,11077.0
55,,,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,60.0,95.0,0,1,3.0,16.0,0.0,20181108144603.0,11077.0
56,,,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,60.0,95.0,0,1,3.0,18.0,0.0,20181108144604.0,11077.0
57,,,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,60.0,95.0,0,1,3.0,20.0,0.0,20181108144605.0,11077.0
58,,,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,60.0,95.0,0,1,3.0,22.0,0.0,20181108144608.0,11077.0
59,,,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,60.0,95.0,0,1,3.0,22.0,0.0,20181108144611.0,11077.0
60,,,4.0,-34.5,0.7142857142857143,34.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,60.0,95.0,0,1,3.0,22.0,0.0,20181108144612.0,21086.0
61,,,4.0,-33.5,0.7142857142857143,33.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,95.0,0,1,3.0,22.0,0.0,20181108144613.0,21086.0
62,,,4.0,-32.5,0.8695652173913043,32.5,0.8,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,1:1,62.0,95.0,0,1,3.0,22.0,0.0,20181108144613.0,11078.0
63,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,1:1^,62.0,95.0,0,1,3.0,22.0,1.0,20181108144621.0,11080^11077
64,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,95.0,0,1,3.0,22.0,1.0,20181108144621.0,21077.0
65,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,95.0,0,1,3.0,13.0,1.0,20181108144636.0,21077.0
66,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,95.0,0,1,3.0,7.0,0.0,20181108144640.0,21077.0
67,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,95.0,0,1,3.0,6.0,0.0,20181108144645.0,21077.0
68,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,95.0,0,1,3.0,8.0,0.0,20181108144648.0,21077.0
69,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,95.0,0,1,3.0,10.0,0.0,20181108144649.0,21077.0
70,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,95.0,0,1,3.0,10.0,1.0,20181108144649.0,21077.0
71,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,95.0,0,1,3.0,1.0,1.0,20181108144704.0,21077.0
72,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,95.0,0,1,3.0,1.0,1.0,20181108144709.0,11077.0
73,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,95.0,0,1,3.0,56.0,1.0,20181108144712.0,11077.0
74,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,95.0,0,1,3.0,47.0,1.0,20181108144720.0,11077.0
75,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,95.0,0,1,3.0,39.0,1.0,20181108144728.0,11077.0
76,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,95.0,0,1,3.0,41.0,1.0,20181108144730.0,11077.0
77,,,4.0,-35.5,0.7142857142857143,35.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,95.0,0,1,3.0,40.0,1.0,20181108144731.0,21077.0
78,,,4.0,-35.5,0.7142857142857143,35.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,95.0,0,1,3.0,31.0,1.0,20181108144740.0,21077.0
79,,,4.0,-37.5,0.7142857142857143,37.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,^,62.0,100.0,0,1,3.0,31.0,1.0,20181108144740.0,21075^11077
80,,,4.0,-37.5,0.7142857142857143,37.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,100.0,0,1,3.0,31.0,1.0,20181108144742.0,11077.0
81,,,4.0,-37.5,0.7142857142857143,37.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,100.0,0,1,3.0,22.0,1.0,20181108144750.0,11077.0
82,,,4.0,-37.5,0.7142857142857143,37.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,100.0,0,1,3.0,17.0,0.0,20181108144757.0,11077.0
83,,,4.0,-37.5,0.7142857142857143,37.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,100.0,0,1,3.0,18.0,0.0,20181108144800.0,11077.0
84,,,4.0,-37.5,0.7142857142857143,37.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,100.0,0,1,3.0,20.0,0.0,20181108144801.0,11077.0
85,44.0,5.0,4.0,-37.5,0.7142857142857143,37.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,100.0,0,1,3.0,20.0,0.0,20181108144809.0,11081.0
86,,,4.0,-37.5,0.7142857142857143,37.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,^,62.0,100.0,0,1,3.0,20.0,0.0,20181108144912.0,11077^11077
87,,,4.0,-37.5,0.7142857142857143,37.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,^,62.0,100.0,0,1,3.0,20.0,0.0,20181108144914.0,11077^11077
88,,,4.0,-37.5,0.7142857142857143,37.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,62.0,100.0,0,1,3.0,20.0,0.0,20181108144915.0,21086.0
89,,,4.0,-37.5,0.7142857142857143,37.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,1:2,62.0,100.0,0,1,3.0,20.0,0.0,20181108144917.0,11078.0
90,,,4.0,-37.5,0.7142857142857143,37.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,1:2^2:2,63.0,100.0,0,1,3.0,20.0,0.0,20181108144924.0,11079^11078
91,,,4.0,-37.5,0.7142857142857143,37.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,63.0,100.0,0,1,3.0,20.0,0.0,20181108144924.0,21077.0
92,,,4.0,-37.5,0.7142857142857143,37.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,63.0,100.0,0,1,3.0,20.0,1.0,20181108144924.0,21077.0
93,,,4.0,-37.5,0.7142857142857143,37.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,63.0,100.0,0,1,3.0,21.0,1.0,20181108144939.0,21077.0
94,,,4.0,-35.5,0.7142857142857143,35.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,63.0,100.0,0,1,3.0,17.0,1.0,20181108144944.0,11077.0
95,,,4.0,-36.5,0.7142857142857143,36.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,63.0,100.0,0,1,3.0,11.0,1.0,20181108144950.0,21077.0
96,,,4.0,-36.5,0.7142857142857143,36.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,63.0,100.0,0,1,3.0,9.0,1.0,20181108144953.0,21077.0
97,,,4.0,-35.5,0.7142857142857143,35.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,63.0,100.0,0,1,3.0,8.0,1.0,20181108144956.0,11077.0
98,,,4.0,-35.5,0.7142857142857143,35.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,63.0,100.0,0,1,3.0,5.0,1.0,20181108144958.0,11077.0
99,,,4.0,-35.5,0.7142857142857143,35.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,63.0,100.0,0,1,3.0,5.0,1.0,20181108144958.0,21077.0
100,,,4.0,-33.5,0.7142857142857143,33.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,55.0,1.0,20181108145009.0,11077.0
101,,,4.0,-33.5,0.7142857142857143,33.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,49.0,1.0,20181108145014.0,11077.0
102,,,4.0,-33.5,0.7142857142857143,33.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,49.0,1.0,20181108145016.0,11077.0
103,,,4.0,-33.5,0.7142857142857143,33.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,41.0,1.0,20181108145023.0,11077.0
104,,,4.0,-33.5,0.7142857142857143,33.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,33.0,1.0,20181108145031.0,11077.0
105,,,4.0,-33.5,0.7142857142857143,33.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,30.0,0.0,20181108145036.0,11077.0
106,,,4.0,-33.5,0.7142857142857143,33.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,30.0,0.0,20181108145050.0,11077.0
107,,,4.0,-33.5,0.7142857142857143,33.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,32.0,0.0,20181108145052.0,11077.0
108,,,4.0,-33.5,0.7142857142857143,33.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,32.0,0.0,20181108145059.0,11077.0
109,,,4.0,-33.5,0.7142857142857143,33.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,32.0,1.0,20181108145059.0,11077.0
110,,,4.0,-34.5,0.7142857142857143,33.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,31.0,1.0,20181108145103.0,21077.0
111,,,4.0,-34.5,0.7142857142857143,33.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,22.0,1.0,20181108145111.0,21077.0
112,,,4.0,-33.5,0.7142857142857143,33.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,22.0,1.0,20181108145112.0,11077.0
113,,,4.0,-33.5,0.7142857142857143,33.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,22.0,1.0,20181108145112.0,21077.0
114,,,4.0,-33.5,0.7142857142857143,33.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,15.0,1.0,20181108145118.0,21077.0
115,,,4.0,-33.5,0.7142857142857143,33.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,7.0,1.0,20181108145126.0,21077.0
116,,,4.0,-33.5,0.7142857142857143,33.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,20.0,1.0,20181108145128.0,21077.0
117,,,4.0,-31.5,0.7142857142857143,31.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,20.0,1.0,20181108145130.0,11077.0
118,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,16.0,1.0,20181108145135.0,21077.0
119,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,14.0,1.0,20181108145140.0,21077.0
120,,,4.0,-31.5,0.7142857142857143,31.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,9.0,1.0,20181108145145.0,11077.0
121,,,4.0,-31.5,0.7142857142857143,31.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,7.0,1.0,20181108145146.0,11077.0
122,,,4.0,-31.5,0.7142857142857143,31.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,1.0,7.0,1.0,20181108145149.0,11077.0
123,,,4.0,-31.5,0.7142857142857143,31.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,0.0,58.0,1.0,20181108145157.0,11077.0
124,,,4.0,-31.5,0.7142857142857143,31.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,0.0,55.0,1.0,20181108145200.0,11077.0
125,,,4.0,-31.5,0.7142857142857143,31.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,0.0,47.0,1.0,20181108145208.0,11077.0
126,,,4.0,-31.5,0.7142857142857143,31.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,0.0,49.0,1.0,20181108145209.0,11077.0
127,,,4.0,-31.5,0.7142857142857143,31.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,0.0,50.0,1.0,20181108145210.0,11077.0
128,,,4.0,-31.5,0.7142857142857143,31.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,0.0,50.0,0.0,20181108145211.0,11077.0
129,,,4.0,-31.5,0.7142857142857143,31.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,0.0,51.0,0.0,20181108145213.0,11077.0
130,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,0.0,51.0,0.0,20181108145214.0,21077.0
131,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,0.0,51.0,0.0,20181108145215.0,21077.0
132,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,0.0,51.0,1.0,20181108145215.0,21077.0
133,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,0.0,52.0,1.0,20181108145216.0,21077.0
134,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,0.0,49.0,1.0,20181108145222.0,21077.0
135,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,0.0,40.0,1.0,20181108145230.0,21077.0
136,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,0.0,35.0,1.0,20181108145238.0,21077.0
137,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,0.0,37.0,1.0,20181108145239.0,21077.0
138,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,0.0,34.0,0.0,20181108145243.0,21077.0
139,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,0.0,35.0,0.0,20181108145245.0,21077.0
140,,,4.0,-32.5,0.7142857142857143,32.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,0.0,37.0,0.0,20181108145246.0,21077.0
141,,,4.0,-31.5,0.7142857142857143,31.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,0.0,37.0,0.0,20181108145247.0,11077.0
