,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,2.0,3.5,0.9090909090909091,-3.5,0.7692307692307693,160.5,0.8695652173913043,160.5,0.8,,,,,13.0,11.0,13.0,15.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,69,0,1,3.0,53.0,0,20181108014539,11077,2.65,0.26666666666666666
1,,,,2.0,3.5,0.9090909090909091,-3.5,0.7692307692307693,161.5,0.8,161.5,0.8695652173913043,11.0,,,,13.0,11.0,13.0,15.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,69,0,1,4.0,1.0,0,20181108014723.0,11077,2.5,0.2857142857142857
2,,,,2.0,2.5,0.7692307692307693,-2.5,0.9090909090909091,163.5,0.8,163.5,0.8695652173913043,11.0,,^,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,71,0,1,4.0,1.0,0,20181108014731.0,21074^11077,1.4,0.5263157894736842
3,,,,2.0,2.5,0.7692307692307693,-2.5,0.9090909090909091,163.5,0.8,163.5,0.8695652173913043,11.0,,^,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,71,0,1,4.0,1.0,1.0,20181108014734.0,21074^11077,1.4,0.5263157894736842
4,,,,2.0,1.5,0.7692307692307693,-1.5,0.9090909090909091,162.5,0.9090909090909091,162.5,0.7692307692307693,9.0,,,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,71,0,1,3.0,56.0,1.0,20181108014740.0,21077.0,1.25,0.5714285714285714
5,,,,2.0,1.5,0.7692307692307693,-1.5,0.9090909090909091,162.5,0.8695652173913043,162.5,0.8,9.0,,,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,71,0,1,3.0,54.0,1.0,20181108014741.0,21077.0,1.25,0.5714285714285714
6,,,,2.0,1.5,0.7692307692307693,-1.5,0.9090909090909091,162.5,0.8695652173913043,162.5,0.8,9.0,,,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,71,0,1,3.0,53.0,0.0,20181108014742.0,21077.0,1.25,0.5714285714285714
7,,,,2.0,2.5,0.7692307692307693,-2.5,0.9090909090909091,162.5,0.8695652173913043,162.5,0.8,9.0,,,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,71,0,1,3.0,53.0,0.0,20181108014810.0,11077.0,1.4,0.5263157894736842
8,,,,2.0,2.5,0.7692307692307693,-2.5,0.9090909090909091,162.5,0.8695652173913043,162.5,0.8,9.0,,,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,71,0,1,3.0,53.0,1.0,20181108014815.0,11077.0,1.4,0.5263157894736842
9,,,,2.0,2.5,0.7692307692307693,-2.5,0.9090909090909091,162.5,0.7692307692307693,162.5,0.9090909090909091,9.0,,,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,71,0,1,3.0,44.0,1.0,20181108014823.0,11077.0,1.4,0.5263157894736842
10,,,,2.0,2.5,0.7692307692307693,-2.5,0.9090909090909091,161.5,0.8333333333333334,161.5,0.8333333333333334,9.0,,,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,71,0,1,3.0,36.0,1.0,20181108014831.0,11077.0,1.5,0.5
11,,,,2.0,2.5,0.7692307692307693,-2.5,0.9090909090909091,161.5,0.8333333333333334,161.5,0.8333333333333334,9.0,,,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,71,0,1,3.0,33.0,1.0,20181108014835.0,11077.0,1.5,0.5
12,,,,2.0,1.5,0.8,-1.5,0.8695652173913043,161.5,0.7692307692307693,161.5,0.9090909090909091,9.0,,,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,71,0,1,3.0,30.0,1.0,20181108014838.0,11095.0,1.25,0.5714285714285714
13,,,,2.0,1.5,0.8,-1.5,0.8695652173913043,160.5,0.8333333333333334,160.5,0.8333333333333334,9.0,,,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,71,0,1,3.0,21.0,1.0,20181108014847.0,21077.0,1.25,0.5714285714285714
14,,,,2.0,1.5,0.8,-1.5,0.8695652173913043,159.5,0.9090909090909091,159.5,0.7692307692307693,9.0,,,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,71,0,1,3.0,13.0,1.0,20181108014855.0,21077.0,1.25,0.5714285714285714
15,,,,2.0,1.5,0.8,-1.5,0.8695652173913043,159.5,0.8333333333333334,159.5,0.8333333333333334,9.0,,,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,71,0,1,3.0,8.0,1.0,20181108014900.0,21094.0,1.25,0.5714285714285714
16,,,,2.0,1.5,0.8,-1.5,0.8695652173913043,159.5,0.8333333333333334,159.5,0.8333333333333334,9.0,,,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,71,0,1,3.0,8.0,1.0,20181108014900.0,21077.0,1.25,0.5714285714285714
17,,,,2.0,1.5,0.8,-1.5,0.8695652173913043,159.5,0.8333333333333334,159.5,0.8333333333333334,8.0,,,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,71,0,1,2.0,52.0,1.0,20181108014916.0,21077.0,1.25,0.5714285714285714
18,,,,2.0,1.5,0.8,-1.5,0.8695652173913043,159.5,0.8333333333333334,159.5,0.8333333333333334,8.0,,,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,71,0,1,2.0,44.0,1.0,20181108014924.0,21077.0,1.25,0.5714285714285714
19,,,,2.0,1.5,0.8333333333333334,-1.5,0.8333333333333334,159.5,0.8333333333333334,159.5,0.8333333333333334,8.0,,,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,71,0,1,2.0,36.0,1.0,20181108014932.0,21077.0,1.25,0.5714285714285714
20,,,,2.0,1.5,0.8333333333333334,-1.5,0.8333333333333334,159.5,0.8333333333333334,159.5,0.8333333333333334,8.0,,,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,71,0,1,2.0,30.0,1.0,20181108014938.0,21094.0,1.25,0.5714285714285714
21,,,,2.0,2.5,0.8,-2.5,0.8695652173913043,159.5,0.8333333333333334,159.5,0.8333333333333334,8.0,,,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,4.0,88.9,69.2,73,71,0,1,2.0,29.0,0.0,20181108014939.0,11077.0,1.65,0.43478260869565216
22,,,,2.0,2.5,0.8,-2.5,0.8695652173913043,159.5,0.8333333333333334,159.5,0.8333333333333334,8.0,,^,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,5.0,88.9,69.2,73,71,0,1,2.0,29.0,0.0,20181108014941.0,21086^11077,1.65,0.43478260869565216
23,,,,2.0,2.5,0.8333333333333334,-2.5,0.8333333333333334,159.5,0.8333333333333334,159.5,0.8333333333333334,8.0,,1:2,,13.0,10.0,13.0,16.0,8.0,9.0,1.0,3.0,5.0,5.0,88.9,69.2,73,71,0,1,2.0,29.0,0.0,20181108014945.0,11078.0,1.75,0.4
24,,,,2.0,2.5,0.9090909090909091,-2.5,0.7692307692307693,159.5,0.8333333333333334,159.5,0.8333333333333334,8.0,,1:2^2:2,,13.0,10.0,13.0,16.0,9.0,9.0,1.0,3.0,5.0,5.0,90.0,69.2,74,71,0,1,2.0,29.0,0.0,20181108015021.0,11079^11078,2.15,0.3448275862068966
25,,,,2.0,2.5,0.8,-2.5,0.8695652173913043,159.5,0.8333333333333334,159.5,0.8333333333333334,8.0,,2:2^,,13.0,10.0,13.0,16.0,9.0,9.0,1.0,3.0,5.0,5.0,81.8,69.2,74,71,0,1,2.0,29.0,1.0,20181108015042.0,11080^21077,1.65,0.43478260869565216
26,,,,2.0,2.5,0.8,-2.5,0.8695652173913043,159.5,0.8333333333333334,159.5,0.8333333333333334,8.0,,,,13.0,10.0,13.0,16.0,9.0,9.0,1.0,3.0,5.0,5.0,81.8,69.2,74,71,0,1,2.0,28.0,1.0,20181108015042.0,21077.0,1.65,0.43478260869565216
27,,,,2.0,2.5,0.8,-2.5,0.8695652173913043,159.5,0.8333333333333334,159.5,0.8333333333333334,8.0,,,,13.0,10.0,13.0,16.0,9.0,9.0,1.0,3.0,5.0,5.0,81.8,69.2,74,71,0,1,2.0,28.0,1.0,20181108015043.0,21077.0,1.65,0.43478260869565216
28,,,,2.0,2.5,0.8,-2.5,0.8695652173913043,159.5,0.8333333333333334,159.5,0.8333333333333334,8.0,,,,13.0,10.0,13.0,16.0,9.0,9.0,1.0,3.0,5.0,5.0,81.8,69.2,74,71,0,1,2.0,19.0,1.0,20181108015051.0,21077.0,1.7,0.4166666666666667
