,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
402,44.0,5.0,,第1节,13.5,0.83,-12.5,0.83,143.5,0.83,143.5,0.83,-12.5,,,,2.0,3.0,7.0,8.0,4.0,3.0,4.0,4.0,3.0,2.0,100.0,50.0,28.0,24.0,1.0,1.0,0.0,27.0,1.0,20180513141828.0,11077.0
403,44.0,5.0,,第1节,12.5,0.83,-12.5,0.83,143.5,0.83,146.5,0.83,12.5,,,,2.0,3.0,7.0,8.0,4.0,3.0,4.0,4.0,3.0,2.0,100.0,50.0,28.0,24.0,1.0,1.0,0.0,27.0,1.0,20180513141828.0,11077.0
404,44.0,5.0,,第1节,12.5,0.83,-12.5,0.83,146.5,0.83,146.5,0.83,146.5,,,,2.0,3.0,7.0,8.0,4.0,3.0,4.0,4.0,3.0,2.0,100.0,50.0,28.0,24.0,1.0,1.0,0.0,27.0,1.0,20180513141828.0,11077.0
405,44.0,5.0,,第1节,12.5,0.83,-12.5,0.83,146.5,0.83,146.5,0.83,146.5,,,,2.0,3.0,7.0,8.0,4.0,3.0,4.0,4.0,3.0,2.0,100.0,50.0,28.0,24.0,1.0,1.0,0.0,25.0,1.0,20180513141830.0,11077.0
406,44.0,5.0,,第1节,12.5,0.83,-14.5,0.83,146.5,0.83,146.5,0.83,-14.5,,,,2.0,3.0,7.0,8.0,4.0,3.0,4.0,4.0,3.0,2.0,100.0,50.0,28.0,24.0,1.0,1.0,0.0,25.0,1.0,20180513141830.0,11077.0
407,44.0,5.0,,第1节,14.5,0.83,-14.5,0.83,146.5,0.83,148.5,0.83,14.5,,,,2.0,3.0,7.0,8.0,4.0,3.0,4.0,4.0,3.0,2.0,100.0,50.0,28.0,24.0,1.0,1.0,0.0,25.0,1.0,20180513141830.0,11077.0
408,44.0,5.0,,第1节,14.5,0.83,-14.5,0.83,148.5,0.83,148.5,0.83,148.5,,,,2.0,3.0,7.0,8.0,4.0,3.0,4.0,4.0,3.0,2.0,100.0,50.0,28.0,24.0,1.0,1.0,0.0,25.0,1.0,20180513141830.0,11077.0
409,44.0,5.0,,第1节,14.5,0.83,-14.5,0.83,148.5,0.83,148.5,0.83,148.5,,,,3.0,3.0,7.0,8.0,4.0,3.0,4.0,4.0,3.0,2.0,100.0,50.0,27.0,24.0,1.0,1.0,0.0,25.0,1.0,20180513141830.0,11075.0
410,44.0,5.0,,第1节,14.5,0.83,-14.5,0.83,148.5,0.83,148.5,0.83,148.5,,,,3.0,3.0,7.0,8.0,4.0,3.0,4.0,4.0,3.0,2.0,100.0,50.0,28.0,27.0,1.0,1.0,0.0,5.0,1.0,20180513141853.0,21077.0
411,44.0,5.0,,第1节,14.5,0.83,-14.5,0.83,148.5,0.83,148.5,0.83,148.5,,,,3.0,3.0,7.0,8.0,4.0,3.0,4.0,4.0,3.0,2.0,100.0,50.0,28.0,27.0,1.0,1.0,0.0,5.0,1.0,20180513141853.0,21077.0
412,44.0,5.0,,第1节,14.5,0.83,-14.5,0.83,148.5,0.83,148.5,0.83,148.5,,,,3.0,3.0,7.0,8.0,4.0,3.0,4.0,4.0,3.0,2.0,100.0,50.0,28.0,27.0,1.0,1.0,0.0,3.0,1.0,20180513141855.0,21077.0
413,44.0,5.0,,第1节,14.5,0.83,-14.5,0.83,148.5,0.83,148.5,0.83,148.5,,,,3.0,3.0,7.0,8.0,4.0,3.0,4.0,4.0,3.0,2.0,100.0,50.0,28.0,27.0,1.0,1.0,0.0,3.0,1.0,20180513141855.0,21077.0
414,44.0,5.0,,第1节,14.5,0.83,-14.5,0.83,148.5,0.83,148.5,0.83,148.5,,,,3.0,3.0,7.0,8.0,4.0,3.0,4.0,4.0,3.0,2.0,100.0,50.0,28.0,27.0,1.0,1.0,0.0,1.0,1.0,20180513141857.0,21077.0
415,44.0,5.0,,第1节,14.5,0.83,-14.5,0.83,148.5,0.83,148.5,0.83,148.5,,,,3.0,3.0,7.0,8.0,4.0,3.0,4.0,4.0,3.0,2.0,100.0,50.0,28.0,27.0,1.0,1.0,0.0,1.0,0.0,20180513141857.0,11077.0
416,44.0,5.0,,第1节,14.5,0.83,-14.5,0.83,148.5,0.83,148.5,0.83,148.5,,,,3.0,3.0,7.0,8.0,4.0,3.0,4.0,4.0,3.0,2.0,100.0,50.0,28.0,27.0,1.0,1.0,0.0,0.0,0.0,20180513141902.0,11077.0
417,44.0,5.0,,第2节,14.5,0.83,-14.5,0.83,148.5,0.83,148.5,0.83,148.5,,1.0,,3.0,3.0,7.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,27.0,1.0,1.0,0.0,0.0,0.0,20180513141902.0,1082.0
418,44.0,5.0,第2节,第2节,14.5,0.83,-14.5,0.83,148.5,0.83,148.5,0.83,148.5,,1.0,,3.0,3.0,7.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,27.0,1.0,1.0,10.0,0.0,0.0,20180513141902.0,1082.0
419,44.0,5.0,第2节,第2节,14.5,0.87,-14.5,0.8,148.5,0.83,148.5,0.83,148.5,2.0,,,3.0,3.0,7.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,27.0,1.0,1.0,10.0,0.0,1.0,20180513142121.0,1088.0
420,44.0,5.0,第2节,第2节,14.5,0.87,-14.5,0.8,147.5,0.83,147.5,0.83,147.5,2.0,,,3.0,3.0,7.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,27.0,1.0,1.0,10.0,0.0,1.0,20180513142121.0,1088.0
421,44.0,5.0,第2节,第2节,14.5,0.87,-14.5,0.8,147.5,0.83,147.5,0.83,147.5,2.0,,,3.0,3.0,7.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,27.0,1.0,1.0,9.0,59.0,1.0,20180513142122.0,1088.0
422,44.0,5.0,第2节,第2节,14.5,0.87,-14.5,0.8,147.5,0.83,147.5,0.83,147.5,2.0,,,3.0,3.0,7.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,29.0,27.0,1.0,1.0,9.0,59.0,1.0,20180513142122.0,11077.0
423,44.0,5.0,第2节,第2节,14.5,0.87,-14.5,0.8,147.5,0.83,147.5,0.83,147.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,29.0,27.0,1.0,1.0,9.0,59.0,1.0,20180513142122.0,11074.0
424,44.0,5.0,第2节,第2节,14.5,0.87,-14.5,0.8,147.5,0.83,147.5,0.83,147.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,59.0,1.0,20180513142122.0,21077.0
425,44.0,5.0,第2节,第2节,14.5,0.87,-14.5,0.8,147.5,0.83,147.5,0.83,147.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,51.0,1.0,20180513142125.0,21077.0
426,44.0,5.0,第2节,第2节,14.5,0.83,-16.5,0.83,147.5,0.83,147.5,0.83,-16.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,51.0,1.0,20180513142125.0,21077.0
427,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,147.5,0.83,149.5,0.83,16.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,51.0,1.0,20180513142125.0,21077.0
428,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,51.0,1.0,20180513142125.0,21077.0
429,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,50.0,1.0,20180513142128.0,21077.0
430,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,50.0,0.0,20180513142128.0,21077.0
431,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,30.0,0.0,20180513142151.0,21077.0
432,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,30.0,1.0,20180513142151.0,21077.0
433,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,30.0,1.0,20180513142204.0,21077.0
434,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,30.0,1.0,20180513142204.0,21077.0
435,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,30.0,1.0,20180513142205.0,21077.0
436,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,30.0,1.0,20180513142205.0,21077.0
437,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,27.0,1.0,20180513142208.0,21077.0
438,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,27.0,0.0,20180513142208.0,21077.0
439,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,27.0,0.0,20180513142208.0,21077.0
440,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,27.0,1.0,20180513142220.0,21077.0
441,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,27.0,1.0,20180513142220.0,11077.0
442,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,26.0,1.0,20180513142221.0,11077.0
443,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,26.0,1.0,20180513142221.0,21077.0
444,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,10.0,1.0,20180513142237.0,21077.0
445,44.0,5.0,第2节,第2节,16.5,0.87,-15.5,0.8,148.5,0.83,148.5,0.83,-15.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,10.0,1.0,20180513142237.0,21077.0
446,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,148.5,0.83,147.5,0.83,15.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,10.0,1.0,20180513142237.0,21077.0
447,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,147.5,0.83,147.5,0.83,147.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,10.0,1.0,20180513142237.0,21077.0
448,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,147.5,0.83,147.5,0.83,147.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,10.0,1.0,20180513142239.0,21077.0
449,44.0,5.0,第2节,第2节,15.5,0.8,-16.5,0.87,147.5,0.83,147.5,0.83,-16.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,10.0,1.0,20180513142239.0,11077.0
450,44.0,5.0,第2节,第2节,16.5,0.8,-16.5,0.87,147.5,0.83,146.5,0.83,16.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,10.0,1.0,20180513142239.0,11077.0
451,44.0,5.0,第2节,第2节,16.5,0.8,-16.5,0.87,146.5,0.83,146.5,0.83,146.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,9.0,10.0,1.0,20180513142239.0,11077.0
452,44.0,5.0,第2节,第2节,16.5,0.8,-16.5,0.87,146.5,0.83,146.5,0.83,146.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,8.0,59.0,1.0,20180513142247.0,11077.0
453,44.0,5.0,第2节,第2节,16.5,0.8,-16.5,0.87,146.5,0.83,146.5,0.83,146.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,8.0,59.0,1.0,20180513142247.0,11077.0
454,44.0,5.0,第2节,第2节,16.5,0.8,-16.5,0.87,146.5,0.83,146.5,0.83,146.5,2.0,,,3.0,3.0,8.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,29.0,1.0,1.0,8.0,48.0,1.0,20180513142259.0,11077.0
455,44.0,5.0,第2节,第2节,16.5,0.8,-16.5,0.87,146.5,0.83,146.5,0.83,146.5,2.0,,,3.0,3.0,9.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,31.0,29.0,1.0,1.0,8.0,48.0,1.0,20180513142259.0,11074.0
456,44.0,5.0,第2节,第2节,16.5,0.8,-16.5,0.87,146.5,0.83,146.5,0.83,146.5,2.0,,,3.0,3.0,9.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,31.0,1.0,1.0,8.0,48.0,1.0,20180513142259.0,21077.0
457,44.0,5.0,第2节,第2节,16.5,0.83,-17.5,0.83,146.5,0.83,146.5,0.83,-17.5,2.0,,,3.0,3.0,9.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,31.0,1.0,1.0,8.0,48.0,1.0,20180513142259.0,21077.0
458,44.0,5.0,第2节,第2节,17.5,0.83,-17.5,0.83,146.5,0.83,148.5,0.83,17.5,2.0,,,3.0,3.0,9.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,31.0,1.0,1.0,8.0,48.0,1.0,20180513142259.0,21077.0
459,44.0,5.0,第2节,第2节,17.5,0.83,-17.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,,,3.0,3.0,9.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,31.0,1.0,1.0,8.0,48.0,1.0,20180513142259.0,21077.0
460,44.0,5.0,第2节,第2节,17.5,0.83,-17.5,0.83,148.5,0.83,148.5,0.83,148.5,2.0,,,3.0,3.0,9.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,31.0,1.0,1.0,8.0,47.0,1.0,20180513142302.0,21077.0
461,44.0,5.0,第2节,第2节,17.5,0.83,-17.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,,,3.0,3.0,9.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,31.0,1.0,1.0,8.0,47.0,1.0,20180513142302.0,21077.0
462,44.0,5.0,第2节,第2节,17.5,0.83,-17.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,,,3.0,3.0,9.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,31.0,1.0,1.0,8.0,37.0,1.0,20180513142310.0,11077.0
463,44.0,5.0,第2节,第2节,17.5,0.83,-17.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,,,3.0,3.0,9.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,31.0,1.0,1.0,8.0,37.0,1.0,20180513142310.0,11077.0
464,44.0,5.0,第2节,第2节,17.5,0.83,-17.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,,,3.0,3.0,9.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,31.0,1.0,1.0,8.0,31.0,1.0,20180513142316.0,11077.0
465,44.0,5.0,第2节,第2节,17.5,0.83,-17.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,,,3.0,3.0,10.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,33.0,31.0,1.0,1.0,8.0,31.0,1.0,20180513142316.0,11074.0
466,44.0,5.0,第2节,第2节,17.5,0.83,-17.5,0.83,147.5,0.83,147.5,0.83,147.5,2.0,,,3.0,3.0,10.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,33.0,1.0,1.0,8.0,31.0,1.0,20180513142316.0,21077.0
467,44.0,5.0,第2节,第2节,17.5,0.8,-19.5,0.87,147.5,0.83,147.5,0.83,-19.5,2.0,,,3.0,3.0,10.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,33.0,1.0,1.0,8.0,31.0,1.0,20180513142316.0,21077.0
468,44.0,5.0,第2节,第2节,19.5,0.8,-19.5,0.87,147.5,0.83,149.5,0.83,19.5,2.0,,,3.0,3.0,10.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,33.0,1.0,1.0,8.0,31.0,1.0,20180513142316.0,21077.0
469,44.0,5.0,第2节,第2节,19.5,0.8,-19.5,0.87,149.5,0.83,149.5,0.83,149.5,2.0,,,3.0,3.0,10.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,33.0,1.0,1.0,8.0,31.0,1.0,20180513142316.0,21077.0
470,44.0,5.0,第2节,第2节,19.5,0.8,-19.5,0.87,149.5,0.83,149.5,0.83,149.5,2.0,,,3.0,3.0,10.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,33.0,1.0,1.0,8.0,30.0,1.0,20180513142319.0,21077.0
471,44.0,5.0,第2节,第2节,19.5,0.8,-19.5,0.87,149.5,0.83,149.5,0.83,149.5,2.0,,,3.0,3.0,10.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,33.0,1.0,1.0,8.0,30.0,0.0,20180513142319.0,21077.0
472,44.0,5.0,第2节,第2节,19.5,0.8,-19.5,0.87,149.5,0.83,149.5,0.83,149.5,2.0,,,3.0,3.0,10.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,33.0,1.0,1.0,8.0,15.0,0.0,20180513142319.0,21077.0
473,44.0,5.0,第2节,第2节,19.5,0.87,-18.5,0.8,149.5,0.83,149.5,0.83,-18.5,2.0,,,3.0,3.0,10.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,33.0,1.0,1.0,8.0,15.0,0.0,20180513142319.0,21077.0
474,44.0,5.0,第2节,第2节,18.5,0.87,-18.5,0.8,149.5,0.83,149.5,0.83,18.5,2.0,,,3.0,3.0,10.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,33.0,1.0,1.0,8.0,15.0,1.0,20180513142332.0,21077.0
475,44.0,5.0,第2节,第2节,18.5,0.87,-18.5,0.8,149.5,0.83,149.5,0.83,18.5,2.0,,,3.0,3.0,10.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,33.0,1.0,1.0,8.0,15.0,1.0,20180513142332.0,21077.0
476,44.0,5.0,第2节,第2节,18.5,0.87,-18.5,0.8,149.5,0.83,149.5,0.83,18.5,2.0,,,3.0,3.0,10.0,8.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,33.0,1.0,1.0,8.0,12.0,1.0,20180513142335.0,21077.0
477,44.0,5.0,第2节,第2节,18.5,0.87,-18.5,0.8,149.5,0.83,149.5,0.83,18.5,2.0,,,3.0,3.0,10.0,9.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,28.0,30.0,1.0,1.0,8.0,12.0,1.0,20180513142335.0,21074.0
478,44.0,5.0,第2节,第2节,18.5,0.87,-18.5,0.8,149.5,0.83,149.5,0.83,18.5,2.0,,,3.0,3.0,10.0,9.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,30.0,33.0,1.0,1.0,8.0,12.0,1.0,20180513142335.0,11077.0
479,44.0,5.0,第2节,第2节,18.5,0.83,-17.5,0.83,149.5,0.83,149.5,0.83,-17.5,2.0,,,3.0,3.0,10.0,9.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,30.0,33.0,1.0,1.0,8.0,12.0,1.0,20180513142335.0,11077.0
480,44.0,5.0,第2节,第2节,17.5,0.83,-17.5,0.83,149.5,0.83,151.5,0.83,17.5,2.0,,,3.0,3.0,10.0,9.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,30.0,33.0,1.0,1.0,8.0,12.0,1.0,20180513142335.0,11077.0
481,44.0,5.0,第2节,第2节,17.5,0.83,-17.5,0.83,151.5,0.83,151.5,0.83,151.5,2.0,,,3.0,3.0,10.0,9.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,30.0,33.0,1.0,1.0,8.0,12.0,1.0,20180513142335.0,11077.0
482,44.0,5.0,第2节,第2节,17.5,0.83,-17.5,0.83,151.5,0.83,151.5,0.83,151.5,2.0,,,3.0,3.0,10.0,9.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,30.0,33.0,1.0,1.0,8.0,10.0,1.0,20180513142337.0,11077.0
483,44.0,5.0,第2节,第2节,17.5,0.83,-17.5,0.83,151.5,0.83,151.5,0.83,151.5,2.0,,,3.0,3.0,10.0,9.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,30.0,33.0,1.0,1.0,8.0,10.0,0.0,20180513142337.0,11077.0
484,44.0,5.0,第2节,第2节,17.5,0.83,-17.5,0.83,151.5,0.83,151.5,0.83,151.5,2.0,,,3.0,3.0,10.0,9.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,30.0,33.0,1.0,1.0,8.0,1.0,0.0,20180513142337.0,11077.0
485,44.0,5.0,第2节,第2节,17.5,0.8,-17.5,0.87,150.5,0.83,150.5,0.83,150.5,2.0,,,3.0,3.0,10.0,9.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,30.0,33.0,1.0,1.0,8.0,1.0,0.0,20180513142337.0,11077.0
486,44.0,5.0,第2节,第2节,17.5,0.8,-17.5,0.87,150.5,0.83,150.5,0.83,150.5,2.0,,,3.0,3.0,10.0,9.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,30.0,33.0,1.0,1.0,8.0,1.0,1.0,20180513142346.0,21077.0
487,44.0,5.0,第2节,第2节,17.5,0.8,-17.5,0.87,150.5,0.83,150.5,0.83,150.5,2.0,,,3.0,3.0,10.0,9.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,30.0,33.0,1.0,1.0,8.0,1.0,1.0,20180513142346.0,21077.0
488,44.0,5.0,第2节,第2节,17.5,0.8,-17.5,0.87,150.5,0.83,150.5,0.83,150.5,2.0,,,3.0,3.0,10.0,9.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,30.0,33.0,1.0,1.0,8.0,1.0,1.0,20180513142349.0,21077.0
489,44.0,5.0,第2节,第2节,17.5,0.8,-17.5,0.87,150.5,0.83,150.5,0.83,150.5,2.0,,,3.0,3.0,10.0,9.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,30.0,33.0,1.0,1.0,8.0,1.0,1.0,20180513142349.0,11077.0
490,44.0,5.0,第2节,第2节,17.5,0.8,-17.5,0.87,150.5,0.83,150.5,0.83,150.5,2.0,,,3.0,3.0,10.0,9.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,30.0,33.0,1.0,1.0,7.0,43.0,1.0,20180513142404.0,11077.0
491,44.0,5.0,第2节,第2节,17.5,0.83,-17.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,,,3.0,3.0,10.0,9.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,30.0,33.0,1.0,1.0,7.0,43.0,1.0,20180513142404.0,11077.0
492,44.0,5.0,第2节,第2节,17.5,0.83,-17.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,,,3.0,3.0,10.0,9.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,30.0,33.0,1.0,1.0,7.0,43.0,1.0,20180513142407.0,11077.0
493,44.0,5.0,第2节,第2节,17.5,0.83,-17.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,,,3.0,3.0,10.0,9.0,4.0,3.0,4.0,4.0,0.0,0.0,100.0,50.0,30.0,33.0,1.0,1.0,7.0,43.0,1.0,20180513142407.0,11077.0
