,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第1节,11.5,0.87,-11.5,0.8,149.5,0.83,149.5,0.83,,,,,0.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,0.0,1.0,100.0,0.0,3.0,0.0,0.0,1,9.0,1.0,0,20180518155936,11078,0.0,0.0
1,,,,第1节,11.5,0.8,-10.5,0.87,149.5,0.83,149.5,0.83,-10.5,,,,0.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,0.0,1.0,100.0,0.0,3.0,0.0,0.0,1,9.0,1.0,0,20180518155936,11078,0.0,0.0
2,,,,第1节,10.5,0.8,-10.5,0.87,149.5,0.83,149.5,0.83,10.5,,,,0.0,0.0,1.0,0.0,2.0,0.0,5.0,5.0,0.0,1.0,100.0,0.0,4.0,0.0,0.0,1,9.0,1.0,0,20180518155936,11079.0,0.0,0.0
3,,,,第1节,10.5,0.8,-10.5,0.87,149.5,0.83,149.5,0.83,10.5,,,,0.0,0.0,1.0,0.0,2.0,0.0,5.0,5.0,0.0,1.0,100.0,0.0,0.0,4.0,0.0,1,9.0,1.0,0,20180518155936,21077.0,0.0,0.0
4,,,,第1节,10.5,0.8,-10.5,0.87,149.5,0.83,149.5,0.83,10.5,,,,0.0,0.0,1.0,0.0,2.0,0.0,5.0,5.0,0.0,1.0,100.0,0.0,0.0,4.0,0.0,1,9.0,1.0,1.0,20180518160004.0,21077.0,0.0,0.0
5,,,,第1节,10.5,0.8,-10.5,0.87,149.5,0.83,149.5,0.83,10.5,,,,0.0,0.0,1.0,0.0,2.0,0.0,5.0,5.0,0.0,1.0,100.0,0.0,0.0,4.0,0.0,1,9.0,1.0,1.0,20180518160004.0,21077.0,0.0,0.0
6,,,,第1节,10.5,0.8,-10.5,0.87,149.5,0.83,149.5,0.83,10.5,,,,0.0,0.0,1.0,0.0,2.0,0.0,5.0,5.0,0.0,1.0,100.0,0.0,0.0,4.0,0.0,1,9.0,0.0,1.0,20180518160005.0,21077.0,0.0,0.0
7,,,,第1节,10.5,0.8,-10.5,0.87,149.5,0.83,149.5,0.83,10.5,,,,0.0,0.0,1.0,0.0,2.0,0.0,5.0,5.0,0.0,1.0,100.0,0.0,0.0,4.0,0.0,1,9.0,0.0,1.0,20180518160005.0,11077.0,0.0,0.0
8,,,,第1节,10.5,0.8,-10.5,0.87,149.5,0.83,149.5,0.83,10.5,,,,0.0,0.0,1.0,0.0,2.0,0.0,5.0,5.0,0.0,1.0,100.0,0.0,0.0,4.0,0.0,1,8.0,47.0,1.0,20180518160016.0,11077.0,0.0,0.0
9,,,,第1节,10.5,0.83,-10.5,0.83,148.5,0.83,148.5,0.83,148.5,,,,0.0,0.0,1.0,0.0,2.0,0.0,5.0,5.0,0.0,1.0,100.0,0.0,0.0,4.0,0.0,1,8.0,47.0,1.0,20180518160016.0,11077.0,0.0,0.0
10,,,,第1节,10.5,0.83,-10.5,0.83,148.5,0.83,148.5,0.83,148.5,,,,0.0,0.0,1.0,0.0,2.0,0.0,5.0,5.0,0.0,1.0,100.0,0.0,0.0,4.0,0.0,1,8.0,44.0,1.0,20180518160020.0,11077.0,0.0,0.0
11,,,,第1节,10.5,0.83,-10.5,0.83,148.5,0.83,148.5,0.83,148.5,,,,0.0,0.0,1.0,0.0,2.0,0.0,5.0,5.0,0.0,1.0,100.0,0.0,0.0,4.0,0.0,1,8.0,44.0,0.0,20180518160020.0,11077.0,0.0,0.0
