,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
37,,,,第1节,9.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,9.5,1.0,0.83,,,0.0,3.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,1,8.0,GD,36.0,0,,11077.0,0.0,0.0,
38,,,,第1节,-9.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,-9.5,1.0,0.83,,,0.0,3.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,1,8.0,GD,36.0,0,,11077.0,0.0,0.0,
39,,,,第1节,153.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,153.5,1.0,0.83,,,0.0,3.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,1,8.0,GD,36.0,0,,11077.0,0.0,0.0,
40,,,,第1节,153.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,153.5,1.0,0.0,,,0.0,3.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,1,8.0,GD,36.0,0,,11077.0,0.0,0.0,
41,,,,第1节,153.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,153.5,1.0,0.0,,,0.0,3.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,1,8.0,GD,20.0,0,,11077.0,0.0,0.0,
42,,,,第1节,153.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,153.5,1.0,0.0,,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,1,8.0,GD,20.0,0,,21086.0,0.0,0.0,
43,,,,第1节,152.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,152.5,1.0,0.0,,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,1,8.0,GD,20.0,0,,11077.0,0.0,0.0,
44,,,,第1节,152.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,152.5,1.0,0.0,1:2,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,1,8.0,GD,20.0,0,,11078.0,0.0,0.0,
45,,,,第1节,8.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,8.5,1.0,0.0,1:2,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,1,8.0,GD,20.0,0,,11078.0,0.0,0.0,
46,,,,第1节,-8.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,-8.5,1.0,0.0,1:2,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,1,8.0,GD,20.0,0,,11078.0,0.0,0.0,
47,,,,第1节,153.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,153.5,1.0,0.0,1:2,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,1,8.0,GD,20.0,0,,11078.0,0.0,0.0,
48,,,,第1节,153.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,153.5,1.0,0.0,1:2,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,1,8.0,GD,20.0,0,,11078.0,0.0,0.0,
49,,,,第1节,153.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,153.5,1.0,0.0,1:2,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,1,8.0,GD,20.0,0,,11080.0,0.0,0.0,"0.79,0.50"
50,,,,第1节,153.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,153.5,1.0,0.87,2:2,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,1,8.0,GD,20.0,0,,11078.0,0.0,0.0,"0.79,0.50"
51,,,,第1节,152.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,152.5,1.0,0.8,2:2,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,1,8.0,GD,20.0,0,,11078.0,0.0,0.0,"0.79,0.50"
52,,,,第1节,152.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,152.5,1.0,0.0,2:2,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,1,8.0,GD,20.0,0,,11078.0,0.0,0.0,"0.79,0.50"
53,,,,第1节,152.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,152.5,1.0,0.0,2:2,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,1,8.0,GD,20.0,0,,11079.0,0.0,0.0,"0.79,0.50"
54,,,,第1节,152.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,152.5,1.0,0.0,,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,1,8.0,GD,20.0,0,,21077.0,0.0,0.0,
55,,,,第1节,152.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,152.5,1.0,0.83,,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,1,8.0,GD,20.0,0,,21077.0,0.0,0.0,
56,,,,第1节,153.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,153.5,1.0,0.83,,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,1,8.0,GD,20.0,0,,21077.0,0.0,0.0,
57,,,,第1节,153.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,153.5,1.0,0.83,,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,1,8.0,GD,20.0,0,,21077.0,0.0,0.0,
58,,,,第1节,152.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,152.5,1.0,0.83,,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,1,8.0,GD,20.0,0,,21077.0,0.0,0.0,
59,,,,第1节,152.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,152.5,1.0,0.83,,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,1,8.0,GD,2.0,0,,11077.0,0.0,0.0,
60,,,,第1节,152.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,152.5,1.0,0.83,,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,1,8.0,GD,2.0,0,,11095.0,0.0,0.0,"0.87,0.65"
61,,,,第1节,152.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,152.5,1.0,0.83,,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,1,7.0,GD,44.0,0,,21077.0,0.0,0.0,
62,,,,第1节,150.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,150.5,1.0,0.83,,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,1,7.0,GD,44.0,0,,21077.0,0.0,0.0,
63,,,,第1节,150.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,150.5,1.0,0.83,,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,1,7.0,GD,37.0,0,,11077.0,0.0,0.0,
64,,,,第1节,150.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,150.5,1.0,0.83,,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,1,7.0,GD,37.0,0,,11077.0,0.0,0.0,
65,,,,第1节,150.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,150.5,1.0,0.83,,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,1,7.0,GD,39.0,0,,11077.0,0.0,0.0,
66,,,,第1节,150.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,150.5,1.0,0.83,,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,1,7.0,GD,39.0,0,,11074.0,0.0,0.0,"0.90,0.47"
67,,,,第1节,150.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,150.5,1.0,0.83,,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,3.0,0.0,1,7.0,GD,39.0,0,,21077.0,0.0,0.0,
68,,,,第1节,150.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,150.5,1.0,0.83,,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,3.0,0.0,1,7.0,GD,28.0,0,,21077.0,0.0,0.0,
69,,,,第1节,7.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,7.5,1.0,0.8,,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,3.0,0.0,1,7.0,GD,28.0,0,,21077.0,0.0,0.0,
70,,,,第1节,-7.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,-7.5,1.0,0.87,,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,3.0,0.0,1,7.0,GD,28.0,0,,21077.0,0.0,0.0,
71,,,,第1节,152.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,152.5,1.0,0.87,,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,3.0,0.0,1,7.0,GD,28.0,0,,21077.0,0.0,0.0,
72,,,,第1节,152.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,152.5,1.0,0.0,,,0.0,3.0,0.0,6.0,1.0,0.0,6.0,3.0,0.0,1,7.0,GD,28.0,0,,21077.0,0.0,0.0,
73,,,,第1节,152.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,152.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,6.0,8.0,0.0,1,7.0,GD,28.0,0,,21074.0,0.0,0.0,"0.10,0.47"
74,,,,第1节,152.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,152.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,7.0,GD,28.0,0,,11077.0,0.0,0.0,
75,,,,第1节,152.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,152.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,7.0,GD,17.0,0,,11077.0,0.0,0.0,
76,,,,第1节,8.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,8.5,1.0,0.83,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,7.0,GD,17.0,0,,11077.0,0.0,0.0,
77,,,,第1节,-8.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,-8.5,1.0,0.83,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,7.0,GD,17.0,0,,11077.0,0.0,0.0,
78,,,,第1节,153.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,153.5,1.0,0.83,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,7.0,GD,17.0,0,,11077.0,0.0,0.0,
79,,,,第1节,153.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,153.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,7.0,GD,17.0,0,,11077.0,0.0,0.0,
80,,,,第1节,153.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,153.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,7.0,GD,17.0,0,,11094.0,0.0,0.0,"0.77,0.88"
81,,,,第1节,153.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,153.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,54.0,0,,21077.0,0.0,0.0,
82,,,,第1节,151.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,151.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,54.0,0,,21077.0,0.0,0.0,
83,,,,第1节,151.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,151.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,54.0,0,,11086.0,0.0,0.0,
84,,,,第1节,151.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,151.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,53.0,0,,21077.0,0.0,0.0,
85,,,,第1节,151.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,151.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,53.0,0,,21077.0,0.0,0.0,
86,,,,第1节,151.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,151.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,45.0,0,,21077.0,0.0,0.0,
87,,,,第1节,151.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,151.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,45.0,0,,11086.0,0.0,0.0,
88,,,,第1节,151.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,151.5,1.0,0.87,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,45.0,0,,21077.0,0.0,0.0,
89,,,,第1节,151.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,151.5,1.0,0.8,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,45.0,0,,21077.0,0.0,0.0,
90,,,,第1节,151.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,151.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,45.0,0,,21077.0,0.0,0.0,
91,,,,第1节,151.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,151.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,40.0,0,,21077.0,0.0,0.0,
92,,,,第1节,151.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,151.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,40.0,0,,21077.0,0.0,0.0,
93,,,,第1节,151.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,151.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,41.0,0,,21077.0,0.0,0.0,
94,,,,第1节,151.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,151.5,1.0,0.83,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,41.0,0,,21077.0,0.0,0.0,
95,,,,第1节,150.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,150.5,1.0,0.83,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,41.0,0,,21077.0,0.0,0.0,
96,,,,第1节,150.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,150.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,41.0,0,,11077.0,0.0,0.0,
97,,,,第1节,150.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,150.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,31.0,0,,11077.0,0.0,0.0,
98,,,,第1节,150.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,150.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,31.0,0,,11095.0,0.0,0.0,"0.91,0.34"
99,,,,第1节,150.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,150.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,31.0,0,,21077.0,0.0,0.0,
100,,,,第1节,149.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,149.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,31.0,0,,11077.0,0.0,0.0,
101,,,,第1节,149.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,149.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,31.0,0,,11077.0,0.0,0.0,
102,,,,第1节,149.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,149.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,25.0,0,,11077.0,0.0,0.0,
103,,,,第1节,149.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,149.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,0.0,1,6.0,GD,25.0,0,,11074.0,0.0,0.0,"0.91,0.32"
104,,,,第1节,149.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,149.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,5.0,0.0,1,6.0,GD,12.0,0,,21077.0,0.0,0.0,
105,,,,第1节,7.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,7.5,1.0,0.8,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,5.0,0.0,1,6.0,GD,12.0,0,,21077.0,0.0,0.0,
106,,,,第1节,-7.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,-7.5,1.0,0.87,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,5.0,0.0,1,6.0,GD,12.0,0,,21077.0,0.0,0.0,
107,,,,第1节,151.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,151.5,1.0,0.87,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,5.0,0.0,1,6.0,GD,12.0,0,,21077.0,0.0,0.0,
108,,,,第1节,151.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,151.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,5.0,0.0,1,6.0,GD,12.0,0,,21077.0,0.0,0.0,
109,,,,第1节,151.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,151.5,1.0,0.0,,,0.0,4.0,0.0,6.0,1.0,0.0,8.0,5.0,0.0,1,6.0,GD,11.0,0,,21077.0,0.0,0.0,
