,AM,AS,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HO,LM,PG,PI,RO,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
18,,,,4.0,-3.5,0.7142857142857143,3.5,1.0,121.5,1.0,121.5,0.7142857142857143,,14.0,,1.0,,6,5,11.0,18.0,12.0,6.0,2.0,2.0,4.0,3.0,75.0,54.5,52,57,0,1,3.0,21.0,1.0,20181023014437.0,21077.0,0.2222222222222222,3.0
19,,,,4.0,-3.5,0.7142857142857143,3.5,1.0,121.5,1.0,121.5,0.7142857142857143,,14.0,,1.0,,6,5,11.0,18.0,12.0,6.0,2.0,2.0,4.0,3.0,75.0,54.5,52,57,0,1,3.0,21.0,1.0,20181023014437.0,11077.0,0.2222222222222222,3.0
20,,,,4.0,-3.5,0.7142857142857143,3.5,1.0,120.5,0.9090909090909091,120.5,0.7692307692307693,,14.0,,1.0,,6,5,11.0,18.0,12.0,6.0,2.0,2.0,4.0,3.0,75.0,54.5,52,57,0,1,3.0,5.0,1.0,20181023014453.0,11077.0,0.13333333333333333,4.25
21,,,,4.0,-3.5,0.7692307692307693,3.5,0.9090909090909091,122.5,0.8695652173913043,122.5,0.8,,12.0,^,1.0,,6,5,11.0,19.0,12.0,6.0,2.0,2.0,4.0,3.0,75.0,54.5,52,59,0,1,3.0,3.0,1.0,20181023014455.0,21074^11077,0.09090909090909091,5.75
22,,,,4.0,-3.5,0.7692307692307693,3.5,0.9090909090909091,122.5,0.8333333333333334,122.5,0.8333333333333334,,12.0,,1.0,,6,5,11.0,19.0,12.0,6.0,2.0,2.0,4.0,3.0,75.0,54.5,52,59,0,1,3.0,2.0,1.0,20181023014456.0,11077.0,0.09090909090909091,5.75
23,,,,4.0,-3.5,0.7692307692307693,3.5,0.9090909090909091,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,,1.0,,6,5,11.0,19.0,12.0,6.0,2.0,2.0,4.0,3.0,75.0,54.5,52,59,0,1,2.0,56.0,1.0,20181023014504.0,11077.0,0.08333333333333333,6.0
24,,,,4.0,-3.5,0.7692307692307693,3.5,0.9090909090909091,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,,1.0,,6,5,11.0,19.0,12.0,6.0,2.0,2.0,4.0,3.0,75.0,54.5,52,59,0,1,2.0,55.0,1.0,20181023014505.0,11077.0,0.08333333333333333,6.0
25,,,,4.0,-3.5,0.7142857142857143,3.5,1.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,,1.0,,6,5,11.0,19.0,12.0,6.0,2.0,2.0,4.0,3.0,75.0,54.5,52,59,0,1,2.0,47.0,1.0,20181023014513.0,11077.0,0.08333333333333333,6.0
26,,,,4.0,-6.5,0.7692307692307693,6.5,0.9090909090909091,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,,1.0,,6,5,11.0,19.0,12.0,6.0,2.0,2.0,4.0,3.0,75.0,54.5,52,59,0,1,2.0,45.0,1.0,20181023014515.0,21077.0,0.08333333333333333,6.0
27,,,,4.0,-6.5,0.7142857142857143,6.5,1.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,,1.0,,6,5,11.0,19.0,12.0,6.0,2.0,2.0,4.0,3.0,75.0,54.5,52,59,0,1,2.0,44.0,0.0,20181023014516.0,21077.0,0.044444444444444446,7.75
28,,,,4.0,-6.5,0.7142857142857143,6.5,1.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,,1.0,,6,5,11.0,19.0,12.0,6.0,2.0,2.0,4.0,3.0,75.0,54.5,52,59,0,1,2.0,44.0,0.0,20181023014522.0,11086.0,0.044444444444444446,7.75
29,,,,4.0,-6.5,0.7142857142857143,6.5,1.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,,1.0,,6,5,11.0,19.0,12.0,6.0,2.0,2.0,4.0,3.0,75.0,54.5,52,59,0,1,2.0,44.0,0.0,20181023014523.0,11086.0,0.044444444444444446,7.75
30,,,,4.0,-6.5,0.7142857142857143,6.5,1.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,,1.0,,6,5,11.0,19.0,12.0,6.0,2.0,2.0,5.0,3.0,75.0,54.5,52,59,0,1,2.0,44.0,0.0,20181023014531.0,11086.0,0.044444444444444446,7.75
31,,,,4.0,-6.5,0.7142857142857143,6.5,1.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,,1.0,,6,5,11.0,19.0,12.0,6.0,2.0,2.0,6.0,3.0,75.0,54.5,52,59,0,1,2.0,44.0,0.0,20181023014533.0,11086.0,0.044444444444444446,7.75
32,,,,4.0,-7.5,0.8695652173913043,7.5,0.8,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,1:2,1.0,,6,5,11.0,19.0,12.0,6.0,2.0,2.0,6.0,3.0,75.0,54.5,52,59,0,1,2.0,44.0,0.0,20181023014549.0,21078.0,0.044444444444444446,7.75
33,,,,4.0,-7.5,0.8333333333333334,7.5,0.8333333333333334,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,1:2^2:2,1.0,,6,5,11.0,19.0,12.0,7.0,2.0,2.0,6.0,3.0,75.0,58.3,52,60,0,1,2.0,44.0,0.0,20181023014559.0,21079^21078,0.03571428571428571,8.5
34,,,,4.0,-7.5,0.7692307692307693,7.5,0.9090909090909091,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,2:2,1.0,,6,5,11.0,19.0,12.0,8.0,2.0,2.0,6.0,3.0,75.0,61.5,52,61,0,1,2.0,44.0,0.0,20181023014606.0,21079.0,0.025,9.5
35,,,,4.0,-7.5,0.7692307692307693,7.5,0.9090909090909091,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,2:2,1.0,,6,5,11.0,19.0,12.0,8.0,2.0,2.0,6.0,3.0,75.0,61.5,52,61,0,1,2.0,44.0,1.0,20181023014625.0,21079.0,0.025,9.5
36,,,,4.0,-7.5,0.7142857142857143,7.5,1.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,2:2,1.0,,6,5,11.0,19.0,12.0,8.0,2.0,2.0,6.0,3.0,75.0,61.5,52,61,0,1,2.0,35.0,1.0,20181023014634.0,21079.0,0.025,9.5
37,,,,4.0,-8.5,0.7142857142857143,8.5,1.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,,1.0,,6,5,11.0,19.0,12.0,8.0,2.0,2.0,6.0,3.0,75.0,61.5,52,61,0,1,2.0,28.0,1.0,20181023014642.0,21077.0,0.011111111111111112,13.0
38,,,,4.0,-8.5,0.7142857142857143,8.5,1.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,,1.0,,6,5,11.0,19.0,12.0,8.0,2.0,2.0,6.0,3.0,75.0,61.5,52,61,0,1,2.0,27.0,0.0,20181023014642.0,21077.0,0.011111111111111112,13.0
39,,,,4.0,-7.5,0.7142857142857143,7.5,1.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,,1.0,,6,5,11.0,19.0,12.0,8.0,2.0,2.0,6.0,3.0,75.0,61.5,52,61,0,1,2.0,27.0,0.0,20181023014654.0,21077.0,0.02,10.0
40,,,,4.0,-7.5,0.7142857142857143,7.5,1.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,,1.0,,6,5,11.0,19.0,12.0,8.0,2.0,2.0,6.0,3.0,75.0,61.5,52,61,0,1,2.0,27.0,1.0,20181023014655.0,21077.0,0.02,10.0
41,,,,4.0,-7.5,0.7142857142857143,7.5,1.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,,1.0,,6,5,11.0,19.0,12.0,8.0,2.0,2.0,6.0,3.0,75.0,61.5,52,61,0,1,2.0,18.0,1.0,20181023014703.0,21077.0,0.02,10.0
42,,,,4.0,-8.5,1.0,8.5,0.7142857142857143,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,,1.0,,6,5,11.0,19.0,12.0,8.0,2.0,2.0,6.0,3.0,75.0,61.5,52,61,0,1,2.0,10.0,1.0,20181023014712.0,21077.0,0.016666666666666666,10.5
43,,,,4.0,-7.5,1.0,7.5,0.7142857142857143,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,^,1.0,,6,5,12.0,19.0,12.0,8.0,2.0,2.0,6.0,3.0,75.0,61.5,54,61,0,1,2.0,9.0,1.0,20181023014712.0,11074^21077,0.030303030303030304,9.0
44,,,,4.0,-7.5,1.0,7.5,0.7142857142857143,122.5,0.8333333333333334,122.5,0.8333333333333334,,10.0,,1.0,,6,5,12.0,19.0,12.0,8.0,2.0,2.0,6.0,3.0,75.0,61.5,54,61,0,1,2.0,5.0,1.0,20181023014717.0,21077.0,0.030303030303030304,9.0
45,,,,4.0,-7.5,0.0,7.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,12.0,19.0,12.0,8.0,2.0,2.0,6.0,3.0,75.0,61.5,54,61,0,1,1.0,56.0,1.0,20181023014726.0,21077.0,0.025,9.5
46,,,,4.0,-7.5,0.0,7.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,12.0,19.0,12.0,8.0,2.0,2.0,6.0,3.0,75.0,61.5,54,61,0,1,1.0,52.0,0.0,20181023014730.0,21077.0,0.025,9.5
47,,,,4.0,-7.5,0.0,7.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,12.0,19.0,12.0,8.0,2.0,2.0,6.0,3.0,75.0,61.5,54,61,0,1,1.0,54.0,0.0,20181023014737.0,21077.0,0.025,9.5
48,,,,4.0,-7.5,0.0,7.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,12.0,19.0,12.0,8.0,2.0,2.0,6.0,3.0,75.0,61.5,54,61,0,1,1.0,54.0,0.0,20181023014738.0,21086.0,0.025,9.5
49,,,,4.0,-7.5,0.0,7.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,12.0,19.0,12.0,8.0,2.0,2.0,6.0,3.0,75.0,61.5,54,61,0,1,1.0,54.0,0.0,20181023014739.0,21086.0,0.025,9.5
50,,,,4.0,-7.5,0.0,7.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,12.0,19.0,12.0,8.0,2.0,2.0,6.0,3.0,75.0,61.5,54,61,0,1,1.0,54.0,0.0,20181023014742.0,21086.0,0.025,9.5
51,,,,4.0,-6.5,0.0,6.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,12.0,19.0,12.0,8.0,2.0,2.0,6.0,4.0,75.0,61.5,54,61,0,1,1.0,54.0,0.0,20181023014743.0,21086.0,0.044444444444444446,7.75
52,,,,4.0,-6.5,0.0,6.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,12.0,19.0,12.0,8.0,2.0,2.0,6.0,4.0,75.0,61.5,54,61,0,1,1.0,54.0,0.0,20181023014744.0,21086.0,0.044444444444444446,7.75
53,,,,4.0,-6.5,0.0,6.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,12.0,19.0,12.0,8.0,2.0,2.0,6.0,4.0,75.0,61.5,54,61,0,1,1.0,54.0,1.0,20181023014745.0,21086.0,0.044444444444444446,7.75
54,,,,4.0,-6.5,0.0,6.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,12.0,19.0,12.0,8.0,2.0,2.0,6.0,4.0,75.0,61.5,54,61,0,1,1.0,48.0,1.0,20181023014750.0,21086.0,0.044444444444444446,7.75
55,,,,4.0,-5.5,0.0,5.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,^,1.0,,6,5,13.0,19.0,12.0,8.0,2.0,2.0,6.0,4.0,75.0,61.5,56,61,0,1,1.0,42.0,1.0,20181023014757.0,11074^21077,0.07142857142857142,6.5
56,,,,4.0,-5.5,0.0,5.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,13.0,19.0,12.0,8.0,2.0,2.0,6.0,4.0,75.0,61.5,56,61,0,1,1.0,40.0,1.0,20181023014759.0,21077.0,0.07142857142857142,6.5
57,,,,4.0,-5.5,0.0,5.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,13.0,19.0,12.0,8.0,2.0,2.0,6.0,4.0,75.0,61.5,56,61,0,1,1.0,31.0,1.0,20181023014807.0,21077.0,0.0625,7.0
58,,,,4.0,-5.5,0.0,5.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,13.0,19.0,12.0,8.0,2.0,2.0,6.0,4.0,75.0,61.5,56,61,0,1,1.0,22.0,1.0,20181023014816.0,21077.0,0.05555555555555555,7.25
59,,,,4.0,-5.5,0.0,5.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,13.0,19.0,12.0,8.0,2.0,2.0,6.0,4.0,75.0,61.5,56,61,0,1,1.0,18.0,0.0,20181023014820.0,21077.0,0.05,7.5
60,,,,4.0,-5.5,0.0,5.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,13.0,19.0,12.0,8.0,2.0,2.0,6.0,4.0,75.0,61.5,56,61,0,1,1.0,20.0,0.0,20181023014837.0,21077.0,0.05,7.5
61,,,,4.0,-5.5,0.0,5.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,13.0,19.0,12.0,8.0,2.0,2.0,6.0,4.0,75.0,61.5,56,61,0,1,1.0,20.0,1.0,20181023014840.0,21077.0,0.05,7.5
62,,,,4.0,-5.5,0.0,5.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,13.0,19.0,12.0,8.0,2.0,2.0,6.0,4.0,75.0,61.5,56,61,0,1,1.0,11.0,1.0,20181023014849.0,21077.0,0.044444444444444446,7.75
63,,,,4.0,-5.5,0.0,5.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,13.0,19.0,12.0,8.0,2.0,2.0,6.0,4.0,75.0,61.5,56,61,0,1,1.0,6.0,0.0,20181023014854.0,21077.0,0.04,8.0
64,,,,4.0,-5.5,0.0,5.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,13.0,19.0,12.0,8.0,2.0,2.0,6.0,4.0,75.0,61.5,56,61,0,1,1.0,8.0,0.0,20181023014900.0,21077.0,0.04,8.0
65,,,,4.0,-5.5,0.0,5.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,13.0,19.0,12.0,8.0,2.0,2.0,6.0,4.0,75.0,61.5,56,61,0,1,1.0,8.0,0.0,20181023014901.0,21086.0,0.04,8.0
66,,,,4.0,-5.5,0.0,5.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,13.0,19.0,12.0,8.0,2.0,2.0,6.0,4.0,75.0,61.5,56,61,0,1,1.0,8.0,0.0,20181023014902.0,21086.0,0.04,8.0
67,,,,4.0,-3.5,0.0,3.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,1:2,1.0,,6,5,13.0,19.0,12.0,8.0,2.0,2.0,6.0,4.0,75.0,61.5,56,61,0,1,1.0,8.0,0.0,20181023014923.0,11078.0,0.21052631578947367,3.25
68,,,,4.0,-4.5,0.0,4.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,^1:2,1.0,,6,5,13.0,19.0,13.0,8.0,2.0,2.0,6.0,5.0,76.5,61.5,56,61,0,1,1.0,8.0,0.0,20181023014923.0,21086^11078,0.125,4.5
69,,,,4.0,-4.5,0.0,4.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,2:2,1.0,,6,5,13.0,19.0,14.0,8.0,2.0,2.0,6.0,5.0,77.8,61.5,58,61,0,1,1.0,8.0,0.0,20181023015000.0,11079.0,0.14285714285714285,4.0
70,,,,4.0,-4.5,0.0,4.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,2:2,1.0,,6,5,13.0,19.0,14.0,8.0,2.0,2.0,6.0,5.0,77.8,61.5,58,61,0,1,1.0,8.0,1.0,20181023015003.0,11079.0,0.14285714285714285,4.0
71,,,,4.0,-4.5,0.0,4.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,2:2,1.0,,6,5,13.0,19.0,14.0,8.0,2.0,2.0,6.0,5.0,77.8,61.5,58,61,0,1,1.0,4.0,0.0,20181023015006.0,11079.0,0.14285714285714285,4.0
72,44.0,5.0,,4.0,-4.5,0.0,4.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,,1.0,,6,5,13.0,19.0,14.0,8.0,2.0,2.0,6.0,5.0,77.8,61.5,58,61,0,1,1.0,4.0,0.0,20181023015011.0,21081.0,0.14285714285714285,4.0
73,44.0,5.0,,4.0,-4.5,0.0,4.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,^,1.0,,6,5,13.0,19.0,14.0,8.0,2.0,1.0,6.0,5.0,77.8,61.5,58,61,0,1,1.0,4.0,0.0,20181023015012.0,21077^21081,0.14285714285714285,4.0
74,44.0,5.0,,4.0,-4.5,0.0,4.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,,3.0,^,1.0,,6,5,13.0,19.0,14.0,8.0,2.0,1.0,6.0,5.0,77.8,61.5,58,61,0,1,1.0,9.0,0.0,20181023015014.0,21077^21081,0.14285714285714285,4.0
75,,,0.0,4.0,-4.5,0.0,4.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,0.0,3.0,,1.0,0.0,6,5,13.0,19.0,14.0,8.0,2.0,1.0,6.0,5.0,77.8,61.5,58,61,0,1,1.0,9.0,1.0,20181023015150.0,21077.0,0.14285714285714285,4.0
76,,,0.0,4.0,-4.5,0.0,4.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,0.0,3.0,,1.0,0.0,6,5,13.0,19.0,14.0,8.0,2.0,1.0,6.0,5.0,77.8,61.5,58,61,0,1,1.0,0.0,1.0,20181023015158.0,21077.0,0.13333333333333333,4.25
77,,,0.0,4.0,-4.5,0.0,4.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,0.0,3.0,,1.0,0.0,6,5,13.0,19.0,14.0,8.0,2.0,1.0,6.0,5.0,77.8,61.5,58,61,0,1,0.0,51.0,1.0,20181023015207.0,21077.0,0.11764705882352941,4.75
78,,,0.0,4.0,-4.5,0.0,4.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,0.0,3.0,,1.0,0.0,6,5,13.0,19.0,14.0,8.0,2.0,1.0,6.0,5.0,77.8,61.5,58,61,0,1,0.0,45.0,0.0,20181023015213.0,21077.0,0.09090909090909091,5.75
79,,,0.0,4.0,-4.5,0.0,4.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,0.0,3.0,,1.0,0.0,6,5,13.0,19.0,14.0,8.0,2.0,1.0,6.0,5.0,77.8,61.5,58,61,0,1,0.0,45.0,0.0,20181023015224.0,11086.0,0.09090909090909091,5.75
80,,,0.0,4.0,-4.5,0.0,4.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,0.0,3.0,,1.0,0.0,6,5,13.0,19.0,14.0,8.0,2.0,1.0,6.0,5.0,77.8,61.5,58,61,0,1,0.0,45.0,0.0,20181023015225.0,11086.0,0.09090909090909091,5.75
81,,,0.0,4.0,-4.5,0.0,4.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,0.0,3.0,1:2,1.0,0.0,6,5,13.0,19.0,14.0,8.0,2.0,1.0,6.0,5.0,77.8,61.5,58,61,0,1,0.0,45.0,0.0,20181023015231.0,21078.0,0.1111111111111111,5.0
82,,,0.0,4.0,-4.5,0.0,4.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,0.0,3.0,^1:2,1.0,0.0,6,5,13.0,19.0,14.0,8.0,2.0,1.0,7.0,5.0,77.8,61.5,58,61,0,1,0.0,45.0,0.0,20181023015232.0,11086^21078,0.1111111111111111,5.0
83,,,0.0,4.0,-4.5,0.0,4.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,0.0,3.0,^1:2,1.0,0.0,6,5,13.0,19.0,14.0,8.0,2.0,1.0,7.0,5.0,77.8,61.5,58,61,0,1,0.0,47.0,0.0,20181023015233.0,11086^21078,0.1111111111111111,5.0
84,,,0.0,4.0,-4.5,0.0,4.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,0.0,3.0,1:2^2:2,1.0,0.0,6,5,13.0,19.0,14.0,9.0,2.0,1.0,7.0,5.0,77.8,64.3,58,62,0,1,0.0,47.0,0.0,20181023015241.0,21079^21078,0.08333333333333333,6.0
85,,,0.0,4.0,-4.5,0.0,4.5,0.0,122.5,0.8333333333333334,122.5,0.8333333333333334,0.0,3.0,2:2,1.0,0.0,6,5,13.0,19.0,14.0,10.0,2.0,1.0,7.0,5.0,77.8,66.7,58,63,0,1,0.0,47.0,0.0,20181023015255.0,21079.0,0.05,7.5
