,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
0,,,4.0,-30.5,0.8333333333333334,30.5,0.8333333333333334,170.5,0.8695652173913043,170.5,0.8,,,,5.0,9,16.0,18.0,9.0,24.0,2,4.0,4.0,1.0,45.0,85.7,56,87,0,1,6.0,34.0,1,20181027020526,11077
1,,,4.0,-30.5,0.8333333333333334,30.5,0.8333333333333334,170.5,0.8,170.5,0.8695652173913043,,,,5.0,9,16.0,18.0,9.0,24.0,2,4.0,4.0,1.0,45.0,85.7,56,87,0,1,6.0,28.0,0.0,20181027020531.0,11077
2,,,4.0,-30.5,0.8333333333333334,30.5,0.8333333333333334,170.5,0.8,170.5,0.8695652173913043,,,,5.0,9,16.0,18.0,9.0,24.0,2,4.0,4.0,1.0,45.0,85.7,56,87,0,1,6.0,28.0,0.0,20181027020532.0,11077
3,,,4.0,-30.5,0.8333333333333334,30.5,0.8333333333333334,170.5,0.8,170.5,0.8695652173913043,,^,,5.0,9,17.0,18.0,9.0,24.0,2,4.0,4.0,1.0,45.0,85.7,56,87,0,1,6.0,28.0,0.0,20181027020532.0,11077.0
4,,,4.0,-28.5,0.8333333333333334,28.5,0.8333333333333334,170.5,0.8,170.5,0.8695652173913043,,^,,5.0,9,17.0,18.0,9.0,24.0,2,4.0,4.0,2.0,45.0,85.7,56,87,0,1,6.0,28.0,0.0,20181027020534.0,21086^11077
5,,,4.0,-28.5,0.7692307692307693,28.5,0.9090909090909091,173.5,0.7692307692307693,173.5,0.9090909090909091,,1:1,,5.0,9,17.0,18.0,9.0,24.0,2,4.0,4.0,2.0,45.0,85.7,56,87,0,1,6.0,28.0,0.0,20181027020535.0,11078.0
6,,,4.0,-29.5,0.8333333333333334,29.5,0.8333333333333334,172.5,0.8333333333333334,172.5,0.8333333333333334,,1:1^,,5.0,9,17.0,18.0,9.0,24.0,2,4.0,4.0,2.0,42.9,85.7,56,87,0,1,6.0,28.0,1.0,20181027020609.0,11080^21077
7,,,4.0,-29.5,0.8333333333333334,29.5,0.8333333333333334,172.5,0.8333333333333334,172.5,0.8333333333333334,,1:1^,,5.0,9,17.0,18.0,9.0,24.0,2,4.0,4.0,2.0,42.9,85.7,56,87,0,1,6.0,28.0,1.0,20181027020610.0,11080^21077
8,,,4.0,-29.5,0.8333333333333334,29.5,0.8333333333333334,172.5,0.8333333333333334,172.5,0.8333333333333334,,,,5.0,9,17.0,18.0,9.0,24.0,2,4.0,4.0,2.0,42.9,85.7,56,87,0,1,6.0,27.0,1.0,20181027020611.0,21077.0
9,,,4.0,-29.5,0.8333333333333334,29.5,0.8333333333333334,171.5,0.8695652173913043,171.5,0.8,,,,5.0,9,17.0,18.0,9.0,24.0,2,4.0,4.0,2.0,42.9,85.7,56,87,0,1,6.0,18.0,1.0,20181027020619.0,21077.0
10,,,4.0,-29.5,0.8333333333333334,29.5,0.8333333333333334,171.5,0.7692307692307693,171.5,0.9090909090909091,,,,5.0,9,17.0,18.0,9.0,24.0,2,4.0,4.0,2.0,42.9,85.7,56,87,0,1,6.0,10.0,1.0,20181027020628.0,21077.0
11,,,4.0,-29.5,0.8333333333333334,29.5,0.8333333333333334,170.5,0.8695652173913043,170.5,0.8,,,,5.0,9,17.0,18.0,9.0,24.0,2,4.0,4.0,2.0,42.9,85.7,56,87,0,1,6.0,6.0,0.0,20181027020631.0,21077.0
12,,,4.0,-29.5,0.8333333333333334,29.5,0.8333333333333334,170.5,0.8695652173913043,170.5,0.8,,^,,5.0,9,17.0,18.0,9.0,24.0,2,4.0,5.0,2.0,42.9,85.7,56,87,0,1,6.0,6.0,0.0,20181027020633.0,11086^21077
13,,,4.0,-30.5,0.9090909090909091,30.5,0.7692307692307693,172.5,0.7692307692307693,172.5,0.9090909090909091,,1:2,,5.0,9,17.0,18.0,9.0,24.0,2,4.0,5.0,2.0,42.9,85.7,56,87,0,1,6.0,6.0,0.0,20181027020638.0,21078.0
14,,,4.0,-30.5,0.8333333333333334,30.5,0.8333333333333334,172.5,0.8333333333333334,172.5,0.8333333333333334,,1:2^2:2,,5.0,9,17.0,18.0,9.0,25.0,2,4.0,5.0,2.0,42.9,86.2,58,88,0,1,6.0,6.0,0.0,20181027020652.0,21079^21078
15,,,4.0,-30.5,0.8333333333333334,30.5,0.8333333333333334,172.5,0.9090909090909091,172.5,0.7692307692307693,11.0,2:2^,,5.0,9,17.0,18.0,9.0,26.0,2,4.0,5.0,2.0,42.9,86.7,58,89,0,1,6.0,6.0,0.0,20181027020704.0,21079^11077
16,,,4.0,-30.5,0.8333333333333334,30.5,0.8333333333333334,172.5,0.9090909090909091,172.5,0.7692307692307693,11.0,,,5.0,9,17.0,18.0,9.0,26.0,2,4.0,5.0,2.0,42.9,86.7,58,89,0,1,6.0,6.0,1.0,20181027020705.0,11077.0
17,,,4.0,-30.5,0.8333333333333334,30.5,0.8333333333333334,172.5,0.8,172.5,0.8695652173913043,9.0,,,5.0,9,17.0,18.0,9.0,26.0,2,4.0,5.0,2.0,42.9,86.7,58,89,0,1,5.0,57.0,1.0,20181027020713.0,11077.0
18,,,4.0,-29.5,0.8333333333333334,29.5,0.8333333333333334,173.5,0.8695652173913043,173.5,0.8,10.0,^,,5.0,9,18.0,18.0,9.0,26.0,2,4.0,5.0,2.0,42.9,86.7,60,89,0,1,5.0,49.0,1.0,20181027020721.0,11074^21077
19,,,4.0,-29.5,0.8333333333333334,29.5,0.8333333333333334,173.5,0.8695652173913043,173.5,0.8,10.0,,,5.0,9,18.0,18.0,9.0,26.0,2,4.0,5.0,2.0,42.9,86.7,60,89,0,1,5.0,49.0,1.0,20181027020722.0,21077.0
20,,,4.0,-29.5,0.8333333333333334,29.5,0.8333333333333334,173.5,0.7692307692307693,173.5,0.9090909090909091,10.0,,,5.0,9,18.0,18.0,9.0,26.0,2,4.0,5.0,2.0,42.9,86.7,60,89,0,1,5.0,40.0,1.0,20181027020730.0,21077.0
21,,,4.0,-28.5,0.8333333333333334,28.5,0.8333333333333334,172.5,0.8333333333333334,172.5,0.8333333333333334,10.0,,,5.0,9,18.0,18.0,9.0,26.0,2,4.0,5.0,2.0,42.9,86.7,60,89,0,1,5.0,34.0,1.0,20181027020735.0,21077.0
22,,,4.0,-28.5,0.8333333333333334,28.5,0.8333333333333334,172.5,0.8333333333333334,172.5,0.8333333333333334,10.0,^,,5.0,9,19.0,18.0,9.0,26.0,2,4.0,5.0,2.0,42.9,86.7,60,89,0,1,5.0,34.0,1.0,20181027020735.0,11077.0
23,,,4.0,-28.5,0.8333333333333334,28.5,0.8333333333333334,172.5,0.8333333333333334,172.5,0.8333333333333334,10.0,,,5.0,9,19.0,18.0,9.0,26.0,2,4.0,5.0,2.0,42.9,86.7,60,89,0,1,5.0,29.0,1.0,20181027020741.0,21077.0
24,,,4.0,-28.5,0.8333333333333334,28.5,0.8333333333333334,173.5,0.9090909090909091,173.5,0.7692307692307693,10.0,,,5.0,9,19.0,18.0,9.0,26.0,2,4.0,5.0,2.0,42.9,86.7,60,89,0,1,5.0,21.0,1.0,20181027020749.0,21077.0
25,,,4.0,-28.5,0.8333333333333334,28.5,0.8333333333333334,173.5,0.8,173.5,0.8695652173913043,10.0,,,5.0,9,19.0,18.0,9.0,26.0,2,4.0,5.0,2.0,42.9,86.7,60,89,0,1,5.0,13.0,1.0,20181027020757.0,21077.0
26,,,4.0,-28.5,0.8333333333333334,28.5,0.8333333333333334,173.5,0.7142857142857143,173.5,1.0,10.0,,,5.0,9,19.0,18.0,9.0,26.0,2,4.0,5.0,2.0,42.9,86.7,60,89,0,1,5.0,11.0,0.0,20181027020758.0,21077.0
27,,,4.0,-26.5,0.8333333333333334,26.5,0.8333333333333334,173.5,0.7142857142857143,173.5,1.0,10.0,,,5.0,9,19.0,18.0,9.0,26.0,2,4.0,5.0,2.0,42.9,86.7,60,89,0,1,5.0,11.0,0.0,20181027020758.0,11077.0
28,,,4.0,-26.5,0.8333333333333334,26.5,0.8333333333333334,173.5,0.7142857142857143,173.5,1.0,10.0,,,5.0,9,19.0,18.0,9.0,26.0,2,4.0,5.0,2.0,42.9,86.7,60,89,0,1,5.0,11.0,1.0,20181027020813.0,11077.0
29,,,4.0,-26.5,0.8333333333333334,26.5,0.8333333333333334,172.5,0.8333333333333334,172.5,0.8333333333333334,10.0,,,5.0,9,19.0,18.0,9.0,26.0,2,4.0,5.0,2.0,42.9,86.7,60,89,0,1,5.0,2.0,1.0,20181027020821.0,11077.0
30,,,4.0,-26.5,0.8333333333333334,26.5,0.8333333333333334,172.5,0.8,172.5,0.8695652173913043,10.0,,,5.0,9,19.0,18.0,9.0,26.0,2,4.0,5.0,2.0,42.9,86.7,60,89,0,1,5.0,1.0,0.0,20181027020823.0,11077.0
31,,,4.0,-26.5,0.8333333333333334,26.5,0.8333333333333334,172.5,0.8,172.5,0.8695652173913043,10.0,^,,5.0,9,19.0,18.0,9.0,26.0,2,4.0,5.0,3.0,42.9,86.7,60,89,0,1,5.0,1.0,0.0,20181027020825.0,21086^11077
32,,,4.0,-26.5,0.9090909090909091,26.5,0.7692307692307693,173.5,0.8695652173913043,173.5,0.8,10.0,1:2,,5.0,9,19.0,18.0,9.0,26.0,2,4.0,5.0,3.0,42.9,86.7,60,89,0,1,5.0,1.0,0.0,20181027020826.0,11078.0
33,,,4.0,-26.5,0.8333333333333334,26.5,0.8333333333333334,172.5,0.8,172.5,0.8695652173913043,10.0,1:2,,5.0,9,19.0,18.0,9.0,26.0,2,4.0,5.0,3.0,42.9,86.7,60,89,0,1,5.0,1.0,0.0,20181027020827.0,11078.0
34,,,4.0,-26.5,0.8333333333333334,26.5,0.8333333333333334,172.5,0.8,172.5,0.8695652173913043,10.0,1:2,,5.0,9,19.0,18.0,9.0,26.0,2,4.0,5.0,2.0,42.9,86.7,60,89,0,1,5.0,1.0,1.0,20181027020908.0,11078.0
35,,,4.0,-24.5,0.8333333333333334,24.5,0.8333333333333334,172.5,0.8,172.5,0.8695652173913043,8.0,^,,6.0,9,19.0,18.0,9.0,26.0,2,4.0,5.0,2.0,42.9,86.7,65,89,0,1,4.0,57.0,1.0,20181027020912.0,11075^21077
