,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,3.0,-18.5,0.8333333333333334,18.5,0.8333333333333334,157.5,0.9090909090909091,157.5,0.7692307692307693,,,,,4,8.0,11.0,14.0,11.0,14.0,4.0,4.0,3.0,5.0,47.8,70.0,45.0,64.0,0,1,2.0,30.0,0,20181017043331,21077,0.005,16.0
1,,,,3.0,-18.5,0.8333333333333334,18.5,0.8333333333333334,157.5,0.8695652173913043,157.5,0.8,,,,,4,8.0,11.0,14.0,11.0,14.0,4.0,4.0,3.0,5.0,47.8,70.0,45.0,64.0,0,1,2.0,29.0,0,20181017043345.0,21077,0.005,16.0
2,,,,3.0,-17.5,0.8333333333333334,17.5,0.8333333333333334,157.5,0.8,157.5,0.8695652173913043,,,,,4,8.0,11.0,14.0,11.0,14.0,4.0,4.0,3.0,5.0,47.8,70.0,45.0,64.0,0,1,2.0,20.0,0,20181017043354.0,11077.0,0.006666666666666667,15.0
3,,,,3.0,-17.5,0.8333333333333334,17.5,0.8333333333333334,156.5,0.8695652173913043,156.5,0.8,,,,,4,8.0,11.0,14.0,11.0,14.0,4.0,4.0,3.0,5.0,47.8,70.0,45.0,64.0,0,1,2.0,16.0,0,20181017043358.0,11077.0,0.006666666666666667,15.0
4,,,,3.0,-17.5,0.8333333333333334,17.5,0.8333333333333334,156.5,0.8695652173913043,156.5,0.8,,,,,4,8.0,11.0,14.0,11.0,14.0,4.0,4.0,3.0,5.0,47.8,70.0,45.0,64.0,0,1,2.0,15.0,0,20181017043358.0,11077.0,0.006666666666666667,15.0
5,,,,3.0,-17.5,0.8333333333333334,17.5,0.8333333333333334,156.5,0.8333333333333334,156.5,0.8333333333333334,,,,,4,8.0,11.0,14.0,11.0,14.0,4.0,4.0,3.0,5.0,47.8,70.0,45.0,64.0,0,1,2.0,9.0,0.0,20181017043404.0,11077.0,0.006666666666666667,15.0
6,,,,3.0,-17.5,0.8333333333333334,17.5,0.8333333333333334,156.5,0.8333333333333334,156.5,0.8333333333333334,,,,,4,8.0,11.0,14.0,11.0,14.0,4.0,4.0,3.0,5.0,47.8,70.0,45.0,64.0,0,1,2.0,9.0,0.0,20181017043405.0,11077.0,0.006666666666666667,15.0
7,,,,3.0,-17.5,0.8333333333333334,17.5,0.8333333333333334,156.5,0.8333333333333334,156.5,0.8333333333333334,,,,,4,8.0,11.0,14.0,11.0,14.0,4.0,4.0,3.0,5.0,47.8,70.0,45.0,64.0,0,1,2.0,9.0,1.0,20181017043416.0,11077.0,0.006666666666666667,15.0
8,,,,3.0,-17.5,0.8333333333333334,17.5,0.8333333333333334,156.5,0.8333333333333334,156.5,0.8333333333333334,,,,,4,8.0,11.0,14.0,11.0,14.0,4.0,4.0,3.0,5.0,47.8,70.0,45.0,64.0,0,1,2.0,9.0,1.0,20181017043417.0,11077.0,0.006666666666666667,15.0
9,,,,3.0,-17.5,0.8333333333333334,17.5,0.8333333333333334,155.5,0.8695652173913043,155.5,0.8,,,,,4,8.0,11.0,14.0,11.0,14.0,4.0,4.0,3.0,5.0,47.8,70.0,45.0,64.0,0,1,2.0,0.0,1.0,20181017043425.0,11077.0,0.006666666666666667,15.0
10,,,,3.0,-17.5,0.8333333333333334,17.5,0.8333333333333334,155.5,0.8695652173913043,155.5,0.8,,,,,4,8.0,11.0,14.0,11.0,14.0,4.0,4.0,3.0,5.0,47.8,70.0,45.0,64.0,0,1,2.0,0.0,1.0,20181017043429.0,11077.0,0.006666666666666667,15.0
11,,,,3.0,-17.5,0.8333333333333334,17.5,0.8333333333333334,155.5,0.8695652173913043,155.5,0.8,,,,,4,8.0,11.0,14.0,11.0,14.0,4.0,4.0,3.0,5.0,47.8,70.0,45.0,64.0,0,1,2.0,0.0,1.0,20181017043440.0,11077.0,0.006666666666666667,15.0
12,,,,3.0,-18.5,0.8333333333333334,18.5,0.8333333333333334,155.5,0.8695652173913043,155.5,0.8,,,,,4,8.0,11.0,14.0,11.0,14.0,4.0,4.0,3.0,5.0,47.8,70.0,45.0,64.0,0,1,2.0,0.0,1.0,20181017043441.0,21077.0,0.004,17.0
13,,,,3.0,-18.5,0.8333333333333334,18.5,0.8333333333333334,154.5,0.8695652173913043,154.5,0.8,,,,,4,8.0,11.0,14.0,11.0,14.0,4.0,4.0,3.0,5.0,47.8,70.0,45.0,64.0,0,1,2.0,48.0,1.0,20181017043449.0,21077.0,0.004,17.0
14,,,,3.0,-18.5,0.8333333333333334,18.5,0.8333333333333334,154.5,0.8,154.5,0.8695652173913043,,,,,4,8.0,11.0,14.0,11.0,14.0,4.0,4.0,3.0,5.0,47.8,70.0,45.0,64.0,0,1,2.0,40.0,1.0,20181017043457.0,21077.0,0.004,17.0
15,,,,3.0,-17.5,0.8333333333333334,17.5,0.8333333333333334,154.5,0.7692307692307693,154.5,0.9090909090909091,,,,,4,8.0,11.0,14.0,11.0,14.0,4.0,4.0,3.0,5.0,47.8,70.0,45.0,64.0,0,1,2.0,38.0,1.0,20181017043459.0,11077.0,0.006666666666666667,15.0
16,,,,3.0,-17.5,0.8333333333333334,17.5,0.8333333333333334,154.5,0.7692307692307693,154.5,0.9090909090909091,,,,,4,8.0,11.0,14.0,11.0,14.0,4.0,4.0,3.0,5.0,47.8,70.0,45.0,64.0,0,1,2.0,37.0,1.0,20181017043459.0,11077.0,0.006666666666666667,15.0
17,,,,3.0,-16.5,0.8333333333333334,16.5,0.8333333333333334,155.5,0.8695652173913043,155.5,0.8,,,^,,4,8.0,12.0,14.0,11.0,14.0,4.0,4.0,3.0,5.0,47.8,70.0,47.0,64.0,0,1,2.0,30.0,1.0,20181017043507.0,11074^21077,0.006666666666666667,15.0
18,,,,3.0,-16.5,0.8333333333333334,16.5,0.8333333333333334,155.5,0.8333333333333334,155.5,0.8333333333333334,23.0,,^,,4,8.0,12.0,14.0,11.0,14.0,4.0,4.0,3.0,5.0,47.8,70.0,47.0,64.0,0,1,2.0,23.0,0.0,20181017043514.0,11074^21077,0.006666666666666667,15.0
19,,,,3.0,-15.5,0.8333333333333334,15.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,24.0,,^,,4,8.0,12.0,14.0,11.0,14.0,4.0,4.0,3.0,6.0,47.8,70.0,47.0,64.0,0,1,2.0,23.0,0.0,20181017043516.0,21086^11077,0.0125,12.0
20,,,,3.0,-15.5,0.8333333333333334,15.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,24.0,,^,,4,8.0,12.0,14.0,11.0,14.0,4.0,4.0,3.0,6.0,47.8,70.0,47.0,64.0,0,1,2.0,23.0,0.0,20181017043517.0,21086^11077,0.0125,12.0
21,,,,3.0,-15.5,0.7692307692307693,15.5,0.9090909090909091,155.5,0.8695652173913043,155.5,0.8,23.0,,1:1,,4,8.0,12.0,14.0,11.0,14.0,4.0,4.0,3.0,6.0,47.8,70.0,47.0,64.0,0,1,2.0,23.0,1.0,20181017043543.0,11078.0,0.011111111111111112,13.0
22,,,,3.0,-15.5,0.7692307692307693,15.5,0.9090909090909091,155.5,0.8695652173913043,155.5,0.8,23.0,,,,4,8.0,12.0,14.0,11.0,14.0,4.0,4.0,3.0,6.0,47.8,70.0,47.0,64.0,0,1,2.0,23.0,1.0,20181017043545.0,21077.0,0.011111111111111112,13.0
23,,,,3.0,-15.5,0.7692307692307693,15.5,0.9090909090909091,155.5,0.8695652173913043,155.5,0.8,23.0,,,,4,8.0,12.0,14.0,11.0,14.0,4.0,4.0,3.0,6.0,47.8,70.0,47.0,64.0,0,1,2.0,22.0,1.0,20181017043545.0,21077.0,0.011111111111111112,13.0
24,,,,3.0,-15.5,0.7692307692307693,15.5,0.9090909090909091,154.5,0.8695652173913043,154.5,0.8,23.0,,,,4,8.0,12.0,14.0,11.0,14.0,4.0,4.0,3.0,6.0,47.8,70.0,47.0,64.0,0,1,2.0,16.0,1.0,20181017043553.0,21077.0,0.011111111111111112,13.0
