,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,4.0,14.5,0.7692307692307693,-14.5,0.9090909090909091,169.5,0.8333333333333334,169.5,0.8333333333333334,,,6.0,1.0,26.0,22.0,8.0,15,4.0,2,0.0,1.0,80.0,62.5,78.0,62.0,0,1,7.0,3.0,0,20180919081337,11081,13.0,0.011111111111111112
1,,,4.0,14.5,0.7692307692307693,-14.5,0.9090909090909091,169.5,0.8333333333333334,169.5,0.8333333333333334,,,6.0,1.0,26.0,22.0,8.0,15,4.0,2,0.0,1.0,80.0,62.5,78.0,62.0,0,1,7.0,2.0,1.0,20180919081503.0,11077.0,13.0,0.011111111111111112
2,,,4.0,14.5,0.7692307692307693,-14.5,0.9090909090909091,169.5,0.8,169.5,0.8695652173913043,,,6.0,1.0,26.0,22.0,8.0,15,4.0,2,0.0,1.0,80.0,62.5,78.0,62.0,0,1,7.0,1.0,1.0,20180919081504.0,11077.0,13.0,0.011111111111111112
3,,,4.0,14.5,0.7692307692307693,-14.5,0.9090909090909091,168.5,0.8333333333333334,168.5,0.8333333333333334,,,6.0,1.0,26.0,22.0,8.0,15,4.0,2,0.0,1.0,80.0,62.5,78.0,62.0,0,1,6.0,52.0,1.0,20180919081512.0,11077.0,14.0,0.01
4,,,4.0,13.5,0.7692307692307693,-13.5,0.9090909090909091,168.5,0.7692307692307693,168.5,0.9090909090909091,,,6.0,1.0,26.0,22.0,8.0,15,4.0,2,0.0,1.0,80.0,62.5,78.0,62.0,0,1,6.0,45.0,1.0,20180919081520.0,21077.0,11.0,0.015151515151515152
5,,,4.0,12.5,0.8,-12.5,0.8695652173913043,169.5,0.8695652173913043,169.5,0.8,,^,6.0,1.0,26.0,23.0,8.0,15,4.0,2,0.0,1.0,80.0,62.5,78.0,64.0,0,1,6.0,38.0,1.0,20180919081527.0,21074^11077,10.0,0.02
6,,,4.0,12.5,0.8,-12.5,0.8695652173913043,169.5,0.8695652173913043,169.5,0.8,,,6.0,1.0,26.0,23.0,8.0,15,4.0,2,0.0,1.0,80.0,62.5,78.0,64.0,0,1,6.0,36.0,1.0,20180919081528.0,11077.0,10.0,0.02
7,,,4.0,12.5,0.8,-12.5,0.8695652173913043,169.5,0.7692307692307693,169.5,0.9090909090909091,,,6.0,1.0,26.0,23.0,8.0,15,4.0,2,0.0,1.0,80.0,62.5,78.0,64.0,0,1,6.0,28.0,1.0,20180919081536.0,11077.0,10.0,0.02
8,,,4.0,12.5,0.8,-12.5,0.8695652173913043,168.5,0.8333333333333334,168.5,0.8333333333333334,,,6.0,1.0,26.0,23.0,8.0,15,4.0,2,0.0,1.0,80.0,62.5,78.0,64.0,0,1,6.0,20.0,1.0,20180919081544.0,11077.0,10.0,0.02
9,,,4.0,11.5,0.8,-11.5,0.8695652173913043,167.5,0.9090909090909091,167.5,0.7692307692307693,,,6.0,1.0,26.0,23.0,8.0,15,4.0,2,0.0,1.0,80.0,62.5,78.0,64.0,0,1,6.0,13.0,1.0,20180919081552.0,21077.0,9.0,0.030303030303030304
